pod_id,pod_type,face_id,slot_id,slot_type,item_id,orientation,qty,max_qty,item_weight,total_item_weight,item_class
171,0,1,11,2,2680.0,4.0,3,3,0.14999999999999997,0.4499999999999999,5.0
171,0,1,12,2,2312.0,4.0,24,24,0.08583333333333333,2.06,4.0
171,0,1,13,2,1430.0,0.0,18,18,0.31233333333333335,5.622,1.0
171,0,1,14,3,4315.0,1.0,12,12,0.43416666666666665,5.21,4.0
171,0,1,15,3,4438.0,1.0,20,20,0.6607999999999999,13.216,4.0
171,0,1,16,4,4150.0,1.0,24,24,0.3165,7.596,4.0
172,0,0,0,0,4298.0,1.0,24,24,0.13208333333333333,3.17,2.0
172,0,0,1,0,4298.0,1.0,24,24,0.13208333333333333,3.17,2.0
172,0,0,2,0,4248.0,1.0,24,24,0.12083333333333333,2.9,2.0
172,0,0,3,1,528.0,1.0,24,24,0.5391666666666667,12.94,0.0
172,0,0,4,1,5361.0,0.0,72,72,0.22083333333333333,15.9,0.0
172,0,0,5,1,195.0,0.0,48,48,0.2675,12.84,0.0
172,0,0,6,2,5451.0,5.0,24,24,0.08333333333333333,2.0,4.0
172,0,0,7,2,716.0,2.0,12,12,0.3233333333333333,3.88,4.0
172,0,0,8,2,1046.0,1.0,12,12,0.16,1.92,1.0
172,0,0,9,2,1562.0,0.0,12,12,0.2733333333333333,3.28,4.0
172,0,0,10,2,3967.0,0.0,12,12,0.39999999999999997,4.8,4.0
172,0,0,11,2,2385.0,0.0,12,12,0.12416666666666666,1.49,5.0
172,0,0,12,2,2541.0,2.0,6,6,0.08333333333333333,0.5,1.0
172,0,0,13,2,4607.0,5.0,24,24,0.5283333333333333,12.68,1.0
172,0,0,14,3,5466.0,1.0,48,48,0.22916666666666666,11.0,4.0
172,0,0,15,3,5483.0,1.0,20,20,0.312,6.24,4.0
172,0,0,16,4,5166.0,1.0,120,120,0.25133333333333335,30.16,4.0
172,0,1,0,0,4248.0,1.0,24,24,0.12083333333333333,2.9,2.0
172,0,1,1,0,5084.0,4.0,48,48,0.40125000000000005,19.26,2.0
172,0,1,2,0,4267.0,1.0,24,24,0.12916666666666668,3.1,2.0
172,0,1,3,1,440.0,0.0,48,48,0.3333333333333333,16.0,0.0
172,0,1,4,1,464.0,0.0,12,12,1.0608333333333333,12.73,0.0
172,0,1,5,1,464.0,0.0,12,12,1.0608333333333333,12.73,0.0
172,0,1,6,2,2238.0,5.0,150,150,0.1,15.0,4.0
172,0,1,7,2,1562.0,1.0,12,12,0.2733333333333333,3.28,4.0
172,0,1,8,2,1989.0,0.0,12,12,0.08666666666666667,1.04,4.0
172,0,1,9,2,1537.0,4.0,9,9,0.20333333333333334,1.83,4.0
172,0,1,10,2,2799.0,0.0,4,4,0.2,0.8,0.0
172,0,1,11,2,1638.0,1.0,6,6,0.19999999999999998,1.2,1.0
172,0,1,12,2,1669.0,0.0,120,120,0.0325,3.9,1.0
172,0,1,13,2,5772.0,0.0,24,24,0.13999999999999999,3.36,4.0
172,0,1,14,3,256.0,1.0,4,4,3.395,13.58,4.0
172,0,1,15,3,264.0,1.0,4,4,3.395,13.58,4.0
172,0,1,16,4,5166.0,1.0,120,120,0.25133333333333335,30.16,4.0
173,0,0,0,0,4267.0,1.0,24,24,0.12916666666666668,3.1,2.0
173,0,0,1,0,4400.0,1.0,24,24,0.12916666666666668,3.1,2.0
173,0,0,2,0,4400.0,1.0,24,24,0.12916666666666668,3.1,2.0
173,0,0,3,1,464.0,0.0,12,12,1.0608333333333333,12.73,0.0
173,0,0,4,1,464.0,0.0,12,12,1.0608333333333333,12.73,0.0
173,0,0,5,1,3811.0,3.0,60,60,0.04666666666666666,2.8,0.0
173,0,0,6,2,2140.0,3.0,12,12,0.1925,2.31,1.0
173,0,0,7,2,1458.0,2.0,6,6,0.875,5.25,4.0
173,0,0,8,2,5433.0,1.0,24,24,0.020833333333333332,0.5,4.0
173,0,0,9,2,2576.0,3.0,6,6,0.20000000000000004,1.2000000000000002,1.0
173,0,0,10,2,5634.0,1.0,16,16,0.45,7.2,1.0
173,0,0,11,2,2711.0,2.0,8,8,0.1,0.8,5.0
173,0,0,12,2,1531.0,2.0,8,8,0.36625,2.93,1.0
173,0,0,13,2,2053.0,0.0,24,24,0.19583333333333333,4.7,4.0
173,0,0,14,3,298.0,1.0,5,5,2.8,14.0,4.0
173,0,0,15,3,663.0,0.0,24,24,0.3858333333333333,9.26,4.0
173,0,0,16,4,297.0,0.0,36,36,1.2083333333333333,43.5,4.0
173,0,1,0,0,4202.0,1.0,30,30,0.09233333333333334,2.77,2.0
173,0,1,1,0,4414.0,1.0,24,24,0.12291666666666667,2.95,2.0
173,0,1,2,0,4414.0,1.0,24,24,0.12291666666666667,2.95,2.0
173,0,1,3,1,181.0,0.0,48,48,0.26791666666666664,12.86,0.0
173,0,1,4,1,377.0,0.0,24,24,0.6583333333333333,15.8,0.0
173,0,1,5,1,377.0,0.0,24,24,0.6583333333333333,15.8,0.0
173,0,1,6,2,2420.0,4.0,18,18,0.06777777777777777,1.22,4.0
173,0,1,7,2,2815.0,5.0,6,6,0.5,3.0,4.0
173,0,1,8,2,4640.0,0.0,48,48,0.16166666666666665,7.76,4.0
173,0,1,9,2,4231.0,0.0,12,12,0.09166666666666667,1.1,2.0
173,0,1,10,2,2001.0,1.0,24,24,0.17416666666666666,4.18,4.0
173,0,1,11,2,4650.0,1.0,24,24,0.16166666666666665,3.88,4.0
173,0,1,12,2,1044.0,1.0,12,12,0.14333333333333334,1.72,4.0
173,0,1,13,2,5451.0,5.0,24,24,0.08333333333333333,2.0,4.0
173,0,1,14,3,746.0,0.0,24,24,0.48,11.52,4.0
173,0,1,15,3,759.0,1.0,12,12,0.9063333333333333,10.876,4.0
173,0,1,16,4,297.0,0.0,36,36,1.2083333333333333,43.5,4.0
174,0,0,0,0,5094.0,4.0,24,24,0.41041666666666665,9.85,3.0
174,0,0,1,0,5094.0,4.0,24,24,0.41041666666666665,9.85,3.0
174,0,0,2,0,5093.0,4.0,24,24,0.4083333333333334,9.8,3.0
174,0,0,3,1,485.0,0.0,12,12,0.8250000000000001,9.9,0.0
174,0,0,4,1,485.0,0.0,12,12,0.8250000000000001,9.9,0.0
174,0,0,5,1,485.0,0.0,12,12,0.8250000000000001,9.9,0.0
174,0,0,6,2,4677.0,2.0,24,24,0.15,3.6,4.0
174,0,0,7,2,3888.0,0.0,12,12,0.08333333333333333,1.0,4.0
174,0,0,8,2,2545.0,2.0,12,12,0.08,0.96,4.0
174,0,0,9,2,2791.0,0.0,4,4,0.2,0.8,0.0
174,0,0,10,2,1355.0,2.0,6,6,0.8733333333333334,5.24,1.0
174,0,0,11,2,5726.0,2.0,1,1,1.24,1.24,4.0
174,0,0,12,2,4650.0,5.0,24,24,0.16166666666666665,3.88,4.0
174,0,0,13,2,2189.0,0.0,12,12,0.20833333333333334,2.5,4.0
174,0,0,14,3,1012.0,1.0,24,24,0.4075,9.78,4.0
174,0,0,15,3,1106.0,0.0,4,4,3.85,15.4,4.0
174,0,0,16,4,928.0,0.0,60,60,0.04666666666666666,2.8,4.0
174,0,1,0,0,5093.0,4.0,24,24,0.4083333333333334,9.8,3.0
174,0,1,1,0,564.0,4.0,36,36,0.17222222222222222,6.2,3.0
174,0,1,2,0,4326.0,4.0,40,40,0.066,2.64,3.0
174,0,1,3,1,485.0,0.0,12,12,0.8250000000000001,9.9,0.0
174,0,1,4,1,179.0,0.0,48,48,0.39999999999999997,19.2,0.0
174,0,1,5,1,202.0,0.0,48,48,0.36375,17.46,0.0
174,0,1,6,2,717.0,1.0,12,12,0.3761666666666667,4.514,4.0
174,0,1,7,2,4945.0,5.0,12,12,0.42333333333333334,5.08,4.0
174,0,1,8,2,2441.0,4.0,36,36,0.025333333333333333,0.912,1.0
174,0,1,9,2,1623.0,5.0,24,24,0.16666666666666666,4.0,4.0
174,0,1,10,2,4658.0,1.0,48,48,0.1708333333333333,8.2,4.0
174,0,1,11,2,1591.0,4.0,21,21,0.2666666666666667,5.6000000000000005,4.0
174,0,1,12,2,2788.0,2.0,6,6,1.0,6.0,0.0
174,0,1,13,2,4974.0,5.0,48,48,0.06916666666666667,3.32,1.0
174,0,1,14,3,1143.0,1.0,4,4,4.4195,17.678,4.0
174,0,1,15,3,1309.0,0.0,12,12,0.9333333333333332,11.2,4.0
174,0,1,16,4,928.0,0.0,60,60,0.04666666666666666,2.8,4.0
175,0,0,0,0,5085.0,4.0,48,48,0.40125000000000005,19.26,3.0
175,0,0,1,0,5090.0,4.0,48,48,0.3958333333333333,19.0,3.0
175,0,0,2,0,424.0,4.0,24,24,0.6041666666666666,14.5,3.0
175,0,0,3,1,210.0,0.0,48,48,0.4191666666666667,20.12,0.0
175,0,0,4,1,369.0,0.0,48,48,0.33166666666666667,15.92,0.0
175,0,0,5,1,5214.0,1.0,48,48,0.3,14.4,0.0
175,0,0,6,2,1255.0,1.0,9,9,0.6111111111111112,5.5,1.0
175,0,0,7,2,626.0,3.0,12,12,0.5,6.0,1.0
175,0,0,8,2,5001.0,5.0,6,6,0.355,2.13,4.0
175,0,0,9,2,5783.0,0.0,12,12,0.08333333333333333,1.0,1.0
175,0,0,10,2,2786.0,2.0,6,6,0.20000000000000004,1.2000000000000002,0.0
175,0,0,11,2,2199.0,2.0,24,24,0.15,3.6,1.0
175,0,0,12,2,4684.0,3.0,20,20,0.11699999999999999,2.34,4.0
175,0,0,13,2,3817.0,1.0,6,6,0.4683333333333333,2.81,4.0
175,0,0,14,3,1798.0,0.0,12,12,1.1458333333333333,13.75,4.0
175,0,0,15,3,1873.0,1.0,12,12,1.2249999999999999,14.7,4.0
175,0,0,16,4,1362.0,0.0,24,24,1.05,25.2,4.0
175,0,1,0,0,142.0,4.0,24,24,0.5170833333333333,12.41,3.0
175,0,1,1,0,4216.0,1.0,30,30,0.13266666666666665,3.98,3.0
175,0,1,2,0,4328.0,1.0,24,24,0.125,3.0,3.0
175,0,1,3,1,408.0,0.0,8,8,2.13375,17.07,0.0
175,0,1,4,1,408.0,0.0,8,8,2.13375,17.07,0.0
175,0,1,5,1,408.0,0.0,8,8,2.13375,17.07,0.0
175,0,1,6,2,2689.0,4.0,12,12,0.15,1.7999999999999998,1.0
175,0,1,7,2,5136.0,0.0,12,12,0.6341666666666667,7.61,0.0
175,0,1,8,2,2137.0,1.0,12,12,0.2966666666666667,3.56,4.0
175,0,1,9,2,3993.0,2.0,3,3,0.09999999999999999,0.3,4.0
175,0,1,10,2,1390.0,2.0,12,12,0.42966666666666664,5.156,4.0
175,0,1,11,2,4845.0,1.0,12,12,0.4383333333333333,5.26,4.0
175,0,1,12,2,3676.0,2.0,36,36,0.055833333333333325,2.01,4.0
175,0,1,13,2,4676.0,0.0,48,48,0.16166666666666665,7.76,4.0
175,0,1,14,3,1879.0,0.0,12,12,1.05,12.6,4.0
175,0,1,15,3,2014.0,1.0,12,12,0.7233333333333333,8.68,4.0
175,0,1,16,4,1362.0,0.0,24,24,1.05,25.2,4.0
176,0,0,0,0,5092.0,4.0,48,48,0.4033333333333333,19.36,3.0
176,0,0,1,0,4212.0,1.0,30,30,0.10600000000000001,3.18,3.0
176,0,0,2,0,4415.0,1.0,24,24,0.11666666666666665,2.8,3.0
176,0,0,3,1,408.0,0.0,8,8,2.13375,17.07,0.0
176,0,0,4,1,408.0,0.0,8,8,2.13375,17.07,0.0
176,0,0,5,1,522.0,0.0,12,12,1.2249999999999999,14.7,0.0
176,0,0,6,2,2577.0,3.0,6,6,0.20000000000000004,1.2000000000000002,0.0
176,0,0,7,2,1031.0,5.0,10,10,0.06,0.6,3.0
176,0,0,8,2,5786.0,1.0,12,12,0.16666666666666666,2.0,4.0
176,0,0,9,2,2093.0,0.0,12,12,0.15,1.8,1.0
176,0,0,10,2,2710.0,1.0,4,4,0.1,0.4,1.0
176,0,0,11,2,5429.0,4.0,200,200,0.0336,6.72,4.0
176,0,0,12,2,2074.0,0.0,12,12,0.1991666666666667,2.39,1.0
176,0,0,13,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
176,0,0,14,3,2352.0,1.0,24,24,0.4723333333333333,11.336,4.0
176,0,0,15,3,2353.0,1.0,24,24,0.45541666666666664,10.93,4.0
176,0,0,16,4,2338.0,1.0,160,160,0.18327500000000002,29.324,4.0
176,0,1,0,0,4252.0,1.0,30,30,0.10400000000000001,3.12,3.0
176,0,1,1,0,4272.0,1.0,30,30,0.121,3.63,3.0
176,0,1,2,0,4230.0,1.0,8,8,0.26875,2.15,3.0
176,0,1,3,1,522.0,0.0,12,12,1.2249999999999999,14.7,0.0
176,0,1,4,1,522.0,0.0,12,12,1.2249999999999999,14.7,0.0
176,0,1,5,1,522.0,0.0,12,12,1.2249999999999999,14.7,0.0
176,0,1,6,2,2655.0,3.0,18,18,0.2,3.6,0.0
176,0,1,7,2,1230.0,0.0,18,18,0.44999999999999996,8.1,4.0
176,0,1,8,2,1587.0,1.0,12,12,0.09499999999999999,1.14,4.0
176,0,1,9,2,2773.0,0.0,4,4,0.2,0.8,0.0
176,0,1,10,2,2703.0,3.0,8,8,0.13,1.04,1.0
176,0,1,11,2,4684.0,3.0,20,20,0.11699999999999999,2.34,4.0
176,0,1,12,2,684.0,5.0,12,12,0.2725,3.27,1.0
176,0,1,13,2,2172.0,4.0,18,18,0.16666666666666666,3.0,4.0
176,0,1,14,3,2507.0,3.0,24,24,0.3429166666666667,8.23,4.0
176,0,1,15,3,2523.0,1.0,36,36,0.2138888888888889,7.7,4.0
176,0,1,16,4,2338.0,1.0,160,160,0.18327500000000002,29.324,4.0
177,0,0,0,0,4230.0,1.0,8,8,0.26875,2.15,3.0
177,0,0,1,0,4295.0,1.0,30,30,0.10433333333333333,3.13,3.0
177,0,0,2,0,4440.0,1.0,30,30,0.105,3.15,3.0
177,0,0,3,1,48.0,0.0,12,12,0.6533333333333333,7.84,0.0
177,0,0,4,1,48.0,0.0,12,12,0.6533333333333333,7.84,0.0
177,0,0,5,1,48.0,0.0,12,12,0.6533333333333333,7.84,0.0
177,0,0,6,2,1709.0,5.0,72,72,0.08333333333333333,6.0,4.0
177,0,0,7,2,2652.0,1.0,12,12,0.15,1.7999999999999998,3.0
177,0,0,8,2,2890.0,5.0,2,2,0.05,0.1,4.0
177,0,0,9,2,2176.0,0.0,12,12,0.20099999999999998,2.412,4.0
177,0,0,10,2,4664.0,2.0,18,18,0.18000000000000002,3.24,4.0
177,0,0,11,2,4923.0,5.0,20,20,0.077,1.54,1.0
177,0,0,12,2,4710.0,3.0,36,36,0.16333333333333333,5.88,4.0
177,0,0,13,2,2586.0,2.0,12,12,0.055,0.66,3.0
177,0,0,14,3,2907.0,0.0,24,24,0.1475,3.54,4.0
177,0,0,15,3,2935.0,1.0,6,6,2.1083333333333334,12.65,4.0
177,0,0,16,4,2673.0,1.0,36,36,0.16833333333333333,6.06,4.0
177,0,1,0,0,510.0,0.0,2,2,6.4,12.8,3.0
177,0,1,1,0,510.0,0.0,2,2,6.4,12.8,3.0
177,0,1,2,0,510.0,0.0,2,2,6.4,12.8,3.0
177,0,1,3,1,234.0,0.0,8,8,1.64,13.12,0.0
177,0,1,4,1,234.0,0.0,8,8,1.64,13.12,0.0
177,0,1,5,1,234.0,0.0,8,8,1.64,13.12,0.0
177,0,1,6,2,4676.0,3.0,36,36,0.16166666666666668,5.82,4.0
177,0,1,7,2,2553.0,3.0,36,36,0.06666666666666668,2.4000000000000004,4.0
177,0,1,8,2,2370.0,5.0,12,12,0.13333333333333333,1.6,4.0
177,0,1,9,2,4709.0,5.0,24,24,0.16166666666666665,3.88,4.0
177,0,1,10,2,1945.0,0.0,12,12,0.255,3.06,4.0
177,0,1,11,2,2615.0,3.0,12,12,0.20000000000000004,2.4000000000000004,3.0
177,0,1,12,2,1964.0,1.0,24,24,0.2325,5.58,1.0
177,0,1,13,2,2199.0,1.0,24,24,0.15,3.6,1.0
177,0,1,14,3,2936.0,1.0,12,12,1.0833333333333333,13.0,4.0
177,0,1,15,3,2986.0,1.0,10,10,0.21000000000000002,2.1,4.0
177,0,1,16,4,2673.0,1.0,36,36,0.16833333333333333,6.06,4.0
178,0,0,0,0,510.0,0.0,2,2,6.4,12.8,3.0
178,0,0,1,0,510.0,0.0,2,2,6.4,12.8,3.0
178,0,0,2,0,510.0,0.0,2,2,6.4,12.8,3.0
178,0,0,3,1,234.0,0.0,8,8,1.64,13.12,0.0
178,0,0,4,1,234.0,0.0,8,8,1.64,13.12,0.0
178,0,0,5,1,2416.0,0.0,72,72,0.022916666666666665,1.65,0.0
178,0,0,6,2,2867.0,0.0,6,6,0.20000000000000004,1.2000000000000002,4.0
178,0,0,7,2,974.0,5.0,48,48,0.024999999999999998,1.2,4.0
178,0,0,8,2,1430.0,1.0,12,12,0.31233333333333335,3.748,1.0
178,0,0,9,2,1500.0,2.0,6,6,0.5666666666666667,3.4,4.0
178,0,0,10,2,4675.0,1.0,24,24,0.16166666666666665,3.88,4.0
178,0,0,11,2,2518.0,3.0,24,24,0.023333333333333334,0.56,4.0
178,0,0,12,2,4677.0,0.0,24,24,0.15,3.6,4.0
178,0,0,13,2,1953.0,0.0,6,6,0.325,1.95,4.0
178,0,0,14,3,2989.0,1.0,12,12,0.25833333333333336,3.1,4.0
178,0,0,15,3,3004.0,1.0,12,12,0.16833333333333333,2.02,4.0
178,0,0,16,4,2987.0,1.0,24,24,0.25833333333333336,6.2,4.0
178,0,1,0,0,4297.0,1.0,20,20,0.13999999999999999,2.8,3.0
178,0,1,1,0,4349.0,1.0,24,24,0.12916666666666668,3.1,3.0
178,0,1,2,0,4250.0,1.0,30,30,0.12400000000000001,3.72,3.0
178,0,1,3,1,5108.0,1.0,24,24,0.4458333333333333,10.7,0.0
178,0,1,4,1,5108.0,1.0,24,24,0.4458333333333333,10.7,0.0
178,0,1,5,1,118.0,0.0,48,48,0.28125,13.5,0.0
178,0,1,6,2,1637.0,4.0,9,9,0.19999999999999998,1.7999999999999998,4.0
178,0,1,7,2,1964.0,0.0,24,24,0.2325,5.58,1.0
178,0,1,8,2,3651.0,0.0,12,12,0.26,3.12,4.0
178,0,1,9,2,5394.0,2.0,36,36,0.1,3.6,1.0
178,0,1,10,2,3764.0,0.0,6,6,0.4683333333333333,2.81,4.0
178,0,1,11,2,3970.0,0.0,12,12,0.3313333333333333,3.976,1.0
178,0,1,12,2,4950.0,5.0,12,12,0.43333333333333335,5.2,4.0
178,0,1,13,2,2111.0,2.0,12,12,0.18333333333333335,2.2,4.0
178,0,1,14,3,3044.0,0.0,24,24,0.22166666666666668,5.32,4.0
178,0,1,15,3,3047.0,1.0,12,12,0.4058333333333333,4.87,4.0
178,0,1,16,4,2987.0,1.0,24,24,0.25833333333333336,6.2,4.0
179,0,0,0,0,4411.0,1.0,16,16,0.23125,3.7,3.0
179,0,0,1,0,489.0,0.0,2,2,6.35,12.7,3.0
179,0,0,2,0,489.0,0.0,2,2,6.35,12.7,3.0
179,0,0,3,1,2886.0,0.0,1,1,1.0,1.0,0.0
179,0,0,4,1,2886.0,0.0,1,1,1.0,1.0,0.0
179,0,0,5,1,2886.0,0.0,1,1,1.0,1.0,0.0
179,0,0,6,2,2278.0,2.0,42,42,0.06333333333333334,2.66,4.0
179,0,0,7,2,2169.0,2.0,12,12,0.15833333333333333,1.9,1.0
179,0,0,8,2,2735.0,5.0,18,18,0.111,1.998,4.0
179,0,0,9,2,709.0,1.0,12,12,0.15416666666666667,1.85,4.0
179,0,0,10,2,2467.0,4.0,8,8,0.3075,2.46,4.0
179,0,0,11,2,5640.0,5.0,24,24,0.19999999999999998,4.8,4.0
179,0,0,12,2,1058.0,1.0,6,6,1.3500000000000003,8.100000000000001,1.0
179,0,0,13,2,5744.0,1.0,4,4,0.385,1.54,4.0
179,0,0,14,3,3088.0,1.0,10,10,0.1366,1.366,4.0
179,0,0,15,3,3095.0,1.0,12,12,0.15583333333333335,1.87,4.0
179,0,0,16,4,3065.0,1.0,24,24,0.18500000000000003,4.44,4.0
179,0,1,0,0,489.0,0.0,2,2,6.35,12.7,3.0
179,0,1,1,0,489.0,0.0,2,2,6.35,12.7,3.0
179,0,1,2,0,489.0,0.0,2,2,6.35,12.7,3.0
179,0,1,3,1,2886.0,0.0,1,1,1.0,1.0,0.0
179,0,1,4,1,2886.0,0.0,1,1,1.0,1.0,0.0
179,0,1,5,1,2886.0,0.0,1,1,1.0,1.0,0.0
179,0,1,6,2,2128.0,5.0,24,24,0.2041666666666667,4.9,4.0
179,0,1,7,2,4679.0,1.0,24,24,0.17533333333333334,4.208,4.0
179,0,1,8,2,2143.0,1.0,10,10,0.22799999999999998,2.28,4.0
179,0,1,9,2,2820.0,5.0,6,6,1.0,6.0,0.0
179,0,1,10,2,2314.0,0.0,48,48,0.08083333333333333,3.88,4.0
179,0,1,11,2,2125.0,2.0,12,12,0.12833333333333333,1.54,4.0
179,0,1,12,2,3207.0,1.0,6,6,0.2733333333333333,1.64,4.0
179,0,1,13,2,2110.0,3.0,6,6,0.25,1.5,4.0
179,0,1,14,3,3172.0,1.0,12,12,0.14166666666666666,1.7,4.0
179,0,1,15,3,3218.0,1.0,15,15,0.31333333333333335,4.7,4.0
179,0,1,16,4,3065.0,1.0,24,24,0.18500000000000003,4.44,4.0
180,0,0,0,0,505.0,0.0,2,2,6.3,12.6,3.0
180,0,0,1,0,505.0,0.0,2,2,6.3,12.6,3.0
180,0,0,2,0,505.0,0.0,2,2,6.3,12.6,3.0
180,0,0,3,1,2886.0,0.0,1,1,1.0,1.0,0.0
180,0,0,4,1,2886.0,0.0,1,1,1.0,1.0,0.0
180,0,0,5,1,2886.0,0.0,1,1,1.0,1.0,0.0
180,0,0,6,2,4663.0,0.0,12,12,0.19999999999999998,2.4,4.0
180,0,0,7,2,3676.0,2.0,36,36,0.055833333333333325,2.01,4.0
180,0,0,8,2,1578.0,2.0,18,18,0.17800000000000002,3.204,4.0
180,0,0,9,2,5742.0,4.0,6,6,0.3,1.7999999999999998,4.0
180,0,0,10,2,2355.0,5.0,24,24,0.12583333333333332,3.02,4.0
180,0,0,11,2,1997.0,3.0,24,24,0.16666666666666666,4.0,1.0
180,0,0,12,2,2350.0,1.0,12,12,0.13,1.56,1.0
180,0,0,13,2,2920.0,0.0,6,6,0.13366666666666668,0.802,4.0
180,0,0,14,3,3241.0,1.0,20,20,0.20049999999999998,4.01,4.0
180,0,0,15,3,3294.0,1.0,10,10,0.542,5.42,4.0
180,0,0,16,4,3236.0,0.0,24,24,0.27999999999999997,6.72,4.0
180,0,1,0,0,505.0,0.0,2,2,6.3,12.6,3.0
180,0,1,1,0,505.0,0.0,2,2,6.3,12.6,3.0
180,0,1,2,0,518.0,0.0,2,2,5.2,10.4,3.0
180,0,1,3,1,2886.0,0.0,1,1,1.0,1.0,0.0
180,0,1,4,1,2886.0,0.0,1,1,1.0,1.0,0.0
180,0,1,5,1,2886.0,0.0,1,1,1.0,1.0,0.0
180,0,1,6,2,1993.0,0.0,12,12,0.08583333333333333,1.03,1.0
180,0,1,7,2,2634.0,2.0,4,4,1.0,4.0,3.0
180,0,1,8,2,2602.0,1.0,10,10,0.0675,0.675,1.0
180,0,1,9,2,2735.0,5.0,18,18,0.111,1.998,4.0
180,0,1,10,2,2358.0,0.0,24,24,0.13208333333333333,3.17,4.0
180,0,1,11,2,2205.0,3.0,48,48,0.03333333333333333,1.6,4.0
180,0,1,12,2,1841.0,1.0,4,4,1.0475,4.19,4.0
180,0,1,13,2,3505.0,0.0,12,12,0.06333333333333334,0.76,4.0
180,0,1,14,3,3308.0,1.0,12,12,0.31583333333333335,3.79,4.0
180,0,1,15,3,3317.0,0.0,12,12,0.52,6.24,4.0
180,0,1,16,4,3236.0,0.0,24,24,0.27999999999999997,6.72,4.0
181,0,0,0,0,518.0,0.0,2,2,5.2,10.4,3.0
181,0,0,1,0,518.0,0.0,2,2,5.2,10.4,3.0
181,0,0,2,0,518.0,0.0,2,2,5.2,10.4,3.0
181,0,0,3,1,2886.0,0.0,1,1,1.0,1.0,0.0
181,0,0,4,1,2886.0,0.0,1,1,1.0,1.0,0.0
181,0,0,5,1,2886.0,0.0,1,1,1.0,1.0,0.0
181,0,0,6,2,2098.0,1.0,12,12,0.135,1.62,1.0
181,0,0,7,2,1839.0,1.0,12,12,0.29833333333333334,3.58,4.0
181,0,0,8,2,5744.0,2.0,4,4,0.385,1.54,4.0
181,0,0,9,2,4661.0,1.0,48,48,0.17375,8.34,1.0
181,0,0,10,2,3991.0,4.0,6,6,0.10000000000000002,0.6000000000000001,1.0
181,0,0,11,2,2104.0,2.0,12,12,0.35000000000000003,4.2,4.0
181,0,0,12,2,1637.0,2.0,6,6,0.19999999999999998,1.2,4.0
181,0,0,13,2,2934.0,5.0,6,6,0.09333333333333334,0.56,1.0
181,0,0,14,3,3320.0,1.0,10,10,0.308,3.08,4.0
181,0,0,15,3,3331.0,1.0,12,12,0.49,5.88,4.0
181,0,0,16,4,3318.0,0.0,24,24,0.48333333333333334,11.6,4.0
181,0,1,0,0,518.0,0.0,2,2,5.2,10.4,3.0
181,0,1,1,0,521.0,0.0,2,2,6.0,12.0,3.0
181,0,1,2,0,521.0,0.0,2,2,6.0,12.0,3.0
181,0,1,3,1,2886.0,0.0,1,1,1.0,1.0,0.0
181,0,1,4,1,2886.0,0.0,1,1,1.0,1.0,0.0
181,0,1,5,1,2886.0,0.0,1,1,1.0,1.0,0.0
181,0,1,6,2,2513.0,2.0,36,36,0.1,3.6,4.0
181,0,1,7,2,2208.0,2.0,9,9,0.3333333333333333,3.0,1.0
181,0,1,8,2,5588.0,1.0,12,12,0.05833333333333333,0.7,3.0
181,0,1,9,2,2041.0,0.0,24,24,0.16666666666666666,4.0,4.0
181,0,1,10,2,5416.0,0.0,20,20,0.09,1.8,1.0
181,0,1,11,2,2470.0,4.0,8,8,0.625,5.0,1.0
181,0,1,12,2,2281.0,0.0,24,24,0.019666666666666666,0.472,1.0
181,0,1,13,2,4665.0,2.0,6,6,0.355,2.13,4.0
181,0,1,14,3,3334.0,1.0,12,12,0.5591666666666667,6.71,4.0
181,0,1,15,3,3383.0,1.0,12,12,0.3833333333333333,4.6,4.0
181,0,1,16,4,3318.0,0.0,24,24,0.48333333333333334,11.6,4.0
182,0,0,0,0,521.0,0.0,2,2,6.0,12.0,3.0
182,0,0,1,0,521.0,0.0,2,2,6.0,12.0,3.0
182,0,0,2,0,521.0,0.0,2,2,6.0,12.0,3.0
182,0,0,3,1,2886.0,0.0,1,1,1.0,1.0,0.0
182,0,0,4,1,2886.0,0.0,1,1,1.0,1.0,0.0
182,0,0,5,1,2886.0,0.0,1,1,1.0,1.0,0.0
182,0,0,6,2,1547.0,0.0,16,16,0.225,3.6,1.0
182,0,0,7,2,5588.0,5.0,12,12,0.05833333333333333,0.7,3.0
182,0,0,8,2,1646.0,2.0,6,6,0.09999999999999999,0.6,1.0
182,0,0,9,2,2834.0,2.0,6,6,0.20000000000000004,1.2000000000000002,0.0
182,0,0,10,2,1044.0,5.0,24,24,0.14333333333333334,3.44,4.0
182,0,0,11,2,2783.0,5.0,6,6,0.20000000000000004,1.2000000000000002,0.0
182,0,0,12,2,4670.0,2.0,6,6,0.5599999999999999,3.36,1.0
182,0,0,13,2,5765.0,5.0,3,3,0.676,2.028,1.0
182,0,0,14,3,3594.0,1.0,6,6,1.16,6.96,4.0
182,0,0,15,3,3600.0,1.0,30,30,0.189,5.67,4.0
182,0,0,16,4,3398.0,1.0,24,24,0.4025,9.66,4.0
182,0,1,0,0,1057.0,1.0,6,6,1.75,10.5,3.0
182,0,1,1,0,1057.0,1.0,6,6,1.75,10.5,3.0
182,0,1,2,0,4208.0,1.0,24,24,0.06666666666666667,1.6,3.0
