title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
易口舒無糖薄荷錠-清爽蜜桃2入;飲料零食;109;易口舒;規格：62g克x1x1set組;易口舒無糖薄荷錠-清爽蜜桃2入;134;1;620;150;6457;18.66%;1;142250410010;g;1;set;1090;1340;1865671641791045;weight;月;4700480365792417;490527477843843;12373656624077188;42098730100926246;5263574472951563;28245228043051673;0.05235137533274179
易口舒無糖薄荷錠-沁新檸檬2入;飲料零食;109;;規格：62g克x1x1set組;易口舒無糖薄荷錠-沁新檸檬2入;134;1;620;150;6458;18.66%;1;142250450010;g;1;set;1090;1340;1865671641791045;weight;月;4700480365792417;490527477843843;12373656624077188;42098730100926246;5263574472951563;28245228043051673;0.05235137533274179
易口舒無糖薄荷錠-沁涼薄荷2入;飲料零食;109;易口舒;規格：62g克x1x1set組;易口舒無糖薄荷錠-沁涼薄荷2入;134;1;620;150;6459;18.66%;1;142250520010;g;1;set;1090;1340;1865671641791045;weight;月;4700480365792417;490527477843843;12373656624077188;42098730100926246;5263574472951563;28245228043051673;0.05235137533274179
易口舒無糖薄荷錠-勁爽薄荷2入;飲料零食;109;易口舒;規格：62g克x1x1set組;易口舒無糖薄荷錠-勁爽薄荷2入;134;1;620;150;6460;18.66%;1;142250560010;g;1;set;1090;1340;1865671641791045;weight;月;4700480365792417;490527477843843;12373656624077188;42098730100926246;5263574472951563;28245228043051673;0.05235137533274179
易口舒無糖薄荷錠-繽紛野莓31gx2;飲料零食;109;易口舒;規格：62g克x1x1set組;易口舒無糖薄荷錠-繽紛野莓2入;134;1;620;150;6461;18.66%;1;142250570010;g;1;set;1090;1340;1865671641791045;weight;月;4700480365792417;490527477843843;12373656624077188;42098730100926246;5263574472951563;28245228043051673;0.05235137533274179
Extra木糖醇口香糖超值包-香甜葡萄口味62g;飲料零食;73;Extra;規格：62g克x1x1pack包;EXTRA木糖醇口香糖超值包葡萄;81;1;620;120;6468;9.88%;1;142260030010;g;1;pack;730;810;9876543209876543;weight;月;430406509320417;4406719247264253;9871119329320005;3794986740546998;4728602573156666;14952535536864883;0.05235137533274179
Airwaves Super重量包極酷薄荷;飲料零食;73;;規格：62g克x1x1bag袋;Airwaves Super重量包極酷薄荷;88;1;620;120;6469;17.05%;1;142260050010;g;1;bag;730;880;17045454545454543;weight;月;430406509320417;448863636973214;9871119329320005;3794986740546998;48165032299384;2580586743933357;0.05235137533274179
Airwaves口香糖超值包超涼薄荷;飲料零食;73;;規格：62g克x1x1bag袋;Airwaves超涼薄荷口香糖量販包;88;1;620;120;6470;17.05%;1;142260070010;g;1;bag;730;880;17045454545454543;weight;月;430406509320417;448863636973214;9871119329320005;3794986740546998;48165032299384;2580586743933357;0.05235137533274179
Extra潔淨口香糖超值包-清檸薄荷62g;飲料零食;73;Extra;規格：62g克x1x1bag袋;Extra潔淨超值包-清檸薄荷;81;1;620;120;6472;9.88%;1;142260120010;g;1;bag;730;810;9876543209876543;weight;月;430406509320417;4406719247264253;9871119329320005;3794986740546998;4728602573156666;14952535536864883;0.05235137533274179
Airwaves口香糖超值包冰釀葡萄;飲料零食;73;Airwaves;規格：62g克x1x1pack包;Airwaves口香糖超值包冰釀葡萄;88;1;620;120;6473;17.05%;1;142260160010;g;1;pack;730;880;17045454545454543;weight;月;430406509320417;448863636973214;9871119329320005;3794986740546998;48165032299384;2580586743933357;0.05235137533274179
