title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
[淳安] 台塑生醫 洗寶 環保 洗潔精 洗碗精 (600g) (12瓶) 免運費;日用生活;650;台塑生醫;規格：600gx12瓶x1件;洗寶環保洗潔精 洗寶環保洗潔精;720;1;6000;360;1255;9.72%;1;110501110010.0;g;12;;54166666666666664;600;9722222222222227;weight;月;40103589061490075;4110873864173311;2989141768737748;34875952934562193;44111475320603166;14718902169101378;0.059905990599059905
妙管家植萃酵素洗潔精-檸檬清新3200g;日用生活;109;妙管家;規格：3200g克x1x1bottle瓶;妙管家洗潔精 植萃酵素洗潔精;138;1;32000;360;1259;21.01%;1;110501290010.0;g;1;bottle;1090;1380;21014492753623188;weight;月;4700480365792417;49344739331306915;2989141768737748;42098730100926246;5294906443577454;3181476990588371;0.31993199319932
OP茶酚淨洗潔精-清雅茶香;日用生活;159;OP;規格：1000g克x1x1bottle瓶;OP茶酚洗潔精 (零添加);279;1;10000;600;1261;43.01%;1;110501310010.0;g;1;bottle;1590;2790;4301075268817204;weight;月;5075173815233827;5634789603169249;4991171604543494;4602025326644262;6046375800610373;6511588056376643;0.09990999099909992
日星沙拉脫;日用生活;270;;規格：5kg公斤x1x1bucket桶;日星沙拉脫;279;1;50000;333;1269;3.23%;0;110500460010.0;g;1;bucket;2700;2790;3225806451612903;weight;月;5602118820879701;5634789603169249;2763913412209601;5153523371158802;6046375800610373;4883691042282482;0.49994999499950005
加倍潔小蘇打去汙粉;日用生活;98;加倍潔;規格：1kg公斤x1x1bag包;加倍潔小蘇打去汙粉;0;1;10000;360;1272;0.00%;1;110510020010.0;g;1;bag;980;0;0;weight;月;459511985013459;0;2989141768737748;4099603213943566;0;0;0.09990999099909992
毛寶熱水瓶洗淨劑;日用生活;65;毛寶;規格：75g克x1x1box盒;毛寶熱水瓶洗淨劑 熱水瓶洗淨劑;70;1;750;333;1273;7.14%;1;110510030010.0;g;1;box;650;700;7142857142857142;weight;月;4189654742026425;42626798770413155;2763913412209601;3675245431168023;457404202630656;1081388730791121;0.0074007400740074
藍寶洗衣槽去污劑;日用生活;89;LION 獅王;規格：300g克x3x1pack包;藍寶洗衣槽去污劑;99;1;3000;333;1274;10.10%;0;110510040010.0;g;3;pack;29666666666666668;330;10101010101010099;weight;月;34231762883809305;35263605246161616;2763913412209601;2873052861129518;3783939142692145;15292365889975448;0.029902990299029902
毛寶洗衣槽專用去污劑;日用生活;109;毛寶;規格：900g克x1x1box盒;毛寶洗衣槽專用去污劑;0;1;9000;333;1275;0.00%;1;110510060010.0;g;1;box;1090;0;0;weight;月;4700480365792417;0;2763913412209601;42098730100926246;0;0;0.08990899089908991
家樂福小蘇打粉;日用生活;58;家樂福;規格：1kg公斤x1x1pack包;家樂福小蘇打粉;62;1;10000;360;1276;6.45%;0;110510070010.0;g;1;pack;580;620;6451612903225806;weight;月;407753744390572;4143134726391533;2989141768737748;3557904019811377;4445764848829938;9767382084564964;0.09990999099909992
加倍潔香氛洗衣槽去汙劑;日用生活;129;加倍潔;規格：200g克x2x1pc盆;加倍潔洗衣槽專用去污劑;0;1;2000;360;1277;0.00%;0;110510090010.0;g;2;pc;645;0;0;weight;月;4182050142641207;0;2989141768737748;3667286494950146;0;0;0.019901990199019903
家樂福洗碗機專用清潔鹽1kg;日用生活;99;家樂福自有品牌;規格：1kg公斤x1x1box盒;家福洗碗機專用清潔鹽;0;1;10000;960;1280;0.00%;1;110510120010.0;g;1;box;990;0;0;weight;月;4605170185988092;0;7994216358252116;411012184588909;0;0;0.09990999099909992
妙管家洗衣槽專用清潔劑150gx4;日用生活;79;妙管家;規格：150g克x4x1box盒;妙管家洗衣槽專用清潔劑;95;1;1500;600;1281;16.84%;0;110510130010.0;g;4;box;1975;2375;16842105263157894;weight;月;30325462466767075;32088254890146994;4991171604543494;24642213856998224;3443210155397432;2549800796812749;0.014901490149014901
茶樹莊園-茶樹洗衣槽去汙劑250g*3;日用生活;99;茶樹莊園;規格：750g克x1x1pc盒;茶樹莊園-茶樹洗衣槽去汙劑250g*3;0;1;7500;360;1282;0.00%;1;110510160010.0;g;1;pc;990;0;0;weight;月;4605170185988092;0;2989141768737748;411012184588909;0;0;0.0749074907490749
橘子工坊食器妙用清潔粉-450g;日用生活;129;橘子工坊;規格：450g克x1x1can罐;橘子工坊食器妙用清潔粉;0;1;4500;360;1286;0.00%;1;110510230010.0;g;1;can;1290;0;0;weight;月;4867534450455582;0;2989141768737748;43847109913483323;0;0;0.044904490449044904
輕時代 小蘇打粉;日用生活;75;輕時代;規格：1200g克x1x1set組;輕時代 小蘇打粉;105;1;12000;333;1289;28.57%;1;110510300010.0;g;1;set;750;1050;2857142857142857;weight;月;4330733340286331;4663439094112067;2763913412209601;3822897596440613;5004074201883315;4325554923164484;0.11991199119911991
天工去汙粉-600g;日用生活;47;天工;規格：600g克x1x1can罐;天工去汙粉;0;1;6000;360;1292;0.00%;0;110510370010.0;g;1;can;470;0;0;weight;月;3871201010907891;0;2989141768737748;33419533264920037;0;0;0.059905990599059905
清淨海巧蘇打小蘇打;日用生活;119;清淨海;規格：350g克x1x1box盒;清淨海巧蘇打小蘇打 清淨海巧蘇打;0;1;3500;333;1293;0.00%;0;110510380010.0;g;1;box;1190;0;0;weight;月;4787491742782046;0;2763913412209601;4300938688192147;0;0;0.03490349034903491
