title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
三多專利高純度魚油軟膠囊60粒;嬰童保健;688;三多;規格：60pc粒x1x1pc盒;三多健康魚油 三多健康魚油;844;1;600;360;5110;18.48%;1;123210430010;pc;1;pc;6880;8440;1848341232227488;count;月;6535241271013659;6739336627357174;2989141768737748;6130124726191538;7231603088232574;2798285530862332;0.0984974958263773
台糖精選魚油膠囊;嬰童保健;469;台糖;規格：100pc粒x1x1pc盒;台糖精選魚油膠囊 精選魚油;500;1;1000;240;5111;6.20%;1;123211340010;pc;1;pc;4690;5000;62;count;月;6152732694704104;62166061010848646;1988126850834874;5729793136396516;6670690360893909;9386454183266932;0.1652754590984975
三多女性芝麻鎂複方錠-60PC;嬰童保健;319;三多;規格：60pc錠x1x1pc盒;三多女性芝麻鎂複方錠 女性芝麻鎂複方;339;1;600;333;5115;5.90%;1;123230060010;pc;1;pc;3190;3390;5899705014749262;count;月;5768320995793772;58289456176102075;2763913412209601;5327469747871921;6254713699615243;8931824325118404;0.0984974958263773
三多女性B群+鐵鎂糖衣錠;嬰童保健;309;三多;規格：60pc錠x1x1pc盒;三多女性B群Plus鐵鎂60錠 女性B群鐵鎂;319;1;600;360;5116;3.13%;1;123230100010;pc;1;pc;3090;3190;31347962382445136;count;月;5736572297479192;5768320995793772;2989141768737748;5294241716770437;6189660827709275;4745906655509622;0.0984974958263773
三多膠原蛋白30包(盒);嬰童保健;353;三多;規格：30pc包x1x1pc盒;三多膠原蛋白30包(盒) 膠原蛋白30包;445;1;300;360;5118;20.67%;1;123230780010;pc;1;pc;3530;4450;20674157303370784;count;月;5869296913133774;6100318952020064;2989141768737748;5433150645042236;6545909161675412;31299521017055365;0.048414023372287146
三多男性薑黃鋅複方錠;嬰童保健;319;三多;規格：60pc錠x1x1pc盒;三多男性薑黃鋅複方錠 男性薑黃鋅複方;339;1;600;333;5124;5.90%;1;123241390010;pc;1;pc;3190;3390;5899705014749262;count;月;5768320995793772;58289456176102075;2763913412209601;5327469747871921;6254713699615243;8931824325118404;0.0984974958263773
三多男性B群Plus鋅硒錠-60PC;嬰童保健;299;三多;規格：60pc錠x1x1pc盒;三多男性B群Plus鋅硒錠 男性B群鋅硒錠;319;1;600;360;5125;6.27%;1;123241490010;pc;1;pc;2990;3190;6269592476489027;count;月;5703782474656201;5768320995793772;2989141768737748;5259924049892291;6189660827709275;9491813311019244;0.0984974958263773
台糖冬蟲夏草菌絲體複方膠囊;嬰童保健;599;台糖;規格：60pc粒x1x1pc盒;台糖冬蟲夏草菌絲體複方膠囊 冬蟲夏草菌絲體;700;1;600;240;5131;14.43%;1;123251880010;pc;1;pc;5990;7000;14428571428571429;count;月;6396929655216146;655250788703459;1988126850834874;598536847111995;7031127674969648;21844052361980648;0.0984974958263773
台糖大蒜精-60PC;嬰童保健;330;台糖;規格：60pc粒x1x1pc盒;台糖大蒜精 大蒜精;360;1;600;240;5133;8.33%;0;123251900010;pc;1;pc;3300;3600;8333333333333332;count;月;5802118375377063;58888779583328805;1988126850834874;5362841918687079;6319023723616085;12616201859229745;0.0984974958263773
National Vita顧可飛黃金比例金盞花葉黃素軟膠-45PC錠;嬰童保健;519;顧可飛;規格：45pc錠x1x1bottle瓶;NV黃金比例金盞花葉黃素軟膠 金盞花葉黃素;0;1;450;360;5134;0.00%;1;123260020010;pc;1;bottle;5190;0;0;count;月;6253828811575473;0;2989141768737748;583559983380365;0;0;0.07345575959933223
三多素食金盞花葉黃素植物性膠囊;嬰童保健;355;三多;規格：50pc粒x1x1box盒;三多素食金盞花葉黃素植物性膠囊 葉黃素;399;1;500;333;5138;11.03%;1;123260900010;pc;1;box;3550;3990;11027568922305765;count;月;587493073085203;5991464547107982;2763913412209601;5439046970885503;6429103622160667;1669512426484538;0.08180300500834725
金車金盞花萃取物葉黃素複方膠囊;嬰童保健;499;金車;規格：30pc粒x1x1pc瓶;金車金盞花萃取物葉黃素複方膠囊 葉黃素複方膠囊;680;1;300;240;5139;26.62%;1;123261010010;pc;1;pc;4990;6800;2661764705882353;count;月;6214608098422191;6523562306149512;1988126850834874;5794551628816891;7000067800134268;4029763299742207;0.048414023372287146
EUREYE葉黃素複方軟膠囊;嬰童保健;242;好立善;規格：30pc粒x1x1box盒;EUREYE葉黃素複方軟膠囊 葉黃素;255;1;300;360;5140;5.10%;1;123261140010;pc;1;box;2420;2550;5098039215686274;count;月;5493061443340548;5545177444479562;2989141768737748;5039384457594175;5950218033257882;771814701976408;0.048414023372287146
三多金盞花葉黃素複方-100PC粒;嬰童保健;688;三多;規格：100pc粒x1x1box盒;三多金盞花葉黃素複方100;896;1;1000;360;5143;23.21%;0;123261520010;pc;1;box;6880;8960;23214285714285715;count;月;6535241271013659;6799055862058796;2989141768737748;6130124726191538;729568444014814;3514513375071144;0.1652754590984975
【三多士】消化酵素Plus膜衣錠60錠(4盒組);嬰童保健;1980;三多士;規格：60錠x4盒;三多消化酵素Plus膜衣錠 消化酵素膜衣錠;0;1;600;360;5144;0.00%;0;123261670010;pcs;4;;4950;0;0;count;月;6206575926724928;0;2989141768737748;578614519752561;0;0;0.0984974958263773
風獅爺 一條根貼布(熱)7PC片;嬰童保健;129;風獅爺;規格：7pc片x1x1pc包;風獅爺一條根貼布(7片熱) 風獅爺貼布-熱;380;1;70;600;5195;66.05%;1;123440360010;pc;1;pc;1290;3800;6605263157894737;count;月;4867534450455582;5942799375126701;4991171604543494;43847109913483323;6376883763226687;10;0.01001669449081803
風獅爺 一條根貼布(涼)7PC片;嬰童保健;129;風獅爺;規格：7pc片x1x1pc包;風獅爺一條根貼布(7片涼) 風獅爺貼布-涼;380;1;70;600;5196;66.05%;0;123440370010;pc;1;pc;1290;3800;6605263157894737;count;月;4867534450455582;5942799375126701;4991171604543494;43847109913483323;6376883763226687;10;0.01001669449081803
[佑全保健藥妝]孕哺兒金選優敏配方豐暢卵磷脂粉末4g*60包/盒;嬰童保健;2200;孕哺兒;規格：60pc包x4g克x1box盒;優童A+兒童營養配方(新升級);0;1;600;7300;7280;0.00%;1;144119010010;pc;4;box;5500;0;0;count;日;6311734809152915;0;6088117118745394;5896203965330582;0;0;0.0984974958263773
