title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
OP花香分解袋(小)-檸檬;日用生活;69;OP;規格：1pack包x1x1pack包;OP花香環保袋(小);75;1;10;9990;9370;8.00%;1;315000250010.0;pack;1;pack;690;750;80;count;;4248495242049359;4330733340286331;8332058893044335;3736827608346326;46470663701225134;12111553784860557;0.0
【垃圾袋】家簡塵除防漏環保清潔袋 小 3捲入;日用生活;59;家簡塵除;規格：1pack包x1x1pack包;家簡塵除防漏環保清潔袋-小;79;1;10;1200;9371;25.32%;1;315000260010.0;pack;1;pack;590;790;2531645569620253;count;月;40943445622221;4382026634673881;9996246194057862;35754942669644885;47021063193948043;38327701850824547;0.0
驅塵氏抗蟑防蠅清潔袋(小);日用生活;55;驅塵氏;規格：1pc個x1x1pc個;驅塵氏抗蟑防蠅清潔袋(小);79;1;10;9990;9373;30.38%;1;315000300010.0;pc;1;pc;550;790;3037974683544304;count;;402535169073515;4382026634673881;8332058893044335;35032866678738406;47021063193948043;4599324222098946;0.0
輕時代花香清潔袋(小)-薰衣草;日用生活;49;輕時代;規格：1pc個x1x1pc個;輕時代花香清潔袋(小);72;1;10;1200;9375;31.94%;1;315000320010.0;pc;1;pc;490;720;31944444444444443;count;月;3912023005428146;4290459441148391;9996246194057862;3384677424661431;46038507141187995;4836210712704736;0.0
【垃圾袋】家簡塵除防漏環保清潔袋 特小 3捲入;日用生活;59;家簡塵除;規格：1pack包x1x1pack包;家簡塵除防漏環保清潔袋-特小;79;1;10;1200;9376;25.32%;1;315000330010.0;pack;1;pack;590;790;2531645569620253;count;月;40943445622221;4382026634673881;9996246194057862;35754942669644885;47021063193948043;38327701850824547;0.0
家簡塵除香氛清潔袋 中;日用生活;59;家簡塵除;規格：1pack包x1x1pack包;家簡塵除香氛清潔袋 中;79;1;10;1200;9378;25.32%;1;315010010010.0;pack;1;pack;590;790;2531645569620253;count;月;40943445622221;4382026634673881;9996246194057862;35754942669644885;47021063193948043;38327701850824547;0.0
妙潔新防漏大師清潔袋-特小;日用生活;105;妙潔;規格：168pc張x1x1set組;妙潔新防漏大師清潔袋--中;142;1;1680;333;9379;26.06%;1;315010030010.0;pc;1;set;1050;1420;26056338028169012;count;月;4663439094112067;4962844630259907;2763913412209601;41711057978044924;5325349442988124;39447842433084557;0.12315634218289086
【垃圾袋】環保生活家清潔袋(中)-53x63cm(20L);日用生活;49;;規格：1pc包x1x1pc包;環保生活家清潔袋(中);59;1;10;9990;9380;16.95%;1;315010070010.0;pc;1;pc;490;590;1694915254237288;count;;3912023005428146;40943445622221;8332058893044335;3384677424661431;43934108678089;25660071578094396;0.0
【垃圾袋】可家芬抗蟑驅蠅清潔袋(中)-53* 63cm(20L);日用生活;69;;規格：1pack包x1x1pack包;可家芬抗蟑驅蠅清潔袋(中);99;1;10;1200;9382;30.30%;1;315010100010.0;pack;1;pack;690;990;30303030303030305;count;月;4248495242049359;4605170185988092;9996246194057862;3736827608346326;4941549113846197;45877097669926353;0.0
楓康環保實心垃圾袋(中);日用生活;69;楓康;規格：93pc張x1x1pack包;楓康環保實心垃圾袋 (中);99;1;930;1200;9383;30.30%;1;315010120010.0;pc;1;pack;690;990;30303030303030305;count;月;4248495242049359;4605170185988092;9996246194057862;3736827608346326;4941549113846197;45877097669926353;0.06784660766961652
【垃圾袋】家簡塵除防漏環保清潔袋-中 3捲入;日用生活;59;家簡塵除;規格：1pack包x1x1pack包;家簡塵除防漏環保清潔袋-中;79;1;10;1200;9387;25.32%;1;315010250010.0;pack;1;pack;590;790;2531645569620253;count;月;40943445622221;4382026634673881;9996246194057862;35754942669644885;47021063193948043;38327701850824547;0.0
驅塵氏香氛清潔袋(中)-薰衣草香;日用生活;55;驅塵氏;規格：1pc包x1x1pc包;驅塵氏香氛清潔袋(中);65;1;10;1200;9389;15.38%;1;315019010030.0;pc;1;pc;550;650;15384615384615385;count;月;402535169073515;4189654742026425;9996246194057862;35032866678738406;4495682861140571;23291449586270302;0.0
OP花香分解袋(中)-薰衣草;日用生活;69;OP;規格：1pack包x1x1pack包;OP花香環保袋(中);75;1;10;9990;9392;8.00%;1;315019030010.0;pack;1;pack;690;750;80;count;;4248495242049359;4330733340286331;8332058893044335;3736827608346326;46470663701225134;12111553784860557;0.0
驅塵氏抗蟑防蠅清潔袋(中);日用生活;55;驅塵氏;規格：1pc個x1x1pc個;驅塵氏抗蟑防蠅清潔袋(中);79;1;10;9990;9393;30.38%;1;315019040010.0;pc;1;pc;550;790;3037974683544304;count;;402535169073515;4382026634673881;8332058893044335;35032866678738406;47021063193948043;4599324222098946;0.0
輕時代花香清潔袋(中)-薰衣草;日用生活;49;輕時代;規格：1pc個x1x1pc個;輕時代花香清潔袋(中);72;1;10;1200;9395;31.94%;1;315019070010.0;pc;1;pc;490;720;31944444444444443;count;月;3912023005428146;4290459441148391;9996246194057862;3384677424661431;46038507141187995;4836210712704736;0.0
【垃圾袋】環保生活家清潔袋(大)-63x75cm(45L);日用生活;49;;規格：1pc包x1x1pc包;環保生活家清潔袋(大);59;1;10;333;9396;16.95%;1;315020030010.0;pc;1;pc;490;590;1694915254237288;count;月;3912023005428146;40943445622221;2763913412209601;3384677424661431;43934108678089;25660071578094396;0.0
