title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
DT-25 總理25萬用籃;傢俱寢飾;115;KEYWAY 聯府;規格：1pc個x1x1pc個;DT-25 總理25萬用籃;139;1;10;9990;9646;17.27%;1;316770450010;pc;1;pc;1150;1390;1726618705035971;count;標示於包裝上;47535901911063645;4941642422609304;8332058893044335;4265457491378771;5302598546453138;2614004413998681;0.0
厚珍珠椅-紅色;傢俱寢飾;129;;規格：1pc張x1x1pc張;厚珍珠椅;0;1;10;9990;9673;0.00%;0;318010030010;pc;1;pc;1290;0;0;count;;4867534450455582;0;8332058893044335;43847109913483323;0;0;0.0
【椅子】大四方椅27.5x27.5x47.5cm;傢俱寢飾;99;;規格：1pc張x1x1pc張;大四方椅;0;1;10;9990;9674;0.00%;1;318010240010;pc;1;pc;990;0;0;count;;4605170185988092;0;8332058893044335;411012184588909;0;0;0.0
美好小折椅-藍色 CH00106-B;傢俱寢飾;139;好室喵;規格：1pc張x1x1pc張;美好小折椅;198;1;10;600;9675;29.80%;1;318020320010;pc;1;pc;1390;1980;29797979797979796;count;月;4941642422609304;5293304824724492;4991171604543494;4462272029573983;5679947691297494;4511247937542758;0.0
美背加厚板二層空櫥櫃;傢俱寢飾;295;;規格：1pc個x1x1pc個;美背加厚版二層空櫥;369;1;10;9990;9678;20.05%;1;318210640010;pc;1;pc;2950;3690;2005420054200542;count;;569035945432406;591350300563827;8332058893044335;5245875583002314;6345447476870767;303609410596098;0.0
美背二層空櫥;傢俱寢飾;255;;規格：1pc個x1x1pc個;美背二層空櫥;319;1;10;9990;9679;20.06%;1;318210650010;pc;1;pc;2550;3190;2006269592476489;count;;5545177444479562;5768320995793772;8332058893044335;5093928807399436;6189660827709275;30373802595261584;0.0
美背加厚板三層空櫥櫃;傢俱寢飾;375;;規格：1pc個x1x1pc個;三層門櫥(白楓木);469;1;10;9990;9680;20.04%;1;318220210010;pc;1;pc;3750;4690;20042643923240938;count;;5929589143389895;6152732694704104;8332058893044335;5496252195924032;6602151400996282;30343444983392653;0.0
美背三層空櫥<DIY組裝商品>;傢俱寢飾;335;;規格：1pc個x1x1pc個;美背三層空櫥;419;1;10;9990;9681;20.05%;1;318220630010;pc;1;pc;3350;4190;20047732696897373;count;;5817111159963204;6040254711277414;8332058893044335;53785332931047;6481457603181705;30351149102872516;0.0
美背加厚板四層空櫥櫃;傢俱寢飾;463;;規格：1pc個x1x1pc個;四層門櫥(白楓木);579;1;10;9990;9683;20.03%;1;318230230010;pc;1;pc;4630;5790;2003454231433506;count;;6139884552226255;6363028103540465;8332058893044335;5716346333834088;6827807576384353;3033117959939172;0.0
洞洞網烤漆四層架-黑色<DIY組裝商品>;傢俱寢飾;2599;;規格：1set組x1x1set組;洞洞網烤漆四層架45*120*180;2690;1;10;9990;9685;3.38%;1;318270080010;set;1;set;25990;26900;3382899628252788;count;未拆封保存;78632667240095735;7897668150726906;8332058893044335;7520029616731452;8474543496876706;51215213495460536;0.0
波浪四層輕型鐵力士架;傢俱寢飾;749;;規格：1pc個x1x1pc個;波浪四層架輕型;799;1;10;9990;9686;6.26%;0;318270200010;pc;1;pc;7490;7990;625782227784731;count;未拆封保存;6620073206530356;6684611727667927;8332058893044335;6218909411592434;7172880876317903;9473993886780786;0.0
波浪四層中型鐵力士架(實際出貨不含陳列佈置物);傢俱寢飾;1199;;規格：1pc個x1x1pc個;波浪四層架中型;0;1;10;9990;9687;0.00%;0;318270230010;pc;1;pc;11990;0;0;count;未拆封保存;7090076835776092;0;8332058893044335;6710812892347607;0;0;0.0
波浪五層重型鐵力士架(實際出貨不含陳列佈置物);傢俱寢飾;2399;;規格：1pc個x1x1pc個;波浪五層架重型;0;1;10;9990;9688;0.00%;0;318270330010;pc;1;pc;23990;0;0;count;標示於包裝上;7783224016336037;0;8332058893044335;7436257313575265;0;0;0.0
超細纖柔絲綿雙人被套-花色隨機出貨;傢俱寢飾;549;;規格：1pc件x1x1pc件;超細纖柔絲綿雙人被套;599;1;10;9990;10288;8.35%;0;650111500010;pc;1;pc;5490;5990;8347245409015025;count;標示於包裝上;6309918278226516;6396929655216146;8332058893044335;5894302793020426;6864185424731999;1263726396583948;0.0
防蹣抗菌健康枕;傢俱寢飾;299;;規格：1pc個x1x1pc個;防蹣抗菌健康枕;0;1;10;9990;10289;0.00%;0;650310020010;pc;1;pc;2990;0;0;count;標示於包裝上;5703782474656201;0;8332058893044335;5259924049892291;0;0;0.0
英倫風抗菌可水洗枕;傢俱寢飾;398;;規格：1pc個x1x1pc個;英倫風抗菌可水洗枕;0;1;10;600;10290;0.00%;1;650310110010;pc;1;pc;3980;0;0;count;月;5988961416889864;0;4991171604543494;5558390924601194;0;0;0.0
天然防蹣防蚊健康枕-支撐型;傢俱寢飾;399;;規格：1pc個x1x1pc個;天然防蹣防蚊健康枕-支撐型;449;1;10;600;10293;11.14%;1;650310470010;pc;1;pc;3990;4490;111358574610245;count;月;5991464547107982;61092475827643655;4991171604543494;5561010688344407;6555489973146095;1685906707246737;0.0
新型防蚊抑菌健康枕;傢俱寢飾;329;;規格：1pc個x1x1pc個;新型防蚊抑菌健康枕;398;1;10;600;10294;17.34%;1;650310530010;pc;1;pc;3290;3980;1733668341708543;count;月;5799092654460526;5988961416889864;4991171604543494;5359675214095826;6426417653909414;26246771707141286;0.0
3M Filtrete 健康防蹣枕心-竹炭型;傢俱寢飾;1149;3M台灣明尼蘇達礦業製造股份有限公司;規格：1pc個x1x1pc個;3M 健康防蹣枕心-竹炭型;1499;1;10;1200;10297;23.35%;1;650310790010;pc;1;pc;11490;14990;2334889926617745;count;月;7047517221357296;7313220387090301;9996246194057862;6666270209760665;7847405473340626;35348931159949926;0.0
3M 長效防蹣枕心-標準型;傢俱寢飾;499;3M;規格：1pc個x1x1pc個;3M健康防蹣枕心加量超值版;729;1;10;600;10298;31.55%;1;650310990010;pc;1;pc;4990;7290;31550068587105624;count;月;6214608098422191;6593044534142437;4991171604543494;5794551628816891;7074625271041898;47765044076096164;0.0
緹花竹炭枕;傢俱寢飾;299;;規格：1pc個x1x1pc個;緹花竹炭枕;398;1;10;9990;10300;24.87%;0;650312380010;pc;1;pc;2990;3980;2487437185929648;count;標示於包裝上;5703782474656201;5988961416889864;8332058893044335;5259924049892291;6426417653909414;376584115798114;0.0
亞迪思防蹣抗菌四孔枕;傢俱寢飾;399;;規格：1pc個x1x1pc個;兩用透氣水洗抗菌枕;0;1;10;9990;10301;0.00%;1;650330020010;pc;1;pc;3990;0;0;count;標示於包裝上;5991464547107982;0;8332058893044335;5561010688344407;0;0;0.0
3M長效防蹣記憶枕舒柔型M;傢俱寢飾;1289;3M;規格：1pc個x1x1pc個;3M防蹣記憶枕舒柔型M;1590;1;10;9990;10302;18.93%;1;650330330010;pc;1;pc;12890;15900;18930817610062896;count;;7162397497355718;7372118028337787;8332058893044335;6786503340139736;7910605219530179;2866020195945777;0.0
3M長效防蹣記憶枕舒柔型L;傢俱寢飾;1399;3M;規格：1pc個x1x1pc個;3M防蹣記憶枕舒柔型L;1690;1;10;9990;10303;17.22%;1;650330860010;pc;1;pc;13990;16900;17218934911242602;count;;724422751560335;743307534889858;8332058893044335;6872146233729444;7976015091746442;2606850703694099;0.0
3M防蹣枕心限量版加高型2入;傢俱寢飾;999;3M;規格：1set組x1x1set組;3M防蹣枕心限量版加高型2入;1599;1;10;600;10304;37.52%;1;650340080010;set;1;set;9990;15990;375234521575985;count;月;6907755278982137;73777589082278725;4991171604543494;651999605004455;7916658130475138;5680841362504951;0.0
防蹣抗菌潔淨保潔墊-雙人;傢俱寢飾;629;;規格：1pc個x1x1pc個;科技防水透氣保潔墊-雙人平單;690;1;10;9990;10306;8.84%;1;650900160010;pc;1;pc;6290;6900;8840579710144928;count;標示於包裝上;64457198193855785;653813982376767;8332058893044335;6036432016352729;701571011439385;13384144581095905;0.0
