item_code;註記;(箱)長cm;(箱)寬cm;(箱)高cm;(箱)重量;箱入數;板入數;庫存量;庫存單位;庫存換算(箱);目前庫存(PCS)
12003123001;Clear淨植萃頭皮煥活系列護髮乳控油淨化 控油淨化護;26;20;27;4.394;12;126;24;PCS;2;24
12003125001;澳寶一分鐘焗油-深層修護 澳寶焗油深層;20;18;21;2.84;12;175;24;PCS;2;24
12003126001;澳寶一分鐘焗油-極耀水光凝護 澳寶焗油極耀;20;18;21;2.84;12;175;24;PCS;2;23
12003128001;澳寶一分鐘焗油-密集營潤瞬滑 澳寶焗油密集;20;18;21;2.84;12;175;24;PCS;2;23
12003130001;FINO高效滲透護髮膜;37;29;25;10.5;24;56;13.66666667;PCS;0.6;38
12003132001;逸萱秀柔亮零毛燥護髮乳 逸萱秀柔亮護髮;32;21;23;4.512;24;91;48;PCS;2;47
12003134001;蒂沐蝶茶樹清爽植萃護髮乳;31;19;23;6.9;12;133;24;PCS;2;17
12003135001;蒂沐蝶深層純淨護髮乳;31;19;23;6.9;12;133;24;PCS;2;22
12003137001;逸萱秀潤澤防斷裂護髮乳 逸萱秀潤澤護髮;32;21;23;5.482;24;91;48;PCS;2;48
12003138001;多芬植萃橙花清爽淨化護髮乳 橙花清爽淨化;28;22;24;6.8;12;126;24;PCS;2;24
12003139001;思波綺植萃瞬透保濕護髮霧 思波綺植保髮霧;17;12;22;1.7;6;308;1;PCS;0.2;#N/A
12003140001;呂滋養韌髮蔘層髮膜_滋潤型 呂滋養滋潤霜;19;15;23;1.63;6;294;12;PCS;2;12
12003142001;多芬植萃櫻花柔順保濕護髮乳 櫻花柔順保濕;28;22;24;6.8;12;126;24;PCS;2;22
12003143001;魅萱鑽石光護髮精油經典香氛 經典鑽石髮油;21;18;18;1.29;8;225;16;PCS;2;16
12003144001;魅萱鑽石光彩護髮精油浪漫香氛 浪漫鑽石髮油;19;15;17;1.14;8;400;16;PCS;2;16
12003145001;韓國isLeaf香氛順盈護髮油-紫愛瑰蜜 isLeaf髮油紫愛;21;18;10;1.078;6;510;12;PCS;2;12
12003147001;韓國isLeaf香氛順盈護髮油-蘋檸也配 isLeaf髮油蘋檸;21;18;10;1.068;6;510;12;PCS;2;12
12003148001;施華蔻Gliss極致精油修護髮膜 極致精油修護;29;20;11;2.22;6;255;12;PCS;2;11
12003161001;超值玫瑰滋養護髮霜;43;32;20;15.2;24;54;96;PCS;4;19
12003167001;思波綺金耀瞬護髮膜;25;9;10;0.816;3;672;40.66666667;PCS;13.6;1
12003168001;566香水髮膜180g 566香水髮膜180g;38;19;26;2.926;12;96;24;PCS;2;24
12003169001;巴黎萊雅金緻護髮精油植萃精華 草本植萃精華;26;20;27;3.9;12;114;24;PCS;2;24
12003911001;巴黎萊雅金緻護髮玫瑰精油 玫瑰護髮精油;26;21;22;4.01;12;133;24;PCS;2;23
12004011001;GATSBY 造型髮雕霜-濕潤 濕潤;18;6;19;1.12;3;888;3;PCS;1;5
12004015001;樂絲朵-L 立體持捲雙效乳 立體持捲雙效乳;17;11;19;1.5;6;324;12;PCS;2;11
12004016001;絲逸歡造型髮雕;26;19;17;3.49;24;96;42;PCS;1.8;53
12004018001;阿葵亞水分瞬間柔順髮液 阿葵亞柔順髮;35;35;22;10.55;36;63;3;PCS;0.1;6
12004020001;絲逸歡造型定型液 絲逸歡造型定;26;19;17;7.8;24;96;48;PCS;2;44
12004021001;樂絲朵-L 保濕整髮造型乳 保濕整髮造型;14;5;19;0.45;3;675;6;PCS;2;6
12004032001;GATSBY 強黏造型慕絲 強黏造型慕絲;15;5;20;0.75;3;1280;3;PCS;1;4
12004036001;超值彈性定型液;20;15;21;2.45;12;320;20;PCS;1.7;32
12004040001;GATSBY 隨意塑型髮腊 隨意塑型;25;9;9;0.43;3;954;6;PCS;2;6
12004041001;GATSBY 超強塑型髮腊 超強塑型;25;9;9;0.43;3;954;6;PCS;2;6
12004046001;沙宣強力定型慕絲;19;14;20;2.48;12;64;12;PCS;1;32
12004048001;GATSBY 造型髮雕霜-強黏 強黏;16;6;18;0.72;3;1125;6;PCS;2;3
12004050001;MAN-Q 風格造型髮雕 MAN-Q 造型髮雕;39;13;20;3.05;12;160;24;PCS;2;24
12004053001;瑪宣妮保濕髮妝水 毛躁Bye Bye 毛躁 Bye Bye;20;18;6;1.2;3;200;6;PCS;2;4
12004056001;瑪宣妮清爽髮妝水 (扁塌剋星) 扁塌剋星;20;18;7;1.6;3;200;6;PCS;2;6
12004058001;瑪宣妮捲髮髮妝水 (捲髮復活) 捲髮復活;20;18;6;2.6;3;200;3;PCS;1;5
12004062001;GATSBY雅痞髮醬-整齊收緊 整齊收緊;24;4;13;0.48;3;1625;6;PCS;2;6
12004063001;GATSBY 狂野塑型髮腊 狂野塑型;25;9;9;0.43;3;954;6;PCS;2;6
12004094001;Man-Q 強力塑型髮泥;28;13;17;1.14;12;352;24;PCS;2;23
12004095001;Man-Q 光澤造型髮蠟 光澤造型髮蠟;28;13;17;1.14;12;352;24;PCS;2;24
12004152001;GATSBY隨意塑型髮腊攜帶型 隨意髮腊攜帶型;16;6;7;0.15;3;2160;6;PCS;2;6
12004156001;UNO絕對上進凝土 絕對上進凝土;15;8;11;0.77;6;900;12;PCS;2;12
12004157001;UNO極度洗練髮凍 極度洗練髮凍;15;8;11;0.77;6;900;12;PCS;2;12
12004160001;阿葵亞瞬間順髮液補充瓶 順髮液補充瓶;43;30;17;10.512;24;90;48;PCS;2;46
12004165001;瑪宣妮髮蠟式捲髮慕斯 MR髮蠟式捲髮;20;14;4;0.59;3;1806;6;PCS;2;6
12004168001;瑪宣妮蓬鬆波浪造型凍 MR波浪造型凍;14;3;16;0.352;3;2850;6;PCS;2;6
12004170001;UNO強硬作風定型膠 UNO硬定型膠;19;14;4;0.8;3;1935;4;PCS;1.4;5
12004171001;UNO強硬作風定型慕斯 UNO硬慕斯;15;4;19;0.8;3;1800;6;PCS;2;6
12004185001;UNO隨意帥性輕髮腊 UNO隨意髮腊;14;8;15;0.77;6;1177;12;PCS;2;11
12004188001;可口奶泡冷燙專用泡沫雕150ml 可口奶泡泡沫雕;20;16;25;2.408;12;252;24;PCS;2;24
12004193001;熱情無罪熱塑燙專用髮凝乳 熱情無罪髮凝乳;25;19;28;2.454;12;144;24;PCS;2;23
12004195001;UNO歷久彌堅髮蠟 UNO歷久髮蠟;14;8;15;0.77;6;814;12;PCS;2;5
12004196001;UNO強硬作風超硬定型噴霧 UNO超硬噴霧;19;15;4;0.5;3;1806;6;PCS;2;0
12004197001;UNO強硬作風清爽定型慕斯 UNO定型慕斯;19;15;4;0.5;3;1806;1;PCS;0.4;0
12004206001;魅尚萱捲翹精華乳 魅尚萱精華乳;19;14;21;1;5;352;10;PCS;2;10
12004209001;魅尚萱俐落歐巴髮油 MEC俐落歐巴髮油;22;16;16;1.726;12;340;24;PCS;2;24
12004211001;魅尚萱陽光歐巴髮蠟 MEC陽光歐巴髮蠟;22;16;16;1.726;12;340;24;PCS;2;23
12004214001;魅尚萱強硬歐巴定型噴霧 強硬歐巴定型噴;28;18;21;3.848;15;184;30;PCS;2;30
12004218001;沙宣強力定型噴霧300ml 沙宣強力噴霧;23;18;28;3.87;12;144;24;PCS;2;22
12004219001;沙宣強力持久造型噴霧150ml 沙宣持久噴霧;19;14;21;2.56;12;336;24;PCS;2;24
12004220001;沙宣隨性定型噴霧200ml 沙宣隨性噴霧;23;18;28;3.28;12;144;24;PCS;2;24
12004221001;566蓬亮塑型噴霧(護髮) 566噴霧護髮;23;18;23;3.31;12;182;24;PCS;2;24
12005002002;美吾髮黑娜快速護髮染髮霜80g;32;21;20;3;12;144;85;PCS;7.1;4
12005002003;美吾髮黑娜快速護髮染髮霜80g;32;21;20;2;12;144;80;PCS;6.7;7
12005002004;美吾髮黑娜快速護髮染髮霜80g;32;21;20;2;12;144;72;PCS;6;30
12005002005;美吾髮黑娜快速護髮染髮霜80g;32;21;20;2;12;144;100;PCS;8.4;28
12005002006;美吾髮黑娜快速護髮染髮霜80g;32;21;19;2.3;12;162;24;PCS;2;0
12005002007;美吾髮黑娜快速護髮染髮霜80g;32;21;19;2.3;12;162;24;PCS;2;0
12005002008;美吾髮黑娜快速護髮染髮霜80g;32;21;19;2.3;12;162;24;PCS;2;0
12005002009;美吾髮黑娜快速護髮染髮霜80g;32;21;19;2.3;12;162;12;PCS;1;0
12005003001;566 美色護髮染髮霜補充盒;25;20;22;1.61;12;161;22.66666667;PCS;1.9;35
12005003002;566 美色護髮染髮霜補充盒 自然深栗;25;20;22;1.73;12;161;24;PCS;2;19
12005003003;566 美色護髮染髮霜補充盒 栗褐色;25;20;22;1.73;12;161;24;PCS;2;21
12005003004;566 美色護髮染髮霜補充盒 深褐色;25;20;22;1.86;12;161;24;PCS;2;22
12005003005;566 美色護髮染髮霜補充盒 葡萄酒紅;25;20;22;1.73;12;161;24;PCS;2;21
12005007001;566補色膏-新生白髮專用10g 補色膏-新生白髮;35;12;24;0.77;12;196;24;PCS;2;24
12005009001;葵花亮澤染髮霜 5N 琥珀棕+20g;32;20;19;2.38;12;144;24;PCS;2;24
12005009003;葵花亮澤染髮霜 6號焦點黑;32;20;19;2.38;12;144;24;PCS;2;23
12005009006;葵花亮澤染髮霜 4N暖栗棕+20g;32;20;19;2.38;12;144;24;PCS;2;19
12005009007;葵花亮澤染髮霜 4C薑餅亞麻棕+20;32;20;19;2.38;12;144;24;PCS;2;24
12005009008;葵花亮澤染髮霜 5C摩卡亞麻棕+20;32;20;19;2.38;12;144;24;PCS;2;24
12005009010;葵花亮澤染髮霜;32;20;19;2.32;12;144;24;PCS;2;24
12005009012;葵花亮澤染髮霜 5A深栗;32;20;19;2.37;12;144;24;PCS;2;19
12005015001;566 美色護髮染髮霜 110g 3A-自然亮黑;30;23;18;2.8;12;48;24;PCS;2;22
12005015002;566 美色護髮染髮霜 110g 3-自然亮黑;30;23;18;2.83;12;48;24;PCS;2;22
12005015003;566 美色護髮染髮霜 110g 5-自然深栗;30;23;18;2.78;12;48;24;PCS;2;22
12005015004;566 美色護髮染髮霜 110g 11-金棕栗;30;23;18;3;12;48;24;PCS;2;24
12005015005;566 美色護髮染髮霜 110g 7-深褐色;30;23;18;2.83;12;48;24;PCS;2;19
12005015006;566 美色護髮染髮霜 110g 8-葡萄酒紅;30;23;18;3;12;48;24;PCS;2;23
12005015007;566 美色護髮染髮霜 110g 6-栗褐色;31;24;22;2.5;12;136;24;PCS;2;24
12005015008;566 美色護髮染髮霜 110g 3B-魅力柔黑;31;24;22;2.5;12;136;24;PCS;2;24
12005015009;566 美色護髮染髮霜 110g 1-沉穩深黑;31;24;22;2.5;12;136;24;PCS;2;24
12005015010;566 美色護髮染髮霜 110g 4-栗黑色;31;24;22;2.5;12;136;24;PCS;2;24
12005019001;美吾髮快速護髮染髮霜 80g 7M-男版深亮黑;32;20;19;2.38;12;144;24;PCS;2;24
12005019002;美吾髮快速護髮染髮霜 80g 5號-深栗;32;19;19;2.18;12;144;24;PCS;2;23
12005019003;美吾髮快速護髮染髮霜 80g 6號-自然褐;32;19;19;2.18;12;144;24;PCS;2;16
12005019004;美吾髮快速護髮染髮霜 80g 6M男版自然亮黑;32;20;19;2.24;12;144;24;PCS;2;24
12005019005;美吾髮快速護髮染髮霜 80g 4號-自然栗;32;19;19;2.18;12;144;24;PCS;2;23
12005019006;美吾髮快速護髮染髮霜 80g 7號-自然黑褐;32;19;19;1.18;12;144;24;PCS;2;22
12005019007;美吾髮快速護髮染髮霜 80g 2號-明栗;32;21;18;2.18;12;162;24;PCS;2;24
12005019008;美吾髮快速護髮染髮霜 80g 3號-淺粟;32;21;19;2.2;12;162;24;PCS;2;24
12005019010;美吾髮快速護髮染髮霜 80g 66-深亞麻棕;31;19;18;2.14;12;162;24;PCS;2;22
12005056001;美吾髮快速護髮染髮霜補充包 4號-自然栗;22;15;18;2;12;300;24;PCS;2;24
12005056002;美吾髮快速護髮染髮霜補充包 5號-深栗;22;15;18;2;12;300;24;PCS;2;18
12005056003;美吾髮快速護髮染髮霜補充包 6號-自然褐;22;15;18;2;12;300;24;PCS;2;16
12005056004;美吾髮快速護髮染髮霜補充包;22;15;18;2;12;300;27;PCS;2.3;25
12005072001;卡樂芙優質染髮霜 巧克力棕;32;20;20;2.8;12;144;24;PCS;2;24
12005072002;卡樂芙優質染髮霜 亞麻綠;32;20;20;2.8;12;144;24;PCS;2;20
12005072003;卡樂芙優質染髮霜 野莓紅;32;20;20;2.8;12;144;24;PCS;2;24
12005072004;卡樂芙優質染髮霜 可可棕;32;20;20;2.8;12;144;24;PCS;2;24
12005072005;卡樂芙優質染髮霜 金沙亞麻;32;20;20;2.8;12;144;24;PCS;2;24
12005072007;卡樂芙優質染髮霜 霧感灰綠;32;20;19;2.74;12;162;24;PCS;2;24
12005072009;卡樂芙優質染髮霜 星炫靛紫;32;20;19;2.74;12;162;24;PCS;2;24
12005072010;卡樂芙優質染髮霜 極光藍綠;32;20;19;2.74;12;162;24;PCS;2;23
12005072011;卡樂芙優質染髮霜 銀河灰棕;32;20;19;2.74;12;162;24;PCS;2;23
12005072013;卡樂芙優質染髮霜 奶荼甜棕;32;20;19;2.4;12;144;24;PCS;2;22
12005072014;卡樂芙優質染髮霜 珊瑚粉橘;32;20;19;2.4;12;144;24;PCS;2;24
12005074001;美吾髮直髮膏 直髮膏;28;19;21;4.27;12;160;24;PCS;2;24
12005075001;美吾髮黑髮靈補色筆-自然黑褐 自然黑褐;33;18;15;0.93;24;198;48;PCS;2;48
12005078001;美吾髮黑髮靈補色膏-自然褐 自然褐;22;19;21;0.88;12;224;24;PCS;2;24
12005079001;美吾髮黑髮靈噴髮著色劑 噴髮著色劑;20;14;21;2.2;12;288;24;PCS;2;24
12005082001;宣若EX染髮霜 焦糖棕;20;8;19;0.6;3;675;4;PCS;1.4;2
12005082002;宣若EX染髮霜 玫瑰棕;20;8;19;0.6;3;675;3;PCS;1;4
12005082003;宣若EX染髮霜 淺栗棕;20;8;19;0.6;3;675;4;PCS;1.4;0
12005082004;宣若EX染髮霜;20;8;19;0.6;3;675;18;PCS;6;5
12005082005;宣若EX染髮霜 紅橙棕;20;8;19;0.6;3;675;6;PCS;2;6
12005082006;宣若EX染髮霜 自然紅棕;20;8;19;0.6;3;675;3;PCS;1;0
12005082007;宣若EX染髮霜;20;8;19;0.6;3;675;37;PCS;12.4;10
12005082008;宣若EX染髮霜 紫紅棕;20;8;19;0.6;3;675;3;PCS;1;1
12005082009;宣若EX染髮霜;20;8;19;0.6;3;675;42;PCS;14;9
12005082010;宣若EX染髮霜 深紅棕;20;8;19;0.6;3;675;6;PCS;2;3
12005082011;宣若EX染髮霜 深玫瑰棕;20;8;19;0.114;3;675;6;PCS;2;5
12005082012;宣若EX染髮霜 紫棕色;20;8;19;0.114;3;675;6;PCS;2;6
12005082013;宣若EX染髮霜 深紫棕;20;8;19;0.114;3;675;6;PCS;2;4
12005082015;宣若EX染髮霜 亮紫棕;20;8;19;0.6;3;675;6;PCS;2;6
12005082016;宣若EX染髮霜;20;8;19;0.6;3;675;28;PCS;9.4;5
12005083001;美源男士染髮霜 深棕色;20;8;19;0.6;3;675;6;PCS;2;6
12005083002;美源男士染髮霜 自然黑;20;8;19;0.6;3;675;6;PCS;2;5
12005084001;美源花果香染髮霜 淺亮棕色;15;9;16;0.3;3;880;6;PCS;2;5
12005084002;美源花果香染髮霜 自然淺棕色;15;9;16;0.3;3;880;3;PCS;1;5
12005084004;美源花果香染髮霜 亮棕色;15;9;16;0.3;3;880;6;PCS;2;8
12005084005;美源花果香染髮霜 摩卡棕色;15;9;16;0.3;3;880;6;PCS;2;5
12005084006;美源花果香染髮霜 自然亮棕色;15;9;16;0.3;3;880;4;PCS;1.4;10
12005084007;美源花果香染髮霜 棕色;15;9;16;0.3;3;880;5;PCS;1.7;10
12005084008;美源花果香染髮霜 深棕色;15;9;16;0.3;3;880;4;PCS;1.4;6
12005084009;美源花果香染髮霜 深栗棕;15;9;16;0.3;3;880;3;PCS;1;3
12005084010;美源花果香染髮霜 深黑棕色;15;9;16;0.3;3;880;6;PCS;2;4
12005087001;莉婕頂級一按即梳染髮霜  5 深粟棕色;44;18;21;3.484;12;112;24;PCS;2;24
12005087003;莉婕頂級一按即梳染髮霜 4 栗子棕色;44;18;21;3.466;12;112;24;PCS;2;23
12005089001;美吾髮快速染髮霜超值組 4號自然栗;42;34;20;5.59;12;64;24;PCS;2;24
12005089002;美吾髮快速染髮霜超值組 5號深栗;42;34;20;5.59;12;64;24;PCS;2;23
12005089003;美吾髮快速染髮霜超值組 6號自然褐;42;34;20;5.59;12;64;24;PCS;2;22
12005089004;美吾髮快速染髮霜超值組 7號自然黑褐;42;34;20;5.59;12;64;24;PCS;2;22
12005092001;HELLO BUBBLE 泡沫染髮劑 HB黑巧克力;34;21;26;2.66;8;96;16;PCS;2;16
12005092002;HELLO BUBBLE 泡沫染髮劑 HB煙灰;34;21;26;2.66;8;96;16;PCS;2;16
12005092003;HELLO BUBBLE 泡沫染髮劑 HB灰卡其棕;34;21;26;2.66;8;96;16;PCS;2;16
12005092004;HELLO BUBBLE 泡沫染髮劑 HB乾燥玫瑰;34;21;26;2.66;8;96;16;PCS;2;16
12005092005;HELLO BUBBLE 泡沫染髮劑;34;21;26;2.66;8;96;16;PCS;2;16
12005092007;HELLO BUBBLE 泡沫染髮劑 HB夜幕綠;34;21;26;2.66;8;96;16;PCS;2;16
12005092008;HELLO BUBBLE 泡沫染髮劑 HB星光藍;34;21;26;2.66;8;96;16;PCS;2;16
12005092009;HELLO BUBBLE 泡沫染髮劑 HB褪色染髮劑;34;21;26;2.66;8;96;16;PCS;2;16
12005093001;莉婕泡沫染髮劑 棉花糖棕色;31;26;20;3.188;12;104;24;PCS;2;42
12005093002;莉婕泡沫染髮劑 乾燥玫瑰棕色;31;26;20;3.16;12;104;15;PCS;1.3;23
12005093003;莉婕泡沫染髮劑 奶茶棕色;31;26;20;3.15;12;104;24;PCS;2;24
12005093004;莉婕泡沫染髮劑 栗子棕色;31;26;20;3.17;12;104;24;PCS;2;38
12005093005;莉婕泡沫染髮劑 巧克力棕色;31;26;20;3.15;12;104;24;PCS;2;36
12005093007;莉婕泡沫染髮劑;31;26;20;3.16;12;104;14;PCS;1.2;37
12005093008;莉婕泡沫染髮劑 亞麻棕色;31;26;20;3.17;12;104;16;PCS;1.4;10
12005093009;莉婕泡沫染髮劑 薄荷亞麻灰色;31;26;20;3.15;12;104;24;PCS;2;23
12005093010;莉婕泡沫染髮劑 自然黑色;31;26;20;3.19;12;104;24;PCS;2;24
12005100002;美芯研時尚妝感染髮劑 霧感冷灰棕;8;6;18;0.8;3;576;6;PCS;2;6
12005101001;日本利尻泡沫染露白髮專用;17;6;16;0.8;3;1000;6;PCS;2;6
12005101002;日本利尻泡沫染露白髮專用 泡沫染露咖啡;17;6;16;0.8;3;1000;6;PCS;2;6
12005103001;日本利尻昆布染髮護髮乳;17;6;16;0.8;3;1000;6;PCS;2;6
12005106002;絲蘊瞬效蓋白噴霧 絲蘊噴霧深棕;29;15;17;2;18;270;36;PCS;2;36
12005106003;絲蘊瞬效蓋白噴霧 絲蘊噴霧經典黑;29;15;17;2;18;270;36;PCS;2;36
12005107001;萊雅優媚霜三重護髮雙管染髮霜;41;21;20;3.34;12;80;13;PCS;1.1;10
12005107002;萊雅優媚霜三重護髮雙管染髮霜;41;21;20;3.34;12;80;24;PCS;2;20
12005107003;萊雅優媚霜三重護髮雙管染髮霜 優媚霜3.16;41;21;20;3.34;12;80;24;PCS;2;6
12005107004;萊雅優媚霜三重護髮雙管染髮霜 優媚霜4.26;41;21;20;3.34;12;80;24;PCS;2;12
12005107005;萊雅優媚霜三重護髮雙管染髮霜 優媚霜4自然棕;41;21;20;3.34;12;80;18;PCS;1.5;18
12005107006;萊雅優媚霜三重護髮雙管染髮霜 優媚霜5淺棕;41;21;20;3.34;12;80;24;PCS;2;22
12005107007;萊雅優媚霜三重護髮雙管染髮霜;41;21;20;3.34;12;80;12;PCS;1;4
12005108001;巴黎萊雅優媚霜三重護髮染髮霜;31;27;18;3.3;12;108;13;PCS;1.1;18
12005108002;巴黎萊雅優媚霜三重護髮染髮霜;31;27;18;3.3;12;108;24;PCS;2;20
12005108003;巴黎萊雅優媚霜三重護髮染髮霜 優媚霜4自然棕;31;27;18;3.3;12;108;24;PCS;2;22
12005108004;巴黎萊雅優媚霜三重護髮染髮霜 優媚霜4.26;31;27;18;3.3;12;108;24;PCS;2;22
12005108005;巴黎萊雅優媚霜三重護髮染髮霜;31;27;18;3.3;12;108;13;PCS;1.1;11
12005108006;巴黎萊雅優媚霜三重護髮染髮霜;31;27;18;3.3;12;108;24;PCS;2;20
12005108007;巴黎萊雅優媚霜三重護髮染髮霜;31;27;18;3.3;12;108;24;PCS;2;18
12005108008;巴黎萊雅優媚霜三重護髮染髮霜;31;27;18;3.3;12;108;24;PCS;2;22
12005108009;巴黎萊雅優媚霜三重護髮染髮霜;31;27;18;3.3;12;108;24;PCS;2;22
12005108010;巴黎萊雅優媚霜三重護髮染髮霜;31;27;18;3.3;12;108;13;PCS;1.1;20
12005109001;美吾髮植優護髮染髮霜 4號自然淺棕;40;21;20;3.18;12;80;24;PCS;2;24
12005109002;美吾髮植優護髮染髮霜 5號亮栗棕;40;21;20;3.18;12;80;24;PCS;2;24
12005109003;美吾髮植優護髮染髮霜 6號自然深棕;40;21;20;3.18;12;80;24;PCS;2;24
12005109004;美吾髮植優護髮染髮霜 7號黑麥棕;40;21;20;3.18;12;80;24;PCS;2;24
12005109005;美吾髮植優護髮染髮霜 5G橄欖亞麻棕;40;21;20;3.18;12;80;24;PCS;2;24
12005110003;施華蔻怡然植萃染髮霜 施華蔻優雅亮棕;20;16;19;1.5;6;234;12;PCS;2;12
12006001001;Drs Formula染前頭皮隔離液 染前頭皮隔離液;27;23;21;1.182;24;152;48;PCS;2;19
12006020001;Caravan基礎系染髮梳 染髮梳;26;24;2;0.39;12;1566;24;PCS;2;24
12006024001;Caravan空氣感髮捲(附瀏海扣夾)3入 空氣髮捲3入;23;13;7;0.26;6;660;12;PCS;2;12
12006048001;Caravan基礎系雙齒距梳-大 雙齒距梳-大;21;19;2;0.26;12;2610;24;PCS;2;24
12006059001;Caravan琥珀系極細齒尖尾梳-中 極細齒尖尾梳中;24;18;2;0.25;12;2175;24;PCS;2;24
12006062001;Caravan梳理按摩氣墊梳-大 按摩氣墊梳-大;38;24;5;0.6;6;420;12;PCS;2;12
12006067001;Caravan原木頭皮護理氣墊梳 原木頭皮氣墊梳;38;25;6;0.712;6;264;12;PCS;2;11
12006088001;Annecy無靜電木針按摩髮梳 無靜電原木針梳;32;21;6;0.34;3;464;6;PCS;2;6
12006114001;Caravan黑檀吹整養護豬鬃捲梳;30;25;6;0.48;6;352;12;PCS;2;12
12006135001;Caravan直順抗靜電梳-大 抗靜電梳-大;38;24;5;0.6;6;420;12;PCS;2;12
12006136001;Caravan吹整塑型排梳-6排 塑型排梳-6排;31;20;5;0.6;6;420;12;PCS;2;12
12006143001;Caravan原木吹整養護混毛捲梳 原木混毛捲梳;31;20;5;0.6;6;420;12;PCS;2;12
12006144001;Caravan理髮剪 理髮剪;23;17;1;0.14;3;3000;6;PCS;2;6
12006153001;Caravan捲式髮捲(大) 捲式髮捲(大);23;13;7;0.26;6;660;12;PCS;2;12
12006155001;Caravan直順抗靜電梳-小 抗靜電梳-小;31;20;5;0.6;6;630;12;PCS;2;12
12006173001;Caravan捲式髮捲(中) 捲式髮捲(中);17;14;9;0.21;6;750;12;PCS;2;12
12006174001;Caravan 吹整圓捲梳-大 圓捲梳-大;38;26;5;0.6;6;420;12;PCS;2;10
12006179001;Caravan吹整塑型彈力圓針梳 彈力圓針梳;38;25;5;0.6;6;420;12;PCS;2;12
12010001001;綠的藥皂;41;26;31;14.21;144;50;588;PCS;4.1;30
12010002001;茶樹莊園-茶樹抗菌洗手慕斯;43;24;21;7.07;12;80;144.3333333;PCS;12.1;85
12010003001;家樂福超柔軟潔手乳 300ML;40;17;16;5.06;14;85;28;PCS;2;28
12010004001;LCDP 棉花潔手乳 棉花潔手乳;40;18;16;5.12;14;170;28;PCS;2;24
12010006001;澳洲星期四農莊茶樹純淨皂;17;11;8;0.81;6;960;12;PCS;2;12
12010008001;LCDP-N棉花潔手乳-補充包 棉花潔手乳補充;40;18;16;4.05;14;136;28;PCS;2;22
12010009001;綠的抗菌皂-活力清新;43;28;26;16.25;48;54;#N/A;PCS;#N/A;63
12010010001;綠的潔手乳-抗菌配方;38;23;31;10.69;4;52;230;PCS;57.5;4
12010011001;安安乾洗手凝膠;30;20;24;4;24;140;48;PCS;2;48
12010013001;綠的潔手乳;42;36;17;7.43;12;54;122;PCS;10.2;36
12010015001;舒特膚溫和潔膚凝脂 舒特膚潔膚凝脂;19;15;14;0.99;6;480;12;PCS;2;11
12010016001;小甘菊經典潔膚皂 經典潔膚皂;21;13;20;2.09;12;344;24;PCS;2;24
12010018001;Citra香皂(黃)-天然淨白 香皂(黃)牛奶;23;14;10;1.5;18;595;36;PCS;2;35
12010019001;茶樹莊園-茶樹檸檬抗菌洗手慕斯;43;24;21;7.06;12;80;42;PCS;3.5;7
12010020001;花王香皂禮盒- 優雅花香;35;35;19;14.598;12;54;212;PCS;17.7;47
12010022001;雪芙蘭柔膚香皂;30;28;23;10.88;72;72;615.3333333;PCS;8.6;96
12010023001;棕欖香皂;27;22;31;10.14;72;90;3691;PCS;51.3;1122
12010023002;棕欖香皂;27;22;31;10.17;72;90;4122;PCS;57.3;1170
12010025001;家福衛生泡沫潔手乳 300ML 家福衛生泡沫潔;40;17;16;5.06;14;85;15;PCS;1.1;23
12010026001;牛乳石鹼牛乳香皂(紅盒);35;23;27;6.5;18;72;179;PCS;10;363
12010027001;美琪抗菌洗手隨身組;61;39;25;8.32;24;30;48;PCS;2;47
12010029001;依必朗乾洗手潔手凝露 潔手凝露;20;14;14;0.99;12;407;12;PCS;1;21
12010030001;輕時代 75酒精乾洗手凝露 輕時代乾洗手;30;18;14;3.35;48;276;14;PCS;0.3;#N/A
12010033001;小甘菊檸檬淨白亮膚皂 檸檬淨白亮膚皂;21;13;20;2.09;12;344;24;PCS;2;24
12010034001;澳洲NATM精油香皂-清檸羅勒與柑橘;15;11;13;1.64;8;560;8;PCS;1;0
12010035001;家福衛生深層泡沫潔手乳 300ML 家福衛生深層泡;40;17;16;5.06;14;85;28;PCS;2;28
12010036001;麗仕持久香氛皂-媚惑幽香;36;23;25;12.14;144;65;642;PCS;4.5;54
12010037001;麗仕柔膚香氛皂-水嫩柔膚;36;23;25;12.14;144;65;2170;PCS;15.1;174
12010039001;Olivella橄欖油潔膚皂-馬鞭草 馬鞭草潔膚皂;22;15;12;2.02;12;448;24;PCS;2;24
12010040001;櫻桃牛乳香皂;38;30;23;15;24;72;152;PCS;6.4;25
12010041001;美國Ivory蘆薈香皂3入;33;18;17;6.99;24;120;149;PCS;6.3;15
12010042001;美國Ivory香皂3入;18;33;17;6.99;24;120;131;PCS;5.5;33
12010044001;大地系列綠橄欖馬賽液態皂 綠橄欖液態皂;22;15;20;3.5;6;245;12;PCS;2;11
12010049001;美國Ivory原味香皂(10入);31;22;20;9.75;8;80;872;PCS;109;27
12010051001;美國Ivory蘆薈香皂(10入);31;22;20;9.75;8;80;475;PCS;59.4;6
12010052001;沙威隆經典抗菌皂 沙威隆抗菌皂;38;31;13;8.15;24;104;48;PCS;2;48
12010053001;巴黎美妝馬賽香皂-橄欖檸檬;25;14;10;2.3;12;384;196;PCS;16.4;255
12010054001;Biore抗菌洗手慕絲補充瓶-自然清香;46;29;20;9.2;24;72;73;PCS;3.1;30
