sku,product_name,observations,nonzero_observations,zero_value_pct,avg_nonzero_demand,std_nonzero_demand,cv_nonzero_demand_pct
12221001001,百吉牌擦手紙巾,21,7,66.6667,4.5714,2.1492,47.0137
12221003001,家福擦手紙,21,11,47.6190,11.0909,9.0825,81.8909
12221008001,春風擦手紙,21,16,23.8095,63.7500,45.1479,70.8202
12221009001,春風抽取式廚房紙巾,21,21,0.0000,13.6190,5.7834,42.4655
12221012001,家樂福環保擦手紙200抽X5包,21,21,0.0000,26.0952,18.4361,70.6494
12230008001,幫寶適一級幫初生禮盒組,21,1,95.2381,2.0000,0.0000,0.0000
12230999001,滿意寶寶極上呵護新生兒:極緻呵護NB,21,1,95.2381,2.0000,0.0000,0.0000
12231005001,妙而舒瞬吸舒爽紙尿褲 S:妙而舒S,21,4,80.9524,3.0000,2.0000,66.6667
12232010001,幫寶適一級幫紙尿褲M號:一級幫M,21,1,95.2381,2.0000,0.0000,0.0000
12232017001,滿意寶寶極上呵護 M,21,1,95.2381,3.0000,0.0000,0.0000
12232999001,妙而舒瞬吸舒爽紙尿褲 M:妙而舒M,21,7,66.6667,5.1429,2.8536,55.4861
12233011001,滿意寶寶極上呵護 L:極緻呵護L52,21,2,90.4762,2.0000,0.0000,0.0000
12233023001,妙而舒瞬吸舒爽紙尿褲 L:妙而舒L,21,15,28.5714,6.4000,4.5166,70.5724
12233028001,滿意活潑寶寶紙尿褲L號44+2片:活潑寶寶L號,21,1,95.2381,2.0000,0.0000,0.0000
12233034001,幫寶適一級幫拉拉褲L箱,21,3,85.7143,1.3333,0.5774,43.3013
12233035001,妙而舒妙兒褲L號:妙而舒妙兒褲L,21,2,90.4762,1.5000,0.7071,47.1405
12234005001,幫寶適一級幫紙尿褲XL號:一級幫XL,21,1,95.2381,1.0000,0.0000,0.0000
12234029001,妙而舒瞬吸舒爽紙尿褲 XL,21,18,14.2857,8.6667,3.8348,44.2480
12234038001,幫寶適一級幫拉拉褲XL箱,21,4,80.9524,1.0000,0.0000,0.0000
12234901001,幫寶適超薄乾爽紙尿褲XL:超薄乾爽XL,21,2,90.4762,3.0000,2.8284,94.2809
12234915001,幫寶適超薄乾爽拉拉褲XL號,21,4,80.9524,1.5000,0.5774,38.4900
12234916001,幫寶適超薄乾爽拉拉褲XXL號:幫寶適薄褲型,21,1,95.2381,2.0000,0.0000,0.0000
12234920001,滿意寶寶瞬潔乾爽輕巧褲XL號38片,21,1,95.2381,1.0000,0.0000,0.0000
12234921001,滿意寶寶瞬潔乾爽輕巧褲XXL號26片,21,1,95.2381,2.0000,0.0000,0.0000
12234934001,幫寶適一級幫拉拉褲XL,21,1,95.2381,1.0000,0.0000,0.0000
12301001001,超值螺旋棉花棒,21,13,38.0952,3.0769,2.1001,68.2520
12301004001,菲力家族粗軸棉花棒,21,7,66.6667,1.5714,0.7868,50.0688
12301010001,菲力家族棉花棒細軸200支*2:菲力家族棉花棒,21,7,66.6667,2.4286,2.5728,105.9368
12301011001,菲力家族棉花棒600支,21,21,0.0000,4.0952,2.1191,51.7448
12301023001,家樂福螺旋棉花棒:家樂福螺旋棉花,21,9,57.1429,9.3333,4.3589,46.7025
12301027001,家樂福塑軸棉花棒:家福塑軸棉花棒,21,7,66.6667,11.1429,7.2899,65.4223
12320030001,三多金盞花葉黃素Plus蝦紅素軟膠囊:葉黃+蝦紅膠囊,21,2,90.4762,1.0000,0.0000,0.0000
12321040001,三多顆粒卵磷脂:顆粒卵磷脂,21,5,76.1905,2.0000,1.4142,70.7107
12322054001,紐力活葡萄糖胺液(液態食品):紐力活葡萄糖胺,21,7,66.6667,2.5714,1.9024,73.9814
12323010001,三多女性B群Plus鐵鎂60錠:女性B群鐵鎂,21,2,90.4762,1.0000,0.0000,0.0000
12323109001,三多魚膠原蛋白C-盒裝28入:三多魚膠原蛋白,21,2,90.4762,1.0000,0.0000,0.0000
12324139001,三多男性薑黃鋅複方錠:男性薑黃鋅複方,21,2,90.4762,1.0000,0.0000,0.0000
12325047001,台塑生醫-舒暢益生菌:台塑舒暢益生菌,21,2,90.4762,1.0000,0.0000,0.0000
12326002001,NV黃金比例金盞花葉黃素軟膠:金盞花葉黃素,21,1,95.2381,2.0000,0.0000,0.0000
12326005001,紅牛聰勁即溶乳清蛋白-可可風味:紅牛乳清可可,21,1,95.2381,1.0000,0.0000,0.0000
12326090001,三多素食金盞花葉黃素植物性膠囊:葉黃素,21,2,90.4762,1.0000,0.0000,0.0000
12326152001,三多金盞花葉黃素複方100,21,6,71.4286,2.0000,1.5492,77.4597
12326167001,三多消化酵素Plus膜衣錠:消化酵素膜衣錠,21,2,90.4762,3.5000,0.7071,20.2031
12327002001,桂格完膳營養素白藜蘆醇6入:完膳白藜蘆醇,21,2,90.4762,1.5000,0.7071,47.1405
12327007001,三多補體健:三多補體健,21,3,85.7143,4.0000,2.0000,50.0000
12327009001,桂格完膳營養素纖穀口味:桂格完膳纖穀,21,5,76.1905,33.6000,13.1453,39.1230
12327014001,愛基均衡及糖尿病配方營養素:愛基高纖高氮均,21,1,95.2381,1.0000,0.0000,0.0000
12327015001,安素優能基配方(香草口味):安素優能基配方,21,1,95.2381,1.0000,0.0000,0.0000
12327022001,桂格完膳營養素-均衡6入:完膳營養素均衡,21,1,95.2381,1.0000,0.0000,0.0000
12327023001,桂格完膳營養素糖尿病適用8入:完膳糖尿病,21,2,90.4762,2.5000,0.7071,28.2843
12327025001,亞培安素草莓減甜24入:安素草莓減甜,21,5,76.1905,1.8000,0.8367,46.4811
12327027001,桂格完膳營養素雙效營養配方:桂格完膳雙效,21,4,80.9524,2.5000,1.7321,69.2820
12327028001,桂格完膳營養素50鉻配方:桂格完膳50鉻,21,1,95.2381,24.0000,0.0000,0.0000
12327040001,桂格機能燕麥片700g:桂格機能燕麥片,21,6,71.4286,3.0000,4.0000,133.3333
12327048001,桂格完膳營養素香草口味(低糖少甜)24:桂格低糖香草箱,21,6,71.4286,1.3333,0.5164,38.7298
12327050001,桂格完膳營養素白藜蘆醇24入:完膳白藜蘆醇,21,8,61.9048,1.7500,0.7071,40.4061
12327052001,三多綜合優蛋白500g:綜合優蛋白,21,5,76.1905,1.2000,0.4472,37.2678
12327054001,亞培安素優能基均衡營養配方(香草少優能基香草少甜,21,5,76.1905,1.8000,0.8367,46.4811
12327056001,桂格完膳營養素均衡營養:均衡營養,21,3,85.7143,24.0000,0.0000,0.0000
12327057001,亞培安素24入原味,21,8,61.9048,4.6250,5.2898,114.3744
12327058001,亞培葡勝納菁選30入:葡勝納菁選30入,21,1,95.2381,1.0000,0.0000,0.0000
12327059001,桂格完膳營養素植物蛋白配方24入:完膳植物蛋白箱,21,4,80.9524,1.5000,0.5774,38.4900
12327062001,亞培安素優能基2入促銷組,21,6,71.4286,1.3333,0.5164,38.7298
12327063001,桂格完膳營養素原味無糖24入:完膳無糖24入,21,1,95.2381,2.0000,0.0000,0.0000
12327064001,三多補体康C經典配方24入:補体康C,21,3,85.7143,1.3333,0.5774,43.3013
12327077001,亞培原味安素14入禮盒,21,3,85.7143,2.0000,1.0000,50.0000
12327086001,台糖大豆卵磷脂200g:大豆卵磷脂,21,2,90.4762,6.0000,0.0000,0.0000
12327088001,桂格完膳營養素糖尿病適用無糖100鉻2:糖適用無糖箱,21,4,80.9524,1.2500,0.5000,40.0000
12343304001,三多膠原蛋白300g,21,1,95.2381,1.0000,0.0000,0.0000
12344036001,風獅爺一條根貼布(7片熱),21,1,95.2381,2.0000,0.0000,0.0000
12344037001,風獅爺一條根貼布(7片涼),21,2,90.4762,2.0000,1.4142,70.7107
14000002001,厚燒鹽味:厚燒鹽味,21,20,4.7619,11.0000,6.9962,63.6022
14000003001,旺旺仙貝經濟包,21,11,47.6190,22.6364,19.6889,86.9793
14000006001,雪餅:雪餅,21,21,0.0000,34.0476,30.2613,88.8794
14000008001,瑞花經濟包-輕辣:輕辣,21,9,57.1429,10.5556,6.3465,60.1245
14000010001,波貝仙:波貝仙,21,19,9.5238,8.1579,6.5850,80.7197
14000011001,旺旺金澎派:彭派包,21,21,0.0000,20.3810,9.9723,48.9297
14000014001,米豆:米豆,21,20,4.7619,13.3500,9.1839,68.7936
14000015001,旺旺岩塚仙貝經濟包:旺旺岩塚仙貝,21,15,28.5714,5.4000,4.8226,89.3068
14000018001,旺旺起司米餅,21,19,9.5238,5.3684,4.8900,91.0886
14000020001,厚燒海苔經濟包,21,2,90.4762,1.0000,0.0000,0.0000
14000021001,北田蒟蒻糙米捲 -巧克力口味:北田糙米捲-巧克,21,20,4.7619,5.1000,4.0769,79.9391
14000022001,旺旺仙貝:旺旺仙貝,21,21,0.0000,27.1429,19.3708,71.3662
14000023001,旺仔雪餅,21,3,85.7143,2.0000,1.7321,86.6025
14000025001,黑豆米果,21,2,90.4762,1.5000,0.7071,47.1405
14000027001,旺旺米起司厚脆片經濟包,21,20,4.7619,9.2000,8.3073,90.2963
14000032001,北田蒟蒻糙米捲(綜合口味),21,21,0.0000,34.3333,21.3174,62.0896
14000033001,北田蒟蒻糙米捲(芝士口味):北田蒟蒻糙米捲,21,21,0.0000,10.0952,7.3885,73.1883
14000036001,三幸 越後樽燒米果(醬油風味):產地日本新潟縣,21,9,57.1429,1.3333,1.0000,75.0000
14000039001,北田蒟蒻糙米捲-蛋黃,21,21,0.0000,40.0952,19.1805,47.8373
14000040001,有田製果雪屋 (原味),21,20,4.7619,13.0500,10.0916,77.3299
14000041001,有田製果雪屋 (輕辣),21,20,4.7619,7.8500,7.0806,90.1981
14000042001,北田蒟蒻糙米捲-海苔,21,21,0.0000,17.8571,10.4033,58.2585
14000043001,北田蒟蒻糙米捲-牛奶:北田糙米捲-牛奶,21,21,0.0000,10.0952,6.7224,66.5897
14000050001,傳六二色綜合14袋入豆子,21,17,19.0476,3.9412,2.5853,65.5974
14000055001,有田製果雪屋(海苔)2枚x12袋:(海苔),21,13,38.0952,4.3077,3.8381,89.0980
14000057001,鴻津太國捲(蛋奶素),21,21,0.0000,57.2857,30.6401,53.4864
14000060001,旺旺厚燒海苔170g:厚燒海苔170g,21,20,4.7619,14.6000,10.2926,70.4970
14000061001,角落小夥伴雪餅(米果):角落小夥伴雪餅,21,18,14.2857,3.7778,1.7675,46.7877
14000066001,北海道牛奶風味雪餅:北海道牛乳仙貝,21,15,28.5714,2.7333,2.6583,97.2556
14000067001,三幸蛋黃雪宿,21,9,57.1429,2.2222,1.4814,66.6615
14000071001,無聊派米豆,21,20,4.7619,13.0500,8.7086,66.7325
14000073001,無聊派大仙貝酥:大仙貝酥,21,21,0.0000,31.5238,40.1841,127.4722
14000075001,旺旺小小酥綜合包:旺旺小小酥,21,20,4.7619,14.7500,6.8432,46.3944
14000098001,三幸 越後樽燒米果(旨鹽風味):產地日本新潟縣,21,9,57.1429,2.0000,1.0000,50.0000
14000099001,三幸黑糖牛乳米果:產地日本新瀉縣,21,7,66.6667,2.7143,2.8702,105.7445
14000102001,優群北海道牛奶風味雪餅:北海道風味雪餅,21,10,52.3810,2.2000,1.3166,59.8437
14000106001,傳六辣味什錦豆果子,21,6,71.4286,3.5000,1.8708,53.4522
14000123001,丸什綜合豆果子:丸什綜合果子,21,17,19.0476,5.5882,4.3741,78.2726
14000125001,漢正軒鹽酥鍋粑,21,7,66.6667,3.0000,3.4157,113.8550
14000131001,三幸 丸大豆黑豆仙貝:產地日本新潟縣,21,10,52.3810,2.6000,1.4298,54.9939
14000171001,池上農會池上米餅-椒鹽口味,21,19,9.5238,6.8421,4.3110,63.0070
14000196001,萬歲牌米果綜合果鹽味:萬歲牌米果綜合,21,20,4.7619,40.8000,21.0303,51.5449
14000197001,萬歲牌米果綜合果辣味:萬歲牌米果綜合,21,21,0.0000,53.0000,25.0020,47.1736
14000219001,新福源花生米餅,21,5,76.1905,1.4000,0.5477,39.1230
14000220001,旺旺厚燒可口椒鹽味:旺旺厚燒椒鹽味,21,11,47.6190,3.8182,2.3160,60.6559
14000322001,厚燒香醇奶香風味:厚燒香醇奶香,21,9,57.1429,3.4444,2.2423,65.0982
14001002001,ACE原味蘇打餅乾:ACE竹鹽蘇打,21,20,4.7619,10.1500,6.1582,60.6721
14001003001,海太天然酵母蘇打餅:海太天然酵母蘇,21,20,4.7619,3.8500,2.4339,63.2172
14001007001,家福迷你蔬菜蘇打餅乾,21,19,9.5238,13.5789,10.3993,76.5843
14001008001,家福紫菜蘇打:家福紫菜蘇打,21,20,4.7619,11.6000,18.9692,163.5278
14001009001,中祥自然之顏紫菜蘇打,21,19,9.5238,12.7895,9.8747,77.2092
14001010001,家福蔬菜蘇打:家福蔬菜蘇打,21,17,19.0476,8.0588,8.7140,108.1299
14001012001,義美純麥取向蘇打餅乾410G,21,20,4.7619,15.5000,9.0931,58.6651
14001014001,家福麥味蘇打140g:家福全麥蘇打,21,4,80.9524,7.5000,11.0303,147.0702
14001017001,正哲礦鹽蘇打餅-胡椒蕎麥風味,21,21,0.0000,22.2857,11.9881,53.7927
14001018001,中祥自然之顏蔬菜蘇打,21,18,14.2857,9.7778,8.0991,82.8313
14001019001,正哲礦鹽蘇打餅 -香辣百匯風味,21,16,23.8095,4.3750,4.5589,104.2028
14001029001,正哲礦鹽蘇打餅-香椿風味,21,13,38.0952,2.1538,1.5191,70.5301
14001030001,家樂福蔬菜蘇打,21,18,14.2857,6.5556,5.2717,80.4158
14001031001,義美美味蘇打餅乾-原味,21,21,0.0000,9.8571,8.7194,88.4581
14001033001,家樂福紫菜蘇打,21,17,19.0476,6.4706,6.7926,104.9769
14001034001,義美美味蘇打餅乾-紫菜,21,20,4.7619,10.6500,8.9164,83.7223
14001035001,義美天然取向蘇打餅乾(紫菜):義美天然取向蘇,21,15,28.5714,6.1333,6.3343,103.2772
14001036001,義美美味蘇打餅乾-鮮蔥,21,20,4.7619,10.3000,9.7554,94.7129
14001044001,中祥麥穗蘇打:中祥麥穗蘇打,21,3,85.7143,4.6667,3.7859,81.1273
14001046001,義美天然取向蘇打餅乾(鮮蔥),21,21,0.0000,18.9524,16.1291,85.1033
14001050001,正哲礦鹽蘇打餅-三寶海苔風味,21,12,42.8571,3.5833,3.8009,106.0721
14001052001,茱莉絲蘇打餅-奶油,21,21,0.0000,20.7143,15.0637,72.7212
14001053001,中祥自然之顏蔬菜餅乾量販包:香蔥蘇打餅乾,21,20,4.7619,21.4500,19.5542,91.1617
14001058001,正哲礦鹽蘇打餅-養生多穀,21,16,23.8095,3.4375,3.9828,115.8626
14001060001,家福迷你原味蘇打餅乾:家福迷你原味蘇,21,19,9.5238,12.3158,15.2645,123.9428
14001066001,掬水軒奇福餅乾:掬水軒奇福餅乾,21,21,0.0000,6.1905,4.1185,66.5293
14001070001,自然主意 奇亞籽黑芝麻蘇打餅,21,3,85.7143,1.6667,1.1547,69.2820
14001074001,健康物語海苔亞麻仁蘇打餅280g,21,20,4.7619,22.2000,22.1564,99.8035
14001075001,明治蘇打餅乾:明治蘇打餅乾,21,20,4.7619,7.5000,7.9107,105.4758
14001080001,自然主意 香草椒鹽蘇打餅,21,7,66.6667,1.8571,0.8997,48.4473
14001084001,自然主意蕎麥紫菜奇亞籽蘇打餅,21,15,28.5714,2.4667,1.9952,80.8878
14001085001,自然主意亞麻仁籽胡椒蘇打餅,21,16,23.8095,2.1875,1.9738,90.2302
14001086001,自然主意奇亞籽藍藻蔥餅,21,14,33.3333,3.2143,2.4551,76.3806
14001089001,自然主意奇亞籽馬告胡椒蘇打餅:自然主意蘇打餅,21,12,42.8571,2.0833,1.6214,77.8250
14001090001,天然屋胡椒亞麻仁蘇打餅:胡椒亞麻仁蘇打,21,21,0.0000,29.5714,15.0751,50.9784
14001092001,天然屋燕麥芝麻蘇打餅:燕麥芝麻蘇打,21,17,19.0476,8.1765,3.4321,41.9755
14001093001,中祥鮮奶油起士酥餅,21,19,9.5238,20.2632,19.4732,96.1014
14001096001,家樂福亞麻蕎麥糙米餅160g,21,13,38.0952,1.6923,0.9473,55.9786
14001097001,家樂福亞麻螺旋藻餅160g,21,11,47.6190,3.0909,1.6404,53.0717
14001104001,原味巡禮香蔥夾心蘇打餅乾:香蔥蘇打餅乾,21,18,14.2857,4.3889,3.7123,84.5837
14001128001,家樂福奇亞籽黑胡椒蘇打餅乾:家福奇亞籽蘇打,21,12,42.8571,2.5833,1.9752,76.4603
14001136001,中立薄鹽乳香餅乾:中立薄鹽乳香餅,21,10,52.3810,2.6000,1.5776,60.6777
14001138001,Gery厚醬起司蘇打餅:起司蘇打餅,21,20,4.7619,5.7500,3.1267,54.3776
14001143001,自然之顏安地斯山藜麥蘇打餅:自然之顏蘇打餅,21,2,90.4762,2.0000,1.4142,70.7107
14001149001,亞麻仁海鹽蘇打餅-椒鹽,21,10,52.3810,1.4000,0.5164,36.8856
14001150001,亞麻仁海鹽蘇打餅-青蔥:青蔥,21,5,76.1905,2.2000,1.7889,81.3116
14001635001,義美多穀物蘇打餅乾-芝麻燕麥,21,19,9.5238,5.8947,4.2804,72.6136
14002002001,老楊鹹蛋黃餅,21,21,0.0000,22.1429,11.5555,52.1859
14002003001,雪之戀鹹蛋黃餅:鹹蛋黃餅,21,15,28.5714,3.8667,3.2921,85.1412
14002008001,家福原味方塊酥,21,3,85.7143,9.3333,4.6188,49.4872
14002013001,家福黑糖方塊酥,21,16,23.8095,4.8750,3.9137,80.2800
14002021001,口福不淺大燕麥千層棒,21,15,28.5714,2.6000,1.5946,61.3321
14002022001,口福不淺咖啡千層棒,21,7,66.6667,5.5714,8.3238,149.4016
14002024001,口福不淺燕麥杏仁方塊酥,21,4,80.9524,1.2500,0.5000,40.0000
14002026001,原味巡禮全麥方塊酥,21,7,66.6667,2.8571,2.2678,79.3725
14002027001,原味巡禮芝麻方塊酥:原味巡禮芝麻方,21,15,28.5714,2.4000,1.2421,51.7549
14002032001,老楊黑芝麻餅,21,1,95.2381,1.0000,0.0000,0.0000
14002040001,老楊黑胡椒鹹蛋黃方塊酥,21,11,47.6190,2.7273,1.4206,52.0897
14002046001,老楊芝麻方塊酥,21,11,47.6190,1.8182,1.0787,59.3296
14002052001,老楊黑糖方塊酥,21,2,90.4762,1.5000,0.7071,47.1405
14003005001,Binggrae螃蟹餅乾(芥末口味):芥末螃蟹餅乾,21,4,80.9524,1.2500,0.5000,40.0000
14003009001,義美美味營養餅乾,21,21,0.0000,13.9048,9.6794,69.6120
14003011001,原味巡禮野菜餅:原味巡禮野菜餅,21,17,19.0476,4.1176,3.1797,77.2205
14003013001,麗滋餅乾300g:麗滋餅乾,21,20,4.7619,5.4000,3.1187,57.7538
14003019001,海太加鈣營養餅-起士口味:起士口味,21,20,4.7619,18.5000,13.0888,70.7501
14003029001,海太加鈣營養餅乾,21,21,0.0000,32.4762,20.3731,62.7323
14003037001,可口美酥:可口美酥,21,21,0.0000,14.1905,7.6460,53.8815
14003041001,CROWN原味營養餅乾,21,21,0.0000,26.8095,15.8859,59.2547
14010002001,可樂果辣味量販包:可樂果辣味,21,19,9.5238,20.5263,17.5796,85.6440
14010006001,張君雅小妹妹拉麵條餅和風雞汁,21,11,47.6190,30.0000,25.0998,83.6660
14010011001,真魷味歡樂包--紅燒口味,21,21,0.0000,43.8095,23.3829,53.3741
14010012001,可樂果山葵(哇沙米)口味:哇齋芥末,21,19,9.5238,5.6316,3.9329,69.8368
14010019001,味王小王子麵,21,20,4.7619,7.5000,3.6201,48.2683
14010023001,可樂果鹽味超值分享包:可樂果鹽味,21,6,71.4286,2.1667,1.4720,67.9366
14010025001,味王小王子麵--海苔:海苔,21,14,33.3333,9.5000,9.0021,94.7593
14010027001,維力什麼玩意兒袋裝雞汁口味,21,21,0.0000,52.0000,50.6310,97.3673
14010029001,可樂果九層塔:可樂果九層塔,21,18,14.2857,4.2778,3.8165,89.2159
14010030001,華元古早味真魷味:華元古早味真魷,21,21,0.0000,8.6190,9.5628,110.9499
14010031001,鹹酥餅歡樂包:鹹酥餅歡樂包,21,21,0.0000,25.3810,14.7054,57.9386
14010034001,神氣包--野菜園:神氣包--野菜園,21,21,0.0000,30.6190,16.4362,53.6796
14010036001,味王小王子麵-岩燒海苔:小王子岩燒海苔,21,21,0.0000,16.3333,9.9967,61.2041
14010038001,張君雅小妹妹休閒丸子日式串燒,21,13,38.0952,23.0769,7.7831,33.7268
14010040001,科學麵20合1 Min 家庭號,21,21,0.0000,122.2381,87.8697,71.8841
14010041001,可樂果古早味超值分享包,21,19,9.5238,5.3158,3.1807,59.8353
14010047001,酷辣可樂果,21,13,38.0952,2.0769,1.2558,60.4623
14010048001,古早可樂果,21,12,42.8571,2.4167,1.7299,71.5805
14010049001,寶卡卡原味:寶卡卡原味,21,20,4.7619,6.5500,3.9666,60.5593
14010050001,張君雅小妹妹五香海苔休閒丸子,21,16,23.8095,45.9375,37.7368,82.1480
14010060001,孔雀香酥脆狠大包-香魚,21,21,0.0000,16.8571,18.2162,108.0620
14010062001,可樂果原味,21,19,9.5238,8.0526,7.0196,87.1716
14010064001,可樂果酷辣超值分享包:可樂果酷辣超值,21,21,0.0000,5.1429,4.1986,81.6402
14010071001,寶卡卡量販包:寶卡卡綜合量販,21,21,0.0000,28.2857,20.7030,73.1924
14010072001,可樂果原味超值分享包:可樂果原味超值,21,21,0.0000,7.1905,6.3610,88.4638
14010078001,可樂果酷辣,21,20,4.7619,7.8500,6.7922,86.5251
14010079001,可樂果老朋友,21,21,0.0000,7.7143,4.9512,64.1821
14010084001,可樂果素食量販包:可樂果素食量販,21,21,0.0000,16.1429,10.3648,64.2066
14010088001,張君雅小妹妹五連包BBQ點心麵,21,8,61.9048,31.8750,24.4624,76.7449
14010094001,小王子麵-普羅旺斯羅勒香椿:小王子麵-香椿,21,21,0.0000,8.7619,5.4764,62.5019
14010097001,孔雀香酥脆4包入香魚:孔雀香酥脆4包,21,12,42.8571,8.5000,5.7918,68.1393
14010140001,科學麵小心點兒原味22g五連包,21,10,52.3810,3.2000,2.2998,71.8675
14010142001,七小喜多包:七小喜多包,21,21,0.0000,113.6667,59.6065,52.4397
14010145001,KAKA蚵仔酥-鹹蛋黃:KA蚵仔鹹蛋,21,15,28.5714,4.2667,2.2509,52.7561
14010149001,KAKA醬燒蝦餅-炙烤原味:醬燒蝦餅原味,21,21,0.0000,8.4762,4.2381,50.0006
14010151001,KAKA醬燒小卷脆片-勁烤原味:醬燒小卷原味,21,14,33.3333,5.0000,3.0128,60.2559
14010170001,可樂果古早味量販包:可樂果古早味量,21,21,0.0000,25.9048,21.6423,83.5458
14010173001,蝦味先-原味115g,21,21,0.0000,17.0952,9.3803,54.8710
14010178001,蝦味先-香辣口味115g,21,21,0.0000,11.4762,7.5605,65.8803
14010187001,KAKA魷魚捲片-台式鹽酥:KA魷魚鹽酥,21,21,0.0000,9.2857,5.0512,54.3972
14010193001,蝦味先原味量販包:蝦味先,21,21,0.0000,14.4762,8.4417,58.3142
14010194001,大同玉米濃湯點心餅,21,16,23.8095,5.1250,5.1753,100.9807
14010208001,蝦味先組合包:蝦味先,21,17,19.0476,4.4706,3.3749,75.4904
14010210001,好運平安箱:好運平安箱,21,20,4.7619,16.7000,10.4735,62.7157
14010219001,燒番麥-原味115g:燒番麥,21,13,38.0952,5.2308,4.4936,85.9068
14010247001,小王子麵-原味(減鹽),21,21,0.0000,25.7143,12.9929,50.5278
14010283001,韓國好麗友雞米花脆餅(起司炸雞):好麗友雞米花,21,5,76.1905,1.4000,0.8944,63.8877
14010284001,韓國好麗友雞米花脆餅(韓式炸雞):好麗友雞米花,21,7,66.6667,1.8571,1.2150,65.4223
14010285001,歐邁福麵包餅乾香蒜奶油口味:香蒜麵包餅乾,21,10,52.3810,2.7000,2.2136,81.9850
14010897001,一口脆黑胡椒鬆餅:黑胡椒鬆餅,21,3,85.7143,1.0000,0.0000,0.0000
14010898001,一口脆海苔鬆餅,21,5,76.1905,1.0000,0.0000,0.0000
14010899001,一口脆可可鬆餅:一口脆可可鬆餅,21,1,95.2381,1.0000,0.0000,0.0000
14011003001,奇多隨口脆-家常起司:奇多-家常起司,21,21,0.0000,53.2857,38.0620,71.4300
14011004001,多力多滋派對分享包黃金起司:多力多滋派對分,21,19,9.5238,4.3684,4.6213,105.7896
14011005001,多力多滋美式辣雞翅玉米片:多力多滋美式辣,21,21,0.0000,5.4286,3.7626,69.3110
14011006001,多力多滋黃金起司,21,21,0.0000,12.4762,6.5316,52.3526
14011009001,奇多玉米棒-2倍濃起司,21,21,0.0000,4.9048,4.5377,92.5157
14011010001,多力多滋超濃起司,21,20,4.7619,10.0000,5.3508,53.5085
14011014001,多力多滋派對分享包超濃起司:多力多滋派對分,21,16,23.8095,7.7500,5.2726,68.0332
14011015001,奇多兩倍濃起司派對分享包:奇多兩倍濃起司,21,16,23.8095,2.8750,1.9621,68.2484
14011018001,愛力爆米花:爆米花,21,5,76.1905,1.6000,0.5477,34.2327
14011022001,奇多家常起司玉米棒,21,4,80.9524,2.0000,1.4142,70.7107
14011024001,多力多滋黃金起司迷你脆:多力多滋起司,21,21,0.0000,16.4286,14.1795,86.3098
14011027001,奇多家常起司派對分享包:奇多家常起司派,21,18,14.2857,3.3889,3.4494,101.7870
14011028001,奇多隨口脆- 雞汁:奇多隨口脆-雞汁,21,21,0.0000,31.1905,23.7836,76.2529
14011029001,多力多滋起士組合包,21,21,0.0000,90.8095,74.8970,82.4770
14011030001,多力多滋綜合組合包:多力多滋綜合(組,21,9,57.1429,53.6667,68.4379,127.5241
14011031001,多力多滋超濃起司迷你脆:多力多滋起司,21,20,4.7619,21.9000,19.4960,89.0229
14011032001,神氣包--玉黍叔:玉黍叔,21,21,0.0000,43.2381,26.7543,61.8766
14011034001,鴻津玉米濃湯捲,21,21,0.0000,29.4762,15.9738,54.1922
14011042001,AirCorn空氣玉米脆餅-經典海鹽:AirCorn海鹽,21,19,9.5238,7.1053,5.9057,83.1171
14011045001,Tattoos玉米脆片-起司風味:玉米脆片-起司,21,2,90.4762,1.0000,0.0000,0.0000
14011051001,好麗友烏龜玉米脆片:好麗友烏龜脆片,21,17,19.0476,10.7647,10.1645,94.4239
14011052001,乖乖-椰子,21,20,4.7619,321.6000,315.0122,97.9515
14011053001,乖乖-五香:五香,21,21,0.0000,166.2857,112.5740,67.6992
14011059001,奇多玉米濃湯口味隨口脆:濃湯隨手脆,21,21,0.0000,25.0000,18.0416,72.1665
14011063001,奇多-家常起司:家常起司,21,7,66.6667,1.8571,1.0690,57.5640
14011065001,多力多滋爆蒜鮮蝦:多力多滋蒜鮮蝦,21,6,71.4286,5.0000,2.6833,53.6656
14011095001,奇多隨口脆-海苔:奇多隨口脆-海,21,21,0.0000,18.6667,14.2420,76.2962
14011929001,多力多滋美式辣起士:多力多滋辣起士,21,19,9.5238,5.9474,3.7487,63.0310
14012019001,好麗友好多魚餅乾(海苔口味):好多魚餅乾(海,21,21,0.0000,11.5714,7.4268,64.1821
14013001001,卡滋爆米花-特濃巧克力,21,17,19.0476,3.0000,1.9365,64.5497
14013002001,卡滋爆米花-焦糖,21,20,4.7619,3.2500,2.4252,74.6214
14013004001,卡滋爆米花-綜合包,21,19,9.5238,8.3158,6.6588,80.0738
14013006001,卡滋爆米花-美式焦糖牛奶,21,4,80.9524,1.5000,1.0000,66.6667
14013007001,卡滋爆米花-巧達起司,21,12,42.8571,1.7500,1.3568,77.5315
14013014001,JOLLY TIME 微波爆米花-奶油味,21,10,52.3810,5.5000,3.6893,67.0786
14013015001,JOLLY TIME 微波爆米花-甜鹹味,21,4,80.9524,1.5000,0.5774,38.4900
14013022001,家樂福焦糖玫瑰鹽爆米花,21,11,47.6190,3.2727,3.1966,97.6736
14013964001,家樂福巧達起司爆米花:家福起司爆米花,21,5,76.1905,2.0000,1.4142,70.7107
