title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;_query_key;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;is_new_product
Elastine伊絲婷永恆珍愛奢華香水洗髮精;美妝個清;338;Elastine伊絲婷;規格：600ml毫升x1x1bottle瓶;Elastine香水洗髮精永恆珍愛;0;1;600,0;36,0;2219;0.00%;0;Elastine香水洗髮精永恆珍愛;12000319001;ml;1;bottle;338,0;0,0;0,0;volume;月;0
Elastine伊絲婷甜蜜愛戀奢華香水洗髮精;美妝個清;338;Elastine伊絲婷;規格：600ml毫升x1x1bottle瓶;Elastine香水洗髮精甜蜜愛戀;0;1;600,0;36,0;2220;0.00%;1;Elastine香水洗髮精甜蜜愛戀;12000320001;ml;1;bottle;338,0;0,0;0,0;volume;月;0
阿葵亞淨水賦活洗髮精-保濕型;美妝個清;260;阿葵亞 AQUAIR;規格：1000ml毫升x1x1pc瓶;阿葵亞淨水賦活洗髮精保濕;349;1;1000,0;36,0;2231;25.50%;1;阿葵亞淨水賦活洗髮精保濕;12000341001;ml;1;pc;260,0;349,0;25,501432664756447;volume;月;0
美吾髮琥珀檀香雪松精油洗髮露;美妝個清;139;美吾髮;規格：700ml毫升x1x1pc瓶;美吾髮檀香精油洗髮精;150;1;700,0;36,0;2234;7.33%;1;美吾髮檀香精油洗髮精;12000350001;ml;1;pc;139,0;150,0;7,333333333333333;volume;月;0
阿葵亞淨水賦活洗髮精-控油型;美妝個清;260;阿葵亞 AQUAIR;規格：1000ml毫升x1x1pc瓶;阿葵亞淨水賦活洗髮精控油;349;1;1000,0;36,0;2236;25.50%;1;阿葵亞淨水賦活洗髮精控油;12000352001;ml;1;pc;260,0;349,0;25,501432664756447;volume;月;0
脫普清涼潔淨洗髮精800ml;美妝個清;95;脫普;規格：800ml毫升x1x1bottle瓶;脫普強健髮根洗髮精;96;1;800,0;33,3;2238;1.04%;1;脫普強健髮根洗髮精;12000359001;ml;1;bottle;95,0;96,0;1,0416666666666663;volume;月;0
曼秀雷敦健髮去油洗髮精550ml;美妝個清;149;曼秀雷敦;規格：550ml毫升x1x1bottle瓶;曼秀雷敦健髮去油洗髮精;173;1;550,0;33,3;2250;13.87%;1;曼秀雷敦健髮去油洗髮精;12000381001;ml;1;bottle;149,0;173,0;13,872832369942197;volume;月;0
潘婷奇蹟系列煥活根源洗髮露500ml;美妝個清;329;Pantene潘婷;規格：500ml毫升x1x1pc瓶;潘婷奇蹟系列煥活根源洗髮露;0;1;500,0;36,0;2258;0.00%;1;潘婷奇蹟系列煥活根源洗髮露;12000405001;ml;1;pc;329,0;0,0;0,0;volume;月;0
KAFEN卡氛極致洗髮精760ml;美妝個清;429;KA'FEN卡氛;規格：760ml毫升x1x1bottle瓶;KAFEN極致洗髮精;900;1;760,0;36,0;2263;52.33%;1;KAFEN極致洗髮精;12000421001;ml;1;bottle;429,0;900,0;52,33333333333333;volume;月;0
KA'FEN卡氛蓬鬆乾洗髮噴霧小蒼蘭150ml;美妝個清;259;KA'FEN卡氛;規格：150ml毫升x1x1pc瓶;KAFEN蓬鬆乾洗髮霧(小蒼蘭)150 卡氛乾洗髮;399;1;150,0;36,0;2264;35.09%;1;KAFEN蓬鬆乾洗髮霧(小蒼蘭)150卡氛乾洗髮;12000424001;ml;1;pc;259,0;399,0;35,08771929824561;volume;月;0
曼秀雷敦頭皮去味洗髮精-550ml;美妝個清;149;曼秀雷敦;規格：550ml毫升x1x1pc瓶;曼秀雷敦頭皮去味洗髮精 曼秀去味洗髮精;165;1;550,0;36,0;2265;9.70%;0;曼秀雷敦頭皮去味洗髮精曼秀去味洗髮精;12000425001;ml;1;pc;149,0;165,0;9,696969696969695;volume;月;0
多芬輕潤保濕洗髮乳1L;美妝個清;209;Dove 多芬;規格：1000ml毫升x1x1pc瓶;多芬輕潤保濕洗髮乳;237;1;1000,0;30,0;2283;11.81%;0;多芬輕潤保濕洗髮乳;12000446001;ml;1;pc;209,0;237,0;11,81434599156118;volume;月;0
美吾髮草本主義馬鞭草清爽豐盈洗髮精;美妝個清;259;美吾髮;規格：540ml毫升x1x1pc瓶;美吾髮草本主義馬鞭草清爽豐盈洗髮精;0;1;540,0;36,0;2286;0.00%;0;美吾髮草本主義馬鞭草清爽豐盈洗髮精;12000502001;ml;1;pc;259,0;0,0;0,0;volume;月;0
美吾髮草本主義金盞花保水柔順洗髮精540ml;美妝個清;259;美吾髮;規格：540ml毫升x1x1pc瓶;美吾髮草本主義金盞花保水柔順洗髮精;0;1;540,0;36,0;2287;0.00%;0;美吾髮草本主義金盞花保水柔順洗髮精;12000504001;ml;1;pc;259,0;0,0;0,0;volume;月;0
美吾髮草本主義洋甘菊舒緩修護洗髮精540ml;美妝個清;259;美吾髮;規格：540ml毫升x1x1pc瓶;美吾髮草本主義洋甘菊舒緩修護洗髮精;0;1;540,0;36,0;2288;0.00%;0;美吾髮草本主義洋甘菊舒緩修護洗髮精;12000505001;ml;1;pc;259,0;0,0;0,0;volume;月;0
美吾髮草本主義咖啡因強健髮根洗髮精540ml;美妝個清;259;美吾髮;規格：540ml毫升x1x1pc瓶;美吾髮草本主義咖啡因強健髮根洗髮精;0;1;540,0;36,0;2289;0.00%;0;美吾髮草本主義咖啡因強健髮根洗髮精;12000507001;ml;1;pc;259,0;0,0;0,0;volume;月;0
Alpecin 雙動力咖啡因洗髮露;美妝個清;299;Alpecin;規格：250ml毫升x1x1pc瓶;Alpecin雙效抗頭皮屑洗髮露 雙效抗頭皮屑;0;1;250,0;36,0;2291;0.00%;0;Alpecin雙效抗頭皮屑洗髮露雙效抗頭皮屑;12001001001;ml;1;pc;299,0;0,0;0,0;volume;月;0
綠的菲那絲健髮洗髮精-控油清爽配方-350ml;美妝個清;269;綠的菲那絲;規格：400ml毫升x1x1bottle瓶;綠的菲那絲健髮洗髮精抗屑配方 綠的健髮洗髮精;0;1;400,0;33,3;2298;0.00%;0;綠的菲那絲健髮洗髮精抗屑配方綠的健髮洗髮精;12001013001;ml;1;bottle;269,0;0,0;0,0;volume;月;0
曼秀雷敦抗屑冰涼洗髮精550ml;美妝個清;149;曼秀雷敦;規格：550ml毫升x1x1bottle瓶;曼秀雷敦抗屑冰涼洗髮精 抗屑冰涼洗髮精;173;1;550,0;33,3;2302;13.87%;0;曼秀雷敦抗屑冰涼洗髮精抗屑冰涼洗髮精;12001019001;ml;1;bottle;149,0;173,0;13,872832369942197;volume;月;0
綠的菲那絲健髮洗髮精-控油清爽配方-350ml;美妝個清;269;綠的菲那絲;規格：400ml毫升x1x1bottle瓶;綠的菲那絲健髮洗髮精控油配方 綠的健髮洗髮精;0;1;400,0;33,3;2306;0.00%;1;綠的菲那絲健髮洗髮精控油配方綠的健髮洗髮精;12001025001;ml;1;bottle;269,0;0,0;0,0;volume;月;0
MENS Biore 男性專用調理控油洗髮精;美妝個清;159;MEN'S Biore;規格：750ml毫升x1x1bottle瓶;Men s Biore抗屑潔味洗髮精;172;1;750,0;33,3;2307;7.56%;1;MensBiore抗屑潔味洗髮精;12001026001;ml;1;bottle;159,0;172,0;7,55813953488372;volume;月;0
落建頭皮洗髮露-潔淨健髮400ml雙入組;美妝個清;599;落建;規格：400ml毫升x2x1set組;落建頭皮洗髮露-潔淨健髮400ml雙入組;638;1;400,0;36,0;2308;6.11%;0;落建頭皮洗髮露-潔淨健髮400ml雙入組;12001027001;ml;2;set;299,5;319,0;6,112852664576803;volume;月;0
花王洗髮精清新順滑屑型750ML;美妝個清;109;花王;規格：750ml毫升x1x1bottle瓶;花王洗髮精清新順滑屑型750ML;0;1;750,0;33,3;2313;0.00%;1;花王洗髮精清新順滑屑型750ML;12001038001;ml;1;bottle;109,0;0,0;0,0;volume;月;0
MENS Biore 男性專用調理控油洗髮精;美妝個清;159;MEN'S Biore;規格：750ml毫升x1x1bottle瓶;Men s Biore頭皮調理洗髮精;172;1;750,0;33,3;2315;7.56%;1;MensBiore頭皮調理洗髮精;12001041001;ml;1;bottle;159,0;172,0;7,55813953488372;volume;月;0
Seborin 薑萃取頭髮液-300ml;美妝個清;319;施華蔻;規格：300ml毫升x1x1bottle瓶;Seborin 薑萃取頭髮液 薑萃取頭髮液;334;1;300,0;36,0;2323;4.49%;0;Seborin薑萃取頭髮液薑萃取頭髮液;12001053001;ml;1;bottle;319,0;334,0;4,491017964071856;volume;月;0
Alpecin 雙動力咖啡因洗髮露;美妝個清;299;Alpecin;規格：250ml毫升x1x1pc瓶;Alpecin 雙動力咖啡因洗髮露;0;1;250,0;36,0;2325;0.00%;1;Alpecin雙動力咖啡因洗髮露;12001055001;ml;1;pc;299,0;0,0;0,0;volume;月;0
Seborin 咖啡因洗髮露;美妝個清;199;施華蔻;規格：250ml毫升x1x1bottle瓶;Seborin 咖啡因洗髮露 咖啡因洗髮露;253;1;250,0;36,0;2334;21.34%;1;Seborin咖啡因洗髮露咖啡因洗髮露;12001064001;ml;1;bottle;199,0;253,0;21,34387351778656;volume;月;0
Alpecin咖啡因頭髮液;美妝個清;399;Alpecin;規格：200ml毫升x1x1bottle瓶;Alpecin咖啡因頭髮液 咖啡因頭髮液;0;1;200,0;36,0;2336;0.00%;0;Alpecin咖啡因頭髮液咖啡因頭髮液;12001067001;ml;1;bottle;399,0;0,0;0,0;volume;月;0
Alpecin 雙動力咖啡因洗髮露;美妝個清;299;Alpecin;規格：250ml毫升x1x1pc瓶;Alpecin咖啡因洗髮露;0;1;250,0;36,0;2338;0.00%;0;Alpecin咖啡因洗髮露;12001070001;ml;1;pc;299,0;0,0;0,0;volume;月;0
首烏蘊髮何首烏喚黑強健養髮液;美妝個清;899;美吾髮;規格：50ml毫升x1x1pc瓶;海倫仙度絲去屑洗髮乳檸檬清爽1.2L;0;1;50,0;36,0;2350;0.00%;1;海倫仙度絲去屑洗髮乳檸檬清爽1.2L;12001087001;ml;1;pc;899,0;0,0;0,0;volume;月;0
思波綺瞬亮潤澤洗髮乳N;美妝個清;255;思波綺;規格：450ml毫升x1x1pc瓶;思波綺瞬亮潤澤潤髮乳 思波綺瞬亮潤潤;275;1;450,0;36,0;2377;7.27%;0;思波綺瞬亮潤澤潤髮乳思波綺瞬亮潤潤;12002019001;ml;1;pc;255,0;275,0;7,272727272727272;volume;月;0
花王潤髮乳750ml;美妝個清;109;花王;規格：750ml毫升x1x1bottle瓶;花王潤髮乳;0;1;750,0;33,3;2380;0.00%;1;花王潤髮乳;12002023001;ml;1;bottle;109,0;0,0;0,0;volume;月;0
BOTANIST 植物性潤髮乳受損護理 490ml;美妝個清;495;BOTANIST;規格：460ml毫升x1x1pc瓶;BOTANIST植物性潤髮乳受損護理 受損護理潤髮;550;1;460,0;36,0;2382;10.00%;1;BOTANIST植物性潤髮乳受損護理受損護理潤髮;12002026001;ml;1;pc;495,0;550,0;10,0;volume;月;0
思波綺瞬亮修護洗髮乳N;美妝個清;255;思波綺;規格：450ml毫升x1x1pc瓶;思波綺瞬亮修護潤髮乳 思波綺瞬亮修潤;275;1;450,0;36,0;2390;7.27%;0;思波綺瞬亮修護潤髮乳思波綺瞬亮修潤;12002044001;ml;1;pc;255,0;275,0;7,272727272727272;volume;月;0
逸萱秀柔亮零毛燥洗髮乳-700ml;美妝個清;179;逸萱秀Essential;規格：700ml毫升x1x1pc瓶;逸萱秀柔亮零毛燥潤髮乳 柔亮零毛燥潤髮;0;1;700,0;36,0;2394;0.00%;0;逸萱秀柔亮零毛燥潤髮乳柔亮零毛燥潤髮;12002052001;ml;1;pc;179,0;0,0;0,0;volume;月;0
花王潤髮乳山茶花;美妝個清;109;花王;規格：750ml毫升x1x1bottle瓶;花王潤髮乳山茶花;0;1;750,0;33,3;2398;0.00%;0;花王潤髮乳山茶花;12002062001;ml;1;bottle;109,0;0,0;0,0;volume;月;0
多芬輕潤保濕洗髮乳1L;美妝個清;209;Dove 多芬;規格：1000ml毫升x1x1pc瓶;多芬輕潤保濕潤髮乳;237;1;1000,0;30,0;2411;11.81%;0;多芬輕潤保濕潤髮乳;12002100001;ml;1;pc;209,0;237,0;11,81434599156118;volume;月;0
潘婷絲質順滑洗髮乳700ml;美妝個清;229;Pantene潘婷;規格：700ml毫升x1x1bottle瓶;潘婷絲質滑順潤髮精華素700ml;0;1;700,0;33,3;2422;0.00%;0;潘婷絲質滑順潤髮精華素700ml;12002124001;ml;1;bottle;229,0;0,0;0,0;volume;月;0
Elastine伊絲婷甜蜜愛戀奢華香水潤髮乳;美妝個清;338;Elastine伊絲婷;規格：600ml毫升x1x1bottle瓶;Elastine香水潤髮乳-甜蜜愛戀;0;1;600,0;36,0;2429;0.00%;0;Elastine香水潤髮乳-甜蜜愛戀;12002159001;ml;1;bottle;338,0;0,0;0,0;volume;月;0
瑪宣妮莓果珍珠潤髮乳-蓬鬆感;美妝個清;199;;規格：450ml毫升x1x1bottle瓶;瑪宣妮莓果珍珠潤髮乳-蓬鬆感;0;1;450,0;36,0;2431;0.00%;0;瑪宣妮莓果珍珠潤髮乳-蓬鬆感;12002948001;ml;1;bottle;199,0;0,0;0,0;volume;月;0
瑪宣妮蜜桃珍珠潤髮乳-絲潤感;美妝個清;199;;規格：450ml毫升x1x1bottle瓶;瑪宣妮蜜桃珍珠潤髮乳-絲潤感 珍珠潤髮-絲潤;0;1;450,0;36,0;2432;0.00%;1;瑪宣妮蜜桃珍珠潤髮乳-絲潤感珍珠潤髮-絲潤;12002949001;ml;1;bottle;199,0;0,0;0,0;volume;月;0
潘婷3分鐘水潤護髮精華180ML;美妝個清;199;PTN;規格：180ml毫升x1x1pc瓶;潘婷3分鐘水潤護髮精華180ML 潘婷3分鐘水潤;233;1;180,0;36,0;2462;14.59%;1;潘婷3分鐘水潤護髮精華180ML潘婷3分鐘水潤;12003044001;ml;1;pc;199,0;233,0;14,592274678111588;volume;月;0
魅尚萱 完美修護免沖洗精華乳;美妝個清;359;魅尚萱;規格：200ml毫升x1x1pc瓶;魅尚萱完美造型護髮精油 完美造型;399;1;200,0;36,0;2476;10.03%;1;魅尚萱完美造型護髮精油完美造型;12003068001;ml;1;pc;359,0;399,0;10,025062656641603;volume;月;0
【潘婷】三分鐘護髮精華素-多效;美妝個清;199;PTN;規格：180ml毫升x1x1pc瓶;潘婷三分鐘護髮精華素-多效 多效損傷修護;249;1;180,0;36,0;2477;20.08%;1;潘婷三分鐘護髮精華素-多效多效損傷修護;12003069001;ml;1;pc;199,0;249,0;20,080321285140563;volume;月;0
魅尚萱 完美修護精油洗髮精;美妝個清;359;魅尚萱;規格：680ml毫升x1x1pc瓶;魅萱完美修護護髮精油-一般 完美修護;420;1;680,0;36,0;2478;14.52%;0;魅萱完美修護護髮精油-一般完美修護;12003071001;ml;1;pc;359,0;420,0;14,523809523809526;volume;月;0
朵蔓 草本頭皮磨砂淨化霜;美妝個清;249;;規格：150ml毫升x1x1bottle瓶;朵蔓頭皮淨化角質霜;0;1;150,0;36,0;2480;0.00%;0;朵蔓頭皮淨化角質霜;12003073001;ml;1;bottle;249,0;0,0;0,0;volume;月;0
樂絲朵-L摩洛哥護髮精華油;美妝個清;249;;規格：60ml毫升x1x1pc瓶;樂絲朵-L摩洛哥護髮精華油 摩洛哥精華油;269;1;60,0;36,0;2490;7.43%;1;樂絲朵-L摩洛哥護髮精華油摩洛哥精華油;12003086001;ml;1;pc;249,0;269,0;7,434944237918216;volume;月;0
萊雅金緻護髮精油 棕色版;美妝個清;479;巴黎萊雅;規格：100ml毫升x1x1bottle瓶;萊雅金緻護髮精油 紅色版 萊雅金緻護髮精;579;1;100,0;33,3;2491;17.27%;1;萊雅金緻護髮精油紅色版萊雅金緻護髮精;12003089001;ml;1;bottle;479,0;579,0;17,271157167530223;volume;月;0
