item_code;product_name;first_observed_date;last_observed_date;history_days;nonzero_days;zero_demand_days;total_demand;lead_time_days;service_level;bootstrap_repetitions;resampling_method;random_seed;mean_lead_time_demand;reorder_point;safety_stock;minimum_inventory
14013022001;家樂福焦糖玫瑰鹽爆米花;2021-08-03;2021-08-20;18;11;7;36,000000;2;0,950000;10000;with_replacement;2489;3,972600;14;10,027400;14
14013964001;家樂福巧達起司爆米花:家福起司爆米花;2021-08-09;2021-08-20;12;5;7;10,000000;2;0,950000;10000;with_replacement;2490;1,676200;5;3,323800;5
14014005001;奇多綜合起司組合包:奇多綜合組合包;2021-08-01;2021-08-21;21;21;0;1264,000000;2;0,950000;10000;with_replacement;2491;121,444100;250;128,555900;250
14014006001;華元大吉利超值包;2021-08-01;2021-08-21;21;21;0;4383,000000;2;0,950000;10000;with_replacement;2492;416,352500;644;227,647500;644
14014011001;上好佳歡樂小點心-原味薯條;2021-08-01;2021-08-21;21;18;3;215,000000;2;0,950000;10000;with_replacement;2493;20,621500;46;25,378500;46
14014013001;上好佳歡樂小點心-迷你蝦片:上好佳歡樂小點;2021-08-01;2021-08-09;9;9;0;77,000000;2;0,950000;10000;with_replacement;2494;17,122800;37;19,877200;37
14014014001;百事享樂包:百事享樂包;2021-08-01;2021-08-21;21;21;0;2937,000000;2;0,950000;10000;with_replacement;2495;279,873400;485;205,126600;485
14014015001;可樂果原味量販包;2021-08-01;2021-08-21;21;21;0;2036,000000;2;0,950000;10000;with_replacement;2496;193,742800;346;152,257200;346
14014018001;上好佳歡樂小點心- 洋蔥圈;2021-08-01;2021-08-21;21;21;0;282,000000;2;0,950000;10000;with_replacement;2497;26,790300;45;18,209700;45
14014031001;百事綜合歡樂包:樂事綜合歡樂包;2021-08-09;2021-08-20;12;12;0;488,000000;2;0,950000;10000;with_replacement;2498;81,621800;142;60,378200;142
14020006001;樂事美國經典原味好康夾鏈包:樂事原味夾鏈包;2021-08-01;2021-08-21;21;21;0;226,000000;2;0,950000;10000;with_replacement;2499;21,457500;35;13,542500;35
14020008001;滿天星原味40g;2021-08-01;2021-08-21;21;20;1;149,000000;2;0,950000;10000;with_replacement;2500;14,255000;28;13,745000;28
14020013001;湖池屋海苔鹽洋芋條:海苔鹽洋芋條;2021-08-03;2021-08-20;18;16;2;186,000000;2;0,950000;10000;with_replacement;2501;20,614200;45;24,385800;45
14020015001;Lay s 樂事美國經典原味;2021-08-01;2021-08-21;21;21;0;300,000000;2;0,950000;10000;with_replacement;2502;28,270800;60;31,729200;60
14020030001;樂事派對分享包美國經典原味:樂事派對分享包;2021-08-01;2021-08-21;21;18;3;61,000000;2;0,950000;10000;with_replacement;2503;5,808700;14;8,191300;14
14020053001;品客原味洋芋片;2021-08-01;2021-08-21;21;21;0;924,000000;2;0,950000;10000;with_replacement;2504;87,947900;124;36,052100;124
14020926001;滿天星原味量販包:滿天星量販包;2021-08-01;2021-08-21;21;21;0;646,000000;2;0,950000;10000;with_replacement;2505;61,448200;105;43,551800;105
14020949001;華元波的多洋芋片布列塔尼鹽口味:波的多洋芋片;2021-08-01;2021-08-18;18;9;9;31,000000;2;0,950000;10000;with_replacement;2506;3,529000;12;8,471000;12
14020951001;SIMPLY GOOD 樂事海鹽味洋芋片:樂事海鹽;2021-08-01;2021-08-21;21;21;0;209,000000;2;0,950000;10000;with_replacement;2507;19,804800;36;16,195200;36
14020956001;卡滋格子脆-鹽之花風味;2021-08-01;2021-08-21;21;10;11;25,000000;2;0,950000;10000;with_replacement;2508;2,368700;8;5,631300;8
14020960001;華元波的多洋芋片-鹽之花風味:波的多鹽之花;2021-08-01;2021-08-20;20;17;3;46,000000;2;0,950000;10000;with_replacement;2509;4,560000;12;7,440000;12
14020976001;樂事SIMPLY GOOD海鹽口味夾鏈包:SIMPLY海鹽;2021-08-01;2021-08-21;21;19;2;77,000000;2;0,950000;10000;with_replacement;2510;7,311200;14;6,688800;14
14020977001;韓國好麗友預感香烤洋芋片(原味):好麗友洋芋片;2021-08-01;2021-08-20;20;14;6;41,000000;2;0,950000;10000;with_replacement;2511;4,051500;11;6,948500;11
14021005001;品客洋蔥口味洋芋片;2021-08-01;2021-08-20;20;20;0;344,000000;2;0,950000;10000;with_replacement;2512;34,521200;66;31,478800;66
14021006001;卡迪那德州薯條茄汁;2021-08-01;2021-08-21;21;20;1;104,000000;2;0,950000;10000;with_replacement;2513;9,914200;26;16,085800;26
14021010001;卡迪那95度C 北海道薯條-海苔:卡迪那95度C 北;2021-08-01;2021-08-21;21;21;0;1087,000000;2;0,950000;10000;with_replacement;2514;103,779700;157;53,220300;157
14021015001;樂事九州岩燒海苔;2021-08-13;2021-08-21;9;8;1;37,000000;2;0,950000;10000;with_replacement;2515;8,168800;17;8,831200;17
14021017001;卡迪那德州薯條量販包:卡迪那德州薯條;2021-08-01;2021-08-21;21;21;0;871,000000;2;0,950000;10000;with_replacement;2516;82,794800;143;60,205200;143
14021036001;樂事派對分享包九州岩燒海苔;2021-08-01;2021-08-21;21;16;5;46,000000;2;0,950000;10000;with_replacement;2517;4,374000;9;4,626000;9
14021055001;樂事青檸享清新:樂事青檸享清新;2021-08-01;2021-08-21;21;20;1;87,000000;2;0,950000;10000;with_replacement;2518;8,254500;22;13,745500;22
14021068001;品客洋芋片(原味):品客洋芋片原味;2021-08-15;2021-08-20;6;4;2;37,000000;2;0,950000;10000;with_replacement;2519;12,404600;21;8,595400;21
14021090001;連城記原味地瓜酥;2021-08-01;2021-08-20;20;9;11;20,000000;2;0,950000;10000;with_replacement;2520;2,003700;5;2,996300;5
14021091001;連城記黑糖地瓜酥;2021-08-02;2021-08-20;19;16;3;35,000000;2;0,950000;10000;with_replacement;2521;3,654100;8;4,345900;8
14021109001;韓國好麗友預感香烤洋芋片(洋蔥):好麗友洋芋片;2021-08-01;2021-08-20;20;16;4;39,000000;2;0,950000;10000;with_replacement;2522;3,878100;7;3,121900;7
14022001001;樂事波樂香酥雞腿洋芋片:波樂香酥雞腿;2021-08-01;2021-08-20;20;14;6;35,000000;2;0,950000;10000;with_replacement;2523;3,467100;8;4,532900;8
14022002001;樂事大波浪椒香嫩雞:樂事大波浪嫩雞;2021-08-01;2021-08-21;21;20;1;116,000000;2;0,950000;10000;with_replacement;2524;11,061500;21;9,938500;21
14022003001;樂事波樂香烤肋排洋芋片;2021-08-01;2021-08-21;21;21;0;142,000000;2;0,950000;10000;with_replacement;2525;13,594400;37;23,405600;37
14022012001;波樂香烤肋排好康夾鏈包:波樂肋排夾鏈包;2021-08-01;2021-08-21;21;18;3;57,000000;2;0,950000;10000;with_replacement;2526;5,429700;11;5,570300;11
14022019001;華元蚵仔煎洋芋片:蚵仔煎洋芋片;2021-08-01;2021-08-21;21;21;0;616,000000;2;0,950000;10000;with_replacement;2527;58,489500;109;50,510500;109
14022020001;卡迪那牛排:卡迪那牛排;2021-08-01;2021-08-21;21;16;5;39,000000;2;0,950000;10000;with_replacement;2528;3,721300;8;4,278700;8
14022027001;樂事雞汁分享包芋片:樂事雞汁分享包;2021-08-01;2021-08-21;21;14;7;58,000000;2;0,950000;10000;with_replacement;2529;5,435100;15;9,564900;15
14022029001;波的多洋芋片派對包-蚵仔煎;2021-08-01;2021-08-21;21;21;0;148,000000;2;0,950000;10000;with_replacement;2530;13,927100;28;14,072900;28
14022032001;波的多洋芋片(蚵仔煎口味);2021-08-01;2021-08-21;21;21;0;337,000000;2;0,950000;10000;with_replacement;2531;32,187400;51;18,812600;51
14022033001;波的多洋芋片(蚵仔煎辣味口味):波的多洋芋片(;2021-08-01;2021-08-21;21;19;2;43,000000;2;0,950000;10000;with_replacement;2532;4,098000;7;2,902000;7
14022041001;樂事大波浪椒香嫩雞好康夾鏈包:大波浪椒香嫩雞;2021-08-01;2021-08-20;20;17;3;46,000000;2;0,950000;10000;with_replacement;2533;4,604300;10;5,395700;10
14022059001;波的多洋芋片椒香雞汁口味:波的多洋芋片;2021-08-01;2021-08-20;20;9;11;16,000000;2;0,950000;10000;with_replacement;2534;1,601700;4;2,398300;4
14022086001;樂事波樂東京照燒烤雞串:波樂照燒烤雞串;2021-08-01;2021-08-20;20;17;3;80,000000;2;0,950000;10000;with_replacement;2535;7,996900;18;10,003100;18
14022118001;卡那洋芋片牛排口味175g:卡那牛排;2021-08-01;2021-08-21;21;19;2;86,000000;2;0,950000;10000;with_replacement;2536;8,189900;17;8,810100;17
14023003001;Lay s 樂事瑞士香濃起司;2021-08-01;2021-08-21;21;19;2;104,000000;2;0,950000;10000;with_replacement;2537;9,831500;20;10,168500;20
14023012001;樂事瑞士香濃起司好康夾鏈包:樂事起司夾鏈包;2021-08-02;2021-08-21;20;17;3;44,000000;2;0,950000;10000;with_replacement;2538;4,420100;12;7,579900;12
14023017001;卡滋格子脆酸奶洋蔥口味;2021-08-02;2021-08-21;20;19;1;68,000000;2;0,950000;10000;with_replacement;2539;6,800400;14;7,199600;14
14023019001;胖老爹雞腿造型洋芋球;2021-08-01;2021-08-21;21;13;8;22,000000;2;0,950000;10000;with_replacement;2540;2,088600;5;2,911400;5
14023027001;卡辣姆久勁辣唐辛子洋芋片派對分享包:卡辣姆久派對包;2021-08-01;2021-08-21;21;21;0;279,000000;2;0,950000;10000;with_replacement;2541;26,803300;43;16,196700;43
14023028001;樂事組合包;2021-08-01;2021-08-21;21;21;0;1852,000000;2;0,950000;10000;with_replacement;2542;176,173500;287;110,826500;287
14023029001;樂事波樂組合包:樂事波樂組合包;2021-08-01;2021-08-21;21;21;0;866,000000;2;0,950000;10000;with_replacement;2543;82,591100;139;56,408900;139
14023032001;卡滋格子脆香濃起司口味:卡滋格子脆起司;2021-08-01;2021-08-21;21;16;5;27,000000;2;0,950000;10000;with_replacement;2544;2,577800;5;2,422200;5
14023034001;波的多洋芋片派對包蚵仔煎辣味:波的多洋芋片派;2021-08-01;2021-08-21;21;19;2;63,000000;2;0,950000;10000;with_replacement;2545;6,070000;13;6,930000;13
14023044001;卡辣姆久卡辣海苔洋芋片:卡辣海苔洋芋片;2021-08-01;2021-08-20;20;13;7;79,000000;2;0,950000;10000;with_replacement;2546;7,922700;44;36,077300;44
14023050001;卡迪那牛排量販包:卡迪那量販包;2021-08-01;2021-08-21;21;21;0;346,000000;2;0,950000;10000;with_replacement;2547;33,294600;68;34,705400;68
14023056001;樂事意合組合包;2021-08-01;2021-08-21;21;21;0;3763,000000;2;0,950000;10000;with_replacement;2548;359,896400;604;244,103600;604
14023083001;卡迪那95台灣地瓜條原味:95地瓜條;2021-08-01;2021-08-21;21;21;0;318,000000;2;0,950000;10000;with_replacement;2549;30,093700;55;24,906300;55
14023126001;品客碳烤BBQ口味洋芋片;2021-08-01;2021-08-15;15;14;1;115,000000;2;0,950000;10000;with_replacement;2550;15,460300;42;26,539700;42
14023127001;品客起司口味洋芋片;2021-08-01;2021-08-21;21;21;0;355,000000;2;0,950000;10000;with_replacement;2551;33,773500;66;32,226500;66
14023129001;品客比薩口味洋芋片;2021-08-01;2021-08-17;17;16;1;95,000000;2;0,950000;10000;with_replacement;2552;11,154900;26;14,845100;26
14023132001;品客香辣口味洋芋片;2021-08-01;2021-08-21;21;18;3;95,000000;2;0,950000;10000;with_replacement;2553;9,030800;18;8,969200;18
14023140001;卡滋鮮脆薯條-湖鹽海苔風味:卡滋薯條海苔;2021-08-01;2021-08-16;16;4;12;7,000000;2;0,950000;10000;with_replacement;2554;0,868200;3;2,131800;3
14023194001;日香鮮切薯條超值包:日香鮮切薯條;2021-08-05;2021-08-10;6;3;3;12,000000;2;0,950000;10000;with_replacement;2555;4,032500;11;6,967500;11
14023210001;樂事洋芋片限量熱銷組:樂事限量熱銷組;2021-08-13;2021-08-20;8;7;1;30,000000;2;0,950000;10000;with_replacement;2556;7,435900;17;9,564100;17
14023212001;韓國好麗友預感香烤洋芋片(起司):好麗友洋芋片;2021-08-01;2021-08-20;20;16;4;34,000000;2;0,950000;10000;with_replacement;2557;3,405700;7;3,594300;7
14023257001;薯片先生(紫薯味):薯片先生;2021-08-01;2021-08-21;21;15;6;43,000000;2;0,950000;10000;with_replacement;2558;4,028100;10;5,971900;10
14023307001;湖池屋卡辣姆久厚切洋芋片-勁辣唐辛卡辣姆久勁辣;2021-08-14;2021-08-21;8;8;0;90,000000;2;0,950000;10000;with_replacement;2559;22,600300;38;15,399700;38
14023310001;卡迪那95度C玉米濃湯風味薯條:玉米濃湯薯條;2021-08-01;2021-08-20;20;14;6;97,000000;2;0,950000;10000;with_replacement;2560;9,694900;22;12,305100;22
14023503001;卡那95北海道起司風味薯條:北海道起司風味;2021-08-10;2021-08-21;12;12;0;244,000000;2;0,950000;10000;with_replacement;2561;40,384600;84;43,615400;84
14100001001;義美煎餅-杏仁:義美煎餅-杏仁;2021-08-01;2021-08-21;21;21;0;149,000000;2;0,950000;10000;with_replacement;2562;14,137800;26;11,862200;26
14100003001;義美煎餅-花生;2021-08-01;2021-08-21;21;21;0;809,000000;2;0,950000;10000;with_replacement;2563;76,976500;107;30,023500;107
14100005001;天然谷纖穀派-蜂蜜燕麥:天然谷蜂蜜;2021-08-01;2021-08-20;20;12;8;25,000000;2;0,950000;10000;with_replacement;2564;2,472000;6;3,528000;6
14100007001;家福杏仁香鬆奶酥:杏仁;2021-08-11;2021-08-19;9;5;4;20,000000;2;0,950000;10000;with_replacement;2565;4,409600;13;8,590400;13
14100009001;義美狀元煎餅杏仁:義美狀元煎餅杏;2021-08-01;2021-08-21;21;19;2;94,000000;2;0,950000;10000;with_replacement;2566;8,975100;18;9,024900;18
14100012001;義美狀元煎餅花生;2021-08-01;2021-08-21;21;21;0;199,000000;2;0,950000;10000;with_replacement;2567;18,907400;43;24,092600;43
14100020001;原味巡禮煎餅捲-芝麻:原味巡禮煎餅捲;2021-08-01;2021-08-17;17;11;6;44,000000;2;0,950000;10000;with_replacement;2568;5,214500;15;9,785500;15
14100027001;原味巡禮煎餅捲-海苔:原味巡禮煎餅捲;2021-08-02;2021-08-21;20;17;3;47,000000;2;0,950000;10000;with_replacement;2569;4,737500;9;4,262500;9
14100031001;天然谷纖穀派-蘋果燕麥:天然谷蘋果;2021-08-11;2021-08-18;8;2;6;2,000000;2;0,950000;10000;with_replacement;2570;0,503500;2;1,496500;2
14101002001;家福椰子香鬆奶酥:椰子;2021-08-10;2021-08-19;10;5;5;8,000000;2;0,950000;10000;with_replacement;2571;1,606500;4;2,393500;4
14101004001;可口奶滋葡萄量販包;2021-08-01;2021-08-20;20;20;0;127,000000;2;0,950000;10000;with_replacement;2572;12,697000;25;12,303000;25
14101007001;可口奶滋原味隨手包;2021-08-01;2021-08-21;21;21;0;117,000000;2;0,950000;10000;with_replacement;2573;11,238200;23;11,761800;23
14101016001;大豆水果營養棒(草莓口味):產地日本德島縣;2021-08-02;2021-08-18;17;10;7;30,000000;2;0,950000;10000;with_replacement;2574;3,548300;8;4,451700;8
14101017001;大豆水果營養棒(葡萄杏仁);2021-08-02;2021-08-20;19;9;10;26,000000;2;0,950000;10000;with_replacement;2575;2,723500;7;4,276500;7
14101021001;大豆水果營養棒藍莓口味;2021-08-02;2021-08-20;19;13;6;51,000000;2;0,950000;10000;with_replacement;2576;5,367300;16;10,632700;16
14101024001;可口奶滋 原味量販包:可口奶滋;2021-08-01;2021-08-21;21;21;0;254,000000;2;0,950000;10000;with_replacement;2577;24,215800;43;18,784200;43
14101074001;盛香珍濃厚哈密瓜法國酥:盛香珍哈密瓜酥;2021-08-01;2021-08-21;21;21;0;102,000000;2;0,950000;10000;with_replacement;2578;9,801200;28;18,198800;28
14102007001;家福巧克力香鬆奶酥:巧克力;2021-08-10;2021-08-21;12;8;4;34,000000;2;0,950000;10000;with_replacement;2579;5,625400;13;7,374600;13
14102008001;茱蒂絲巧克力燕麥餅:茱蒂絲巧克力燕;2021-08-01;2021-08-21;21;16;5;32,000000;2;0,950000;10000;with_replacement;2580;3,007800;6;2,992200;6
14102025001;琣伯莉巧克力布朗尼軟餅乾:琣伯莉巧克力布;2021-08-01;2021-08-20;20;13;7;27,000000;2;0,950000;10000;with_replacement;2581;2,721500;6;3,278500;6
14102026001;樂天小熊餅巧克力風味:小熊餅巧克力;2021-08-01;2021-08-21;21;16;5;136,000000;2;0,950000;10000;with_replacement;2582;13,114900;28;14,885100;28
14102040001;77蜜蘭諾黑巧酥:77蜜蘭諾黑巧酥;2021-08-01;2021-08-20;20;20;0;253,000000;2;0,950000;10000;with_replacement;2583;25,407400;44;18,592600;44
14102067001;盛香珍巧克力脆餅:盛香珍巧克力脆;2021-08-03;2021-08-19;17;13;4;41,000000;2;0,950000;10000;with_replacement;2584;4,845100;13;8,154900;13
14102223001;大豆水果營養棒(杏仁巧克力風味):大豆營養棒巧克;2021-08-02;2021-08-14;13;6;7;27,000000;2;0,950000;10000;with_replacement;2585;4,192500;15;10,807500;15
14102238001;盛香珍濃厚巧克力風味法國酥:濃巧克力法國酥;2021-08-01;2021-08-21;21;21;0;293,000000;2;0,950000;10000;with_replacement;2586;27,744000;45;17,256000;45
14102246001;義美臻果巧克力酥片 (牛奶巧克力);2021-08-01;2021-08-21;21;21;0;522,000000;2;0,950000;10000;with_replacement;2587;49,922700;89;39,077300;89
14102249001;義美杏仁巧克力酥片（黑可可）;2021-08-01;2021-08-21;21;21;0;1227,000000;2;0,950000;10000;with_replacement;2588;116,996100;213;96,003900;213
14102250001;義美杏仁巧克力酥片（牛奶巧克力）;2021-08-01;2021-08-21;21;21;0;1054,000000;2;0,950000;10000;with_replacement;2589;100,226800;162;61,773200;162
14102258001;義美榛果巧克力酥片(黑可可);2021-08-01;2021-08-21;21;21;0;528,000000;2;0,950000;10000;with_replacement;2590;50,489600;76;25,510400;76
14103009001;孔雀餅乾;2021-08-01;2021-08-21;21;21;0;516,000000;2;0,950000;10000;with_replacement;2591;49,205800;78;28,794200;78
14103018001;盛香珍經典奶酥;2021-08-01;2021-08-21;21;21;0;185,000000;2;0,950000;10000;with_replacement;2592;17,486500;43;25,513500;43
14103030001;本味誠現牛奶餅:本味誠現牛奶餅;2021-08-01;2021-08-20;20;20;0;164,000000;2;0,950000;10000;with_replacement;2593;16,549200;28;11,450800;28
14103053001;正福堂香港桃酥:正福堂香港桃酥;2021-08-01;2021-08-21;21;18;3;70,000000;2;0,950000;10000;with_replacement;2594;6,653600;14;7,346400;14
14103057001;本味誠現乳酥餅221g;2021-08-02;2021-08-20;19;19;0;99,000000;2;0,950000;10000;with_replacement;2595;10,416100;22;11,583900;22
14103058001;蘇格蘭皇家迷你奶油餅乾:蘇格蘭皇家迷你;2021-08-12;2021-08-17;6;2;4;2,000000;2;0,950000;10000;with_replacement;2596;0,669200;2;1,330800;2
14103084001;長松鮮奶棒:長松鮮奶棒;2021-08-03;2021-08-19;17;8;9;13,000000;2;0,950000;10000;with_replacement;2597;1,524900;4;2,475100;4
14103106001;No Brand 奶油曲奇餅;2021-08-04;2021-08-21;18;14;4;34,000000;2;0,950000;10000;with_replacement;2598;3,789300;8;4,210700;8
14104002001;義美煎餅-海苔;2021-08-01;2021-08-21;21;21;0;560,000000;2;0,950000;10000;with_replacement;2599;53,336300;84;30,663700;84
14104012001;77蜜蘭諾杏仁鬆塔12入盒裝:蜜蘭諾杏仁千層;2021-08-01;2021-08-21;21;21;0;656,000000;2;0,950000;10000;with_replacement;2600;62,363800;104;41,636200;104
14104017001;小林煎餅超值包;2021-08-01;2021-08-21;21;21;0;457,000000;2;0,950000;10000;with_replacement;2601;43,405600;78;34,594400;78
14104028001;帕皮思比利時焦糖脆餅:帕皮思焦糖脆餅;2021-08-05;2021-08-05;1;1;0;1,000000;2;0,950000;10000;with_replacement;2602;2,000000;2;0,000000;2
14104030001;家福綜合香鬆奶酥:綜合包;2021-08-08;2021-08-20;13;10;3;46,000000;2;0,950000;10000;with_replacement;2603;7,083900;23;15,916100;23
14104042001;旺仔小饅頭經濟包;2021-08-01;2021-08-21;21;21;0;250,000000;2;0,950000;10000;with_replacement;2604;23,778400;38;14,221600;38
14104060001;77蜜蘭諾千層鬆塔:蜜蘭諾千層鬆塔;2021-08-01;2021-08-21;21;17;4;46,000000;2;0,950000;10000;with_replacement;2605;4,314100;10;5,685900;10
14104067001;義美紅麴養生薄餅;2021-08-01;2021-08-21;21;21;0;446,000000;2;0,950000;10000;with_replacement;2606;42,334600;75;32,665400;75
14104088001;米森有機餅:牛奶藜麥餅;2021-08-05;2021-08-16;12;6;6;7,000000;2;0,950000;10000;with_replacement;2607;1,170000;3;1,830000;3
14104090001;茱蒂絲草莓燕麥餅:草莓燕麥餅;2021-08-01;2021-08-21;21;19;2;65,000000;2;0,950000;10000;with_replacement;2608;6,183900;14;7,816100;14
14104098001;雪之戀雪花餅:雪之戀雪花餅;2021-08-03;2021-08-20;18;14;4;28,000000;2;0,950000;10000;with_replacement;2609;3,103500;6;2,896500;6
14104101001;義美鮮乳薄餅量販盒;2021-08-01;2021-08-21;21;21;0;265,000000;2;0,950000;10000;with_replacement;2610;25,399400;46;20,600600;46
14104108001;比利時蓮花薄脆餅(家庭號);2021-08-01;2021-08-19;19;18;1;120,000000;2;0,950000;10000;with_replacement;2611;12,715200;25;12,284800;25
14104113001;盛香珍法國薄酥 -維也那咖啡:盛香珍法國薄酥;2021-08-01;2021-08-20;20;19;1;133,000000;2;0,950000;10000;with_replacement;2612;13,228100;26;12,771900;26
14104114001;樂天小熊餅草莓風味:樂天小熊餅草莓;2021-08-02;2021-08-21;20;17;3;62,000000;2;0,950000;10000;with_replacement;2613;6,187800;15;8,812200;15
14104117001;雪之戀珍珠波霸雪餅:雪之戀雪餅;2021-08-01;2021-08-08;8;4;4;7,000000;2;0,950000;10000;with_replacement;2614;1,757700;4;2,242300;4
14104129001;ㄋㄟㄋㄟ補給站牛奶餅;2021-08-01;2021-08-21;21;21;0;546,000000;2;0,950000;10000;with_replacement;2615;52,143800;80;27,856200;80
14104139001;本味誠現穀香燕麥餅200g;2021-08-01;2021-08-20;20;10;10;16,000000;2;0,950000;10000;with_replacement;2616;1,594500;5;3,405500;5
14104146001;小林煎餅雞蛋煎餅:小林煎餅蛋煎;2021-08-01;2021-08-10;10;7;3;111,000000;2;0,950000;10000;with_replacement;2617;22,615100;78;55,384900;78
14104148001;韓國樂天大蒜麵包餅:樂天大蒜麵包餅;2021-08-02;2021-08-19;18;18;0;59,000000;2;0,950000;10000;with_replacement;2618;6,521900;14;7,478100;14
14104150001;健司天然酵母餅乾21入;2021-08-01;2021-08-21;21;19;2;130,000000;2;0,950000;10000;with_replacement;2619;12,331700;27;14,668300;27
14104151001;健司牛奶餅乾21入;2021-08-01;2021-08-20;20;18;2;79,000000;2;0,950000;10000;with_replacement;2620;7,924600;18;10,075400;18
14104162001;樂天小熊-牛奶風味37g;2021-08-01;2021-08-21;21;15;6;45,000000;2;0,950000;10000;with_replacement;2621;4,328300;10;5,671700;10
14104169001;盛香珍濃厚草莓法國酥:草莓法國酥;2021-08-01;2021-08-21;21;21;0;237,000000;2;0,950000;10000;with_replacement;2622;22,519400;41;18,480600;41
14104193001;蜜蜂工坊-蜂蜜檸檬餅:蜂蜜檸檬餅;2021-08-08;2021-08-21;14;11;3;24,000000;2;0,950000;10000;with_replacement;2623;3,424400;6;2,575600;6
14104200001;可口奶滋鐵觀音口味量販包:可口奶滋鐵觀音;2021-08-02;2021-08-12;11;10;1;36,000000;2;0,950000;10000;with_replacement;2624;6,499000;12;5,501000;12
14105008001;樂天PEPERO白巧克力棒:樂天PEPERO白巧;2021-08-04;2021-08-21;18;12;6;55,000000;2;0,950000;10000;with_replacement;2625;6,128700;25;18,871300;25
14105026001;LOTTE Pepero 巧克力棒分享盒:Pepero;2021-08-04;2021-08-20;17;11;6;46,000000;2;0,950000;10000;with_replacement;2626;5,375500;17;11,624500;17
14105129001;LOTTE Pepero 白巧克力棒分享盒:Pepero 白巧克力;2021-08-02;2021-08-21;20;20;0;113,000000;2;0,950000;10000;with_replacement;2627;11,331900;22;10,668100;22
14105130001;LOTTE Pepero杏仁巧克力棒分享盒:杏仁巧克力;2021-08-02;2021-08-21;20;19;1;143,000000;2;0,950000;10000;with_replacement;2628;14,097700;31;16,902300;31
14110002001;家福葡萄派;2021-08-01;2021-08-21;21;14;7;35,000000;2;0,950000;10000;with_replacement;2629;3,329200;9;5,670800;9
14110003001;LOTTE 黑巧克力派:LOTTE 黑巧克力;2021-08-04;2021-08-21;18;17;1;61,000000;2;0,950000;10000;with_replacement;2630;6,818600;13;6,181400;13
14110006001;LOTTE 蛋黃派-香甜草莓風味;2021-08-01;2021-08-21;21;21;0;194,000000;2;0,950000;10000;with_replacement;2631;18,294300;32;13,705700;32
14110010001;家福杏仁派;2021-08-02;2021-08-21;20;15;5;39,000000;2;0,950000;10000;with_replacement;2632;3,880300;11;7,119700;11
14110011001;達人巧克力派:達人巧克力派;2021-08-02;2021-08-20;19;14;5;37,000000;2;0,950000;10000;with_replacement;2633;3,917000;9;5,083000;9
14110015001;樂天蛋黃派;2021-08-01;2021-08-21;21;21;0;987,000000;2;0,950000;10000;with_replacement;2634;94,327700;182;87,672300;182
14110019001;家福奶油派:家福奶油派;2021-08-01;2021-08-21;21;16;5;54,000000;2;0,950000;10000;with_replacement;2635;5,043700;17;11,956300;17
14110028001;好麗友巧克力派:好麗友巧克力派;2021-08-01;2021-08-21;21;8;13;24,000000;2;0,950000;10000;with_replacement;2636;2,331400;8;5,668600;8
14110029001;樂天黑巧克力派;2021-08-01;2021-08-21;21;21;0;226,000000;2;0,950000;10000;with_replacement;2637;21,456200;35;13,543800;35
14110054001;樂天巧克力派-6入:樂天巧克力派;2021-08-01;2021-08-21;21;21;0;392,000000;2;0,950000;10000;with_replacement;2638;37,210300;57;19,789700;57
14110056001;野川經典蛋黃派;2021-08-01;2021-08-21;21;18;3;95,000000;2;0,950000;10000;with_replacement;2639;9,056200;24;14,943800;24
14110074001;台灣鄉親牛奶牛舌餅;2021-08-01;2021-08-03;3;2;1;4,000000;2;0,950000;10000;with_replacement;2640;2,677600;6;3,322400;6
14110078001;法國好媽媽檸檬塔:好媽媽檸檬塔;2021-08-01;2021-08-18;18;11;7;15,000000;2;0,950000;10000;with_replacement;2641;1,676200;4;2,323800;4
14110081001;盛香珍蝴蝶派:盛香珍蝴蝶派;2021-08-01;2021-08-21;21;20;1;237,000000;2;0,950000;10000;with_replacement;2642;22,551800;43;20,448200;43
14110084001;77蜜蘭諾楓糖葡萄鬆塔;2021-08-01;2021-08-21;21;21;0;300,000000;2;0,950000;10000;with_replacement;2643;28,779400;50;21,220600;50
14110086001;77蜜蘭諾-醇黑千層:蜜蘭諾-醇黑;2021-08-01;2021-08-21;21;21;0;158,000000;2;0,950000;10000;with_replacement;2644;15,057600;25;9,942400;25
14110106001;Custard Cake-蛋黃派(卡士達口味蛋糕:野川蛋黃派;2021-08-09;2021-08-21;13;13;0;738,000000;2;0,950000;10000;with_replacement;2645;113,006600;198;84,993400;198
14110145001;家樂福雙餡麻糬-紅豆奶香風味:家福紅豆雙餡麻;2021-08-02;2021-08-21;20;13;7;19,000000;2;0,950000;10000;with_replacement;2646;1,901300;4;2,098700;4
14110154001;盛香珍法式奶油千層酥:*法式奶油千層;2021-08-13;2021-08-21;9;9;0;233,000000;2;0,950000;10000;with_replacement;2647;51,537700;101;49,462300;101
14110163001;小林煎餅千層派:小林煎餅千層派;2021-08-01;2021-08-18;18;16;2;49,000000;2;0,950000;10000;with_replacement;2648;5,454100;11;5,545900;11
14110270001;樂天海派箱:樂天海派箱;2021-08-10;2021-08-20;11;3;8;8,000000;2;0,950000;10000;with_replacement;2649;1,449400;5;3,550600;5
14111001001;家福沙琪瑪:家福沙琪瑪;2021-08-01;2021-08-21;21;21;0;325,000000;2;0,950000;10000;with_replacement;2650;31,193800;64;32,806200;64
