item_code;product_name;history_days;lead_time_days;service_level;bootstrap_repetitions;resampling_method;evaluation_status;train_days;test_days;number_of_test_cases;evaluation_reorder_point;evaluation_mean_lead_time_demand;evaluation_safety_stock;achieved_csl;shortage_units;fill_rate;total_actual_lead_time_demand
10053903001;十全鳳梨醋飲料(即飲品)140ml:十全鳳梨醋飲;5;2;0,950000;10000;with_replacement;ok;3,000000;2,000000;1,000000;24,000000;8,070000;15,930000;1,000000;0,000000;1,000000;6,000000
10053904001;十全葡萄醋飲料(即飲品)140ml:十全葡萄醋飲;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;12,000000;4,352400;7,647600;1,000000;0,000000;1,000000;12,000000
10100132001;海尼根0.0零酒精Can330ml;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;72,000000;30,814800;41,185200;1,000000;0,000000;1,000000;132,000000
10904008001;桂格雙效活靈芝禮盒60ml*8:桂格雙效活靈芝;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
10904021001;桂格養氣人蔘滋補大禮盒60ml*8:養氣4入高麗4入;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
10904899001;桂格養氣人蔘禮盒60mlx8:養氣人蔘禮盒;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11010001001;威猛先生地板瓶裝-芬多精:芬多精;2;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11010005001;香滿室茶樹地板清潔劑補充包:香滿室地板茶樹;6;2;0,950000;10000;with_replacement;ok;4,000000;2,000000;1,000000;2,000000;0,488700;1,511300;1,000000;0,000000;1,000000;1,000000
11010007001;清淨海環保地板清潔劑:清淨海地板清潔;14;2;0,950000;10000;with_replacement;ok;11,000000;3,000000;2,000000;28,000000;12,092600;15,907400;0,500000;8,000000;0,875000;64,000000
11010012001;威猛先生地板清潔劑完美花香:完美花香;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;1,000000;0,273000;0,727000;1,000000;0,000000;1,000000;1,000000
11010013001;魔術靈地板清潔劑:魔術靈水漾玫瑰;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;5,000000;1,615400;3,384600;1,000000;0,000000;1,000000;5,000000
11010016001;香滿室薰衣草地板清潔劑補充包:香滿室薰衣草補;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;4,000000;0,999900;3,000100;1,000000;0,000000;1,000000;3,000000
11010018001;白帥帥防蟑地板清潔劑;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;2,000000;0,421400;1,578600;1,000000;0,000000;1,000000;2,000000
11010019001;威猛先生地板清潔劑清新早晨:清新早晨;16;2;0,950000;10000;with_replacement;ok;12,000000;4,000000;3,000000;9,000000;2,678500;6,321500;1,000000;0,000000;1,000000;1,000000
11010020001;威猛先生地板補充包完美花香:威猛先生地板清;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;6,000000;1,703400;4,296600;1,000000;0,000000;1,000000;6,000000
11010021001;魔術靈地板清潔劑補充包:魔術靈水漾玫瑰;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;5,000000;1,634500;3,365500;1,000000;0,000000;1,000000;7,000000
11010022001;威猛先生地板補充包-芬多精:芬多精補充包;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;7,000000;1,970500;5,029500;1,000000;0,000000;1,000000;7,000000
11010023001;威猛先生地板補充包-檸檬:檸檬補充包;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;9,000000;3,623900;5,376100;1,000000;0,000000;1,000000;2,000000
11010025001;威猛先生地板瓶裝-檸檬:檸檬;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;4,000000;1,389100;2,610900;1,000000;0,000000;1,000000;12,000000
11010027001;魔術靈地板清潔劑清新海洋:魔術靈清新海洋;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;4,000000;1,740400;2,259600;1,000000;0,000000;1,000000;7,000000
11010035001;毛寶香滿室檀木馨香地板清潔劑:香滿室-檀木馨香;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;5,000000;0,985000;4,015000;1,000000;0,000000;1,000000;1,000000
11010038001;優品木質地板亮光腊:優品木質地板腊;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11010040001;毛寶香滿室海洋微風地板清潔劑:香滿室-海洋微;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;6,000000;1,475700;4,524300;1,000000;0,000000;1,000000;3,000000
11010042001;家福超值地板清潔劑:家福超值地板清;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;11,000000;5,263800;5,736200;0,666667;9,000000;0,735294;34,000000
11010043001;毛寶香滿室檀木地板清潔補充包:香滿室-檀木(補;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;6,000000;2,495700;3,504300;0,500000;7,000000;0,740741;27,000000
11010045001;毛寶香滿室海洋微風清潔補充包:香滿室-海洋(補;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;4,000000;0,493600;3,506400;1,000000;0,000000;1,000000;6,000000
11010051001;公道先生地板清潔劑:公道地板清潔劑;13;2;0,950000;10000;with_replacement;ok;10,000000;3,000000;2,000000;1,000000;0,201000;0,799000;1,000000;0,000000;1,000000;1,000000
11010052001;魔術靈地板清潔劑鮮採檸檬:魔術靈鮮採檸檬;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11010055001;威猛先生地板清潔劑加侖花香:完美花香加侖桶;3;2;0,950000;10000;with_replacement;ok;1,000000;2,000000;1,000000;2,000000;2,000000;0,000000;1,000000;0,000000;1,000000;2,000000
11010057001;威猛先生地板清潔劑補充包薰衣:補充包-薰衣草;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;3,000000;0,849900;2,150100;1,000000;0,000000;1,000000;5,000000
11010059001;威猛先生地板清潔劑薰衣草:薰衣草;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;6,000000;1,111400;4,888600;1,000000;0,000000;1,000000;2,000000
11010112001;毛寶香滿室薰衣草地板清潔劑:香滿室-薰衣草;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;5,000000;1,627400;3,372600;1,000000;0,000000;1,000000;4,000000
11010115001;香滿室清新茶樹地板清潔劑:香滿室茶樹地板;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;4,000000;1,505200;2,494800;0,666667;2,000000;0,846154;13,000000
11010116001;妙管家木質地板清潔劑:木質地板清潔劑;13;2;0,950000;10000;with_replacement;ok;10,000000;3,000000;2,000000;5,000000;1,777900;3,222100;1,000000;0,000000;1,000000;8,000000
11020002001;新-魔術靈玻璃清潔劑噴槍瓶:玻璃清潔噴槍瓶;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;10,000000;4,648100;5,351900;1,000000;0,000000;1,000000;13,000000
11020003001;新-魔術靈玻璃清潔劑經濟瓶:玻璃清潔經濟瓶;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;6,000000;1,701800;4,298200;1,000000;0,000000;1,000000;1,000000
11020008001;新威猛先生玻璃噴槍:新威猛玻璃噴槍;9;2;0,950000;10000;with_replacement;ok;7,000000;2,000000;1,000000;24,000000;7,092800;16,907200;1,000000;0,000000;1,000000;4,000000
11020010001;新威猛先生玻璃重裝:威猛玻璃重裝;9;2;0,950000;10000;with_replacement;ok;7,000000;2,000000;1,000000;12,000000;3,438000;8,562000;1,000000;0,000000;1,000000;2,000000
11020012001;家福玻璃清潔劑;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;6,000000;1,390600;4,609400;1,000000;0,000000;1,000000;4,000000
11020013001;妙管家玻璃亮光清潔劑:噴槍瓶;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;4,000000;1,112600;2,887400;1,000000;0,000000;1,000000;1,000000
11021002001;白博士廚房去污濕巾60入:白博士;4;2;0,950000;10000;with_replacement;ok;2,000000;2,000000;1,000000;4,000000;1,988600;2,011400;1,000000;0,000000;1,000000;1,000000
11021006001;威猛先生廚房超強效:威猛先生超強效;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;4,000000;1,158900;2,841100;1,000000;0,000000;1,000000;9,000000
11021013001;魔術靈廚房清潔劑--桶裝:廚房清潔劑;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;5,000000;2,421100;2,578900;0,000000;5,000000;0,750000;20,000000
11021017001;橘子工坊廚房爐具專用清潔劑;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;4,000000;1,706300;2,293700;1,000000;0,000000;1,000000;2,000000
11021018001;新-廚房魔術靈噴槍:廚房魔術靈噴槍;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;1,000000;0,265300;0,734700;0,666667;7,000000;0,125000;8,000000
11021023001;白博士廚房清潔劑噴槍型:廚房清潔噴槍瓶;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;2,000000;1,002100;0,997900;1,000000;0,000000;1,000000;1,000000
11021025001;清檜-抗菌驅蟲萬用清潔劑600ml:驅蟲萬用清潔劑;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;6,000000;1,529700;4,470300;1,000000;0,000000;1,000000;2,000000
11021026001;家福強效廚房清潔劑:家福廚房清潔劑;12;2;0,950000;10000;with_replacement;ok;9,000000;3,000000;2,000000;14,000000;5,600600;8,399400;1,000000;0,000000;1,000000;1,000000
11021028001;毛寶小蘇打廚房清潔劑噴槍瓶:小蘇打廚房清潔;10;2;0,950000;10000;with_replacement;ok;8,000000;2,000000;1,000000;6,000000;1,981200;4,018800;1,000000;0,000000;1,000000;2,000000
11021029001;新-廚房魔術靈經濟瓶2入裝:廚房魔術靈經濟;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;8,000000;3,161600;4,838400;0,750000;1,000000;0,928571;14,000000
11021030001;新-廚房魔術靈青蘋不刺鼻噴槍:青蘋不刺鼻噴槍;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;6,000000;1,776600;4,223400;1,000000;0,000000;1,000000;11,000000
11021047001;台糖酒精擦隨身包;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;6,000000;3,062700;2,937300;1,000000;0,000000;1,000000;10,000000
11021051001;高樂氏居家殺菌濕紙巾:殺菌濕紙巾清新;8;2;0,950000;10000;with_replacement;ok;6,000000;2,000000;1,000000;4,000000;1,309600;2,690400;1,000000;0,000000;1,000000;2,000000
11021052001;高樂氏萬用清潔噴劑;11;2;0,950000;10000;with_replacement;ok;8,000000;3,000000;2,000000;7,000000;2,775300;4,224700;1,000000;0,000000;1,000000;6,000000
11021060001;家福馬賽皂廚房清潔劑-噴槍;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;5,000000;1,549200;3,450800;1,000000;0,000000;1,000000;1,000000
11021061001;家福全效多功能黑肥皂家用清潔劑;6;2;0,950000;10000;with_replacement;ok;4,000000;2,000000;1,000000;12,000000;4,500000;7,500000;1,000000;0,000000;1,000000;4,000000
11021064001;新威猛先生廚房檸檬噴槍:威猛廚房檸檬噴;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;2,000000;0,545400;1,454600;0,666667;1,000000;0,750000;4,000000
11021071001;立得清酒精瞬潔擦濕巾50抽:立得清酒精巾;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;18,000000;9,031400;8,968600;1,000000;0,000000;1,000000;45,000000
11021095001;高樂氏-居家殺菌濕紙巾(檸檬香)75片:檸檬香75片;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11022001001;魔術靈浴室噴槍-舒適檸檬:浴室魔術靈噴槍;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;6,000000;1,997700;4,002300;1,000000;0,000000;1,000000;4,000000
11022002001;橘子工坊天然制菌浴廁清潔劑;13;2;0,950000;10000;with_replacement;ok;10,000000;3,000000;2,000000;4,000000;1,814600;2,185400;0,000000;36,000000;0,181818;44,000000
11022003001;魔術靈浴室清潔劑噴槍:浴室噴槍-玫瑰;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;6,000000;1,899500;4,100500;1,000000;0,000000;1,000000;4,000000
11022006001;浴廁魔術靈除霉漂潔- 噴槍瓶:除霉漂潔;2;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11022007001;魔術靈浴室經濟瓶舒適檸檬2入:經濟-檸檬;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;10,000000;4,852800;5,147200;0,750000;6,000000;0,777778;27,000000
11022009001;威猛先生去霉劑噴槍瓶:威猛先生去霉噴;7;2;0,950000;10000;with_replacement;ok;5,000000;2,000000;1,000000;1,000000;0,394600;0,605400;1,000000;0,000000;1,000000;1,000000
11022011001;新威猛先生浴室噴槍:新威猛浴室噴槍;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;9,000000;2,520300;6,479700;1,000000;0,000000;1,000000;7,000000
11022012001;威猛先生浴室全效噴槍+重裝:威猛先生浴室全;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;5,000000;1,143100;3,856900;1,000000;0,000000;1,000000;4,000000
11022017001;家福強效浴室清潔劑;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;3,000000;1,474600;1,525400;1,000000;0,000000;1,000000;3,000000
11022021001;清淨海環保浴廁清潔劑:清淨海浴廁清潔;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11022024001;魔術靈浴室清潔劑經濟瓶:浴室經濟瓶玫瑰;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;5,000000;1,431300;3,568700;1,000000;0,000000;1,000000;9,000000
11022025001;浴室魔術靈除霉漂潔噴槍500ml:浴室魔術靈除霉;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;5,000000;2,660500;2,339500;1,000000;0,000000;1,000000;3,000000
11022031001;威猛先生強力去霉劑重裝:威猛強力去霉重;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;7,000000;2,282500;4,717500;1,000000;0,000000;1,000000;6,000000
11022032001;威猛先生強力去霉劑噴槍:威猛強力去霉噴;14;2;0,950000;10000;with_replacement;ok;11,000000;3,000000;2,000000;4,000000;1,454200;2,545800;0,500000;8,000000;0,333333;12,000000
11022035001;潔霜-S浴廁專用清潔劑1050g:浴廁專用清潔劑;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;2,000000;0,536600;1,463400;1,000000;0,000000;1,000000;3,000000
11022036001;潔霜-S浴廁清潔劑-清新薄荷:潔霜浴廁冬青油;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;13,000000;3,073500;9,926500;1,000000;0,000000;1,000000;5,000000
11022044001;白博士浴廁清潔劑噴槍型:浴廁清潔劑噴槍;14;2;0,950000;10000;with_replacement;ok;11,000000;3,000000;2,000000;6,000000;1,795000;4,205000;1,000000;0,000000;1,000000;1,000000
11022051001;威猛先生去霉劑噴槍重裝特惠組:去霉劑組合包;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;42,000000;13,215900;28,784100;1,000000;0,000000;1,000000;70,000000
11022058001;妙管家中性浴廁清潔劑玫瑰花香;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;1,000000;0,121300;0,878700;0,666667;2,000000;0,500000;4,000000
11022059001;妙管家中性浴廁清潔劑香水百合:浴廁清潔劑百合;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;4,000000;1,122600;2,877400;0,750000;2,000000;0,714286;7,000000
11022063001;妙管家去霉劑:妙管家去霉劑;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;3,000000;0,992200;2,007800;1,000000;0,000000;1,000000;5,000000
11022067001;新威猛先生浴室重裝:威猛浴室重裝;7;2;0,950000;10000;with_replacement;ok;5,000000;2,000000;1,000000;4,000000;1,599200;2,400800;0,000000;6,000000;0,400000;10,000000
11022077001;妙管家廚房清潔劑噴槍:妙管家廚房清潔;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11022082001;高樂氏強效除霉清潔噴劑;12;2;0,950000;10000;with_replacement;ok;9,000000;3,000000;2,000000;13,000000;3,661000;9,339000;1,000000;0,000000;1,000000;12,000000
11022085001;潔霜S浴廁清潔劑-亮潔檸檬:潔霜浴廁檸檬;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;6,000000;1,363300;4,636700;1,000000;0,000000;1,000000;2,000000
11022087001;潔霜S濃縮超強效浴廁清潔劑-淨白青蘋;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;10,000000;2,319900;7,680100;1,000000;0,000000;1,000000;2,000000
11023010001;碧麗珠-檸檬:檸檬;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;19,000000;6,156600;12,843400;1,000000;0,000000;1,000000;17,000000
11023012001;優品輕鬆打傢俱噴腊-檜木450ml:傢俱臘-檜木;14;2;0,950000;10000;with_replacement;ok;11,000000;3,000000;2,000000;1,000000;0,372800;0,627200;0,500000;2,000000;0,333333;3,000000
11023015001;碧麗珠-百花清香:百花清香;4;2;0,950000;10000;with_replacement;ok;2,000000;2,000000;1,000000;12,000000;5,907000;6,093000;1,000000;0,000000;1,000000;3,000000
11030010001;家福冰箱消臭劑-備長炭:家福冰箱消臭劑;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;25,000000;4,532900;20,467100;1,000000;0,000000;1,000000;5,000000
11030016001;Farcent香水室內擴香:擴香-小蒼蘭;12;2;0,950000;10000;with_replacement;ok;9,000000;3,000000;2,000000;2,000000;0,673700;1,326300;1,000000;0,000000;1,000000;2,000000
11030018001;Farcent香水擴香補小蒼蘭英國梨:擴香補充小蒼蘭;16;2;0,950000;10000;with_replacement;ok;12,000000;4,000000;3,000000;6,000000;1,650700;4,349300;1,000000;0,000000;1,000000;10,000000
11030024001;去味大師備長炭消臭易冰箱專用:備長炭-冰箱用;11;2;0,950000;10000;with_replacement;ok;8,000000;3,000000;2,000000;4,000000;1,252800;2,747200;1,000000;0,000000;1,000000;4,000000
11030062001;去味大師消臭易備長炭鞋櫃專用:去味大師消臭劑;14;2;0,950000;10000;with_replacement;ok;11,000000;3,000000;2,000000;5,000000;1,093800;3,906200;1,000000;0,000000;1,000000;2,000000
11030066001;去味大師備長炭消臭易:消臭易備長炭;14;2;0,950000;10000;with_replacement;ok;11,000000;3,000000;2,000000;8,000000;3,697400;4,302600;1,000000;0,000000;1,000000;3,000000
11030079001;妙管家EQ芳香消臭液:妙管家雅緻清香;8;2;0,950000;10000;with_replacement;ok;6,000000;2,000000;1,000000;6,000000;1,988600;4,011400;1,000000;0,000000;1,000000;2,000000
11030080001;妙管家EQ芳香消臭液-甜美馨香:妙管家EQ芳香;3;2;0,950000;10000;with_replacement;ok;1,000000;2,000000;1,000000;4,000000;4,000000;0,000000;1,000000;0,000000;1,000000;1,000000
11030094001;滿庭香除臭清香凝膠:完美花香;2;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11030095001;妙管家冰箱消臭炭-冷藏庫專用:妙管家冰箱消臭;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;7,000000;2,195900;4,804100;1,000000;0,000000;1,000000;1,000000
11030096001;家福薰衣草消臭液;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;2,000000;0,453900;1,546100;1,000000;0,000000;1,000000;2,000000
11030097001;家福檸檬消臭液:消臭液-檸檬;5;2;0,950000;10000;with_replacement;ok;3,000000;2,000000;1,000000;2,000000;0,665400;1,334600;1,000000;0,000000;1,000000;1,000000
11030108001;花仙子好心情香氛蛋－蜜桃香氛:香氛蛋-桃;7;2;0,950000;10000;with_replacement;ok;5,000000;2,000000;1,000000;1,000000;0,410600;0,589400;1,000000;0,000000;1,000000;1,000000
11030128001;滿庭香除臭清香凝膠清新早晨;11;2;0,950000;10000;with_replacement;ok;8,000000;3,000000;2,000000;12,000000;3,957200;8,042800;1,000000;0,000000;1,000000;1,000000
11030183001;花仙子花語香膏:薰衣草;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11030183002;花仙子花語香膏:檸檬;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;4,000000;1,239200;2,760800;1,000000;0,000000;1,000000;3,000000
11031011001;熊寶貝衣物清新噴霧:衣物清新噴霧;12;2;0,950000;10000;with_replacement;ok;9,000000;3,000000;2,000000;4,000000;1,114700;2,885300;1,000000;0,000000;1,000000;3,000000
11031022001;家福定量噴霧式芳香劑-檸檬:家福定量噴霧;11;2;0,950000;10000;with_replacement;ok;8,000000;3,000000;2,000000;5,000000;1,737300;3,262700;1,000000;0,000000;1,000000;1,000000
11031040001;滿庭香噴霧罐清新早晨:滿庭香噴霧罐清;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;2,000000;0,526300;1,473700;1,000000;0,000000;1,000000;3,000000
11031901001;妙管家噴霧芳香機:妙管家噴霧芳香;16;2;0,950000;10000;with_replacement;ok;12,000000;4,000000;3,000000;1,000000;0,331200;0,668800;1,000000;0,000000;1,000000;1,000000
11031907001;Febreze風倍清織物除菌消臭噴霧-高效:衣物消臭噴霧;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;5,000000;1,524300;3,475700;1,000000;0,000000;1,000000;4,000000
11031908001;熊寶貝衣物清新噴霧200ML:熊寶貝噴霧茉莉;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11031917001;妙管家噴霧式芳香劑-淡雅薰衣草;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;3,000000;0,790200;2,209800;1,000000;0,000000;1,000000;1,000000
11031918001;毛子殿下寵物消臭劑(綠茶沁香):寵物消臭劑綠茶;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11032002001;超值除濕劑補充包;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;114,000000;46,565400;67,434600;1,000000;0,000000;1,000000;6,000000
11032003001;妙管家集水袋除溼盒補充包:除溼盒補薰衣草;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;6,000000;2,168400;3,831600;1,000000;0,000000;1,000000;3,000000
11032006001;花仙子克潮靈集水袋替換包:集水袋替換包;7;2;0,950000;10000;with_replacement;ok;5,000000;2,000000;1,000000;4,000000;1,627200;2,372800;0,000000;3,000000;0,571429;7,000000
11032008001;家福除濕桶補充包- 紫羅蘭香;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;54,000000;15,588000;38,412000;0,500000;276,000000;0,333333;414,000000
11032011001;妙管家除濕補充包:除濕補充包;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11032015001;克潮靈備長炭消臭除濕量販包:備長炭除濕包;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;4,000000;1,029100;2,970900;0,750000;1,000000;0,857143;7,000000
11032016002;克潮靈除濕桶補充包;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;30,000000;10,996200;19,003800;1,000000;0,000000;1,000000;45,000000
11032017001;克潮靈櫥櫃用除濕劑-備長炭:備長炭除濕劑;4;2;0,950000;10000;with_replacement;ok;2,000000;2,000000;1,000000;6,000000;4,022400;1,977600;1,000000;0,000000;1,000000;2,000000
11032018001;克潮靈吊掛式除濕袋:除濕袋檜木;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;5,000000;1,634800;3,365200;1,000000;0,000000;1,000000;3,000000
11032021001;克潮靈重複使用型除濕桶:克潮靈除濕桶;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;14,000000;5,903500;8,096500;1,000000;0,000000;1,000000;13,000000
11032024001;家樂福環保除濕桶:家福環保除濕桶;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;28,000000;9,727200;18,272800;1,000000;0,000000;1,000000;20,000000
11032026001;家樂福吊掛式集水袋-活性碳:活性碳;8;2;0,950000;10000;with_replacement;ok;6,000000;2,000000;1,000000;13,000000;4,979000;8,021000;1,000000;0,000000;1,000000;4,000000
11032027001;克潮靈集水袋補充包 -檜木香;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;15,000000;6,971500;8,028500;1,000000;0,000000;1,000000;36,000000
11032028001;克潮靈櫥櫃專用除濕劑-玫瑰:克潮靈除濕劑;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;8,000000;2,638400;5,361600;0,000000;5,000000;0,761905;21,000000
11032031001;克潮靈集水袋除濕盒;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;2,000000;0,654800;1,345200;0,500000;8,000000;0,200000;10,000000
11032035001;家樂福備長炭集水袋除濕盒:家福備長炭集水;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;7,000000;3,006700;3,993300;1,000000;0,000000;1,000000;5,000000
11032036001;家樂福白玫瑰集水袋除濕盒補充包:家福白玫瑰集水;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;8,000000;2,999400;5,000600;1,000000;0,000000;1,000000;19,000000
11032037001;家樂福備長炭集水袋除濕盒補充包;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;30,000000;12,816400;17,183600;1,000000;0,000000;1,000000;52,000000
11032043001;克潮靈吊掛式除濕袋-晨露香氛:吊掛式除濕袋;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;2,000000;0,744600;1,255400;0,666667;2,000000;0,600000;5,000000
11032220001;克潮靈集水代替換包-去霉味;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;18,000000;7,943400;10,056600;1,000000;0,000000;1,000000;35,000000
11032221001;克潮靈集水袋除濕盒-除濕盒:除濕盒-去霉;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;5,000000;1,036000;3,964000;1,000000;0,000000;1,000000;5,000000
11040001001;威猛先生深層淨力潔廁凝膠:威猛潔廁檸檬;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;23,000000;5,745600;17,254400;1,000000;0,000000;1,000000;20,000000
11040003001;潔霜免刷洗馬桶清潔劑青檸芳香:潔霜免刷洗青檸;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;6,000000;2,043800;3,956200;1,000000;0,000000;1,000000;6,000000
11040004001;威猛先生深層淨力潔廁凝膠清新海洋:威猛潔廁海洋;2;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11040006001;潔霜芳香浴廁清潔劑--檸檬:芳香浴廁-檸檬;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;42,000000;25,015200;16,984800;0,500000;27,000000;0,839286;168,000000
11040007001;白博士馬桶清潔劑:白博士馬桶清潔;13;2;0,950000;10000;with_replacement;ok;10,000000;3,000000;2,000000;4,000000;0,794400;3,205600;1,000000;0,000000;1,000000;1,000000
11040008001;潔霜免刷洗馬桶清潔劑百花清香:潔霜免刷洗花香;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;7,000000;1,770900;5,229100;1,000000;0,000000;1,000000;9,000000
