item_id,item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_quantity_order_unique,item_quantity_order_unique_frequency,item_initial_quantity_inventory,total_demand,daily_mean,daily_std,total_order_freq,daily_freq_mean,cv2,adi,composite_metric,item_class,item_class_alphabetical,item_initial_inventory
1163,11103299001,ARIEL抗菌洗衣膠囊微香袋裝30顆 Ariel膠囊,36.0,26.0,24.0,22464.0,3.85,6,3744.0,PCS,"[1, 2, 4]","[2, 1, 1]",4,8,2.0,1.4142135623730951,4,1.0,0.5000000000000001,5.25,2.0,1,BZ,6
1164,11103304001,ARIEL抗菌洗衣精900G-室內晾衣型,40.0,22.0,29.0,25520.0,9.49,9,2835.6,PCS,"[1, 2]","[6, 1]",2,8,1.1428571428571428,0.3779644730092273,7,1.0,0.109375,3.0,1.1428571428571428,4,CY,3
1165,11103314001,一匙靈抗菌EX 3倍濃縮洗衣補,26.0,22.0,26.0,14872.0,6.602,12,1239.3,PCS,"[1, 2, 4, 8]","[4, 1, 1, 1]",6,18,2.571428571428572,2.63673679998231,7,1.0,1.051440329218107,3.0,2.571428571428572,1,BZ,10
1166,11103317001,一匙靈抗菌EX防成分PLUS洗衣精補包,29.0,25.0,28.0,20300.0,9.72,6,3383.3,PCS,"[1, 2, 4, 6, 8]","[2, 26, 11, 10, 2]",6,174,4.35,2.5069135175780164,51,1.275,0.3321239468682987,0.525,5.546249999999999,3,BX,11
1167,11103323001,白帥帥小蘇打抗菌洗衣精 白帥小蘇打洗衣,39.0,24.0,35.0,32760.0,12.64,4,8190.0,PCS,[1],[4],2,4,1.3333333333333333,0.5773502691896257,4,1.3333333333333333,0.1874999999999999,7.0,1.7777777777777777,1,BY,3
1168,11103331001,輕時代超濃縮洗衣片 超濃縮洗衣片,38.0,16.0,20.0,12160.0,1.706,10,1216.0,PCS,[2],[1],2,2,2.0,0.0,1,1.0,0.0,21.0,2.0,1,BY,2
1169,11103334001,家福馬賽香皂洗衣精補充瓶 1.755L,26.0,24.0,28.0,17472.0,11.39,6,2912.0,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
1170,11103346001,白蘭含熊寶貝花漾清新洗衣精補充包,38.0,25.0,29.0,27550.0,10.58,6,4591.7,PCS,"[1, 2, 3]","[21, 4, 1]",2,32,1.391304347826087,0.7223151185146153,26,1.1304347826086956,0.2695312500000001,0.9130434782608696,1.5727788279773156,4,CX,4
1171,11103347001,白蘭含熊寶貝森林晨露洗衣精瓶裝,39.0,24.0,32.0,29952.0,11.3,4,7488.0,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
1172,11103365001,德國dalli護色超濃縮洗衣精2.75L,39.0,20.0,36.0,28080.0,12.4,4,7020.0,PCS,"[1, 2]","[2, 2]",3,6,1.5,0.5773502691896257,4,1.0,0.1481481481481481,5.25,1.5,4,CY,3
1173,11103369001,寶瀅強效淨垢洗衣凝露2.5L,39.0,20.0,37.0,28860.0,11.55,4,7215.0,PCS,"[1, 2, 3, 4, 6]","[20, 9, 1, 2, 1]",3,55,2.037037037037037,1.6979961375665382,33,1.2222222222222223,0.6948251748251745,0.7777777777777778,2.489711934156379,1,BY,7
1174,11103370001,德國dalli全效超濃縮洗衣精2.75L,39.0,20.0,36.0,28080.0,12.4,4,7020.0,PCS,"[1, 2, 3]","[4, 2, 1]",3,11,1.5714285714285714,0.7867957924694431,7,1.0,0.2506887052341597,3.0,1.5714285714285714,4,CY,4
1175,11103377001,白蘭4X酵素極淨洗衣球除菌淨味,38.0,27.0,14.0,14364.0,2.31,6,2394.0,PCS,[1],[3],1,3,1.0,0.0,3,1.0,0.0,7.0,1.0,4,CY,1
1176,11103380001,白蘭4X酵素極淨洗衣球除菌除,38.0,27.0,14.0,14364.0,2.31,6,2394.0,PCS,[1],[2],1,2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,1
1177,11103387001,ARIEL抗菌3D洗衣膠囊室內晾衣17顆,39.0,30.0,14.0,16380.0,2.636,6,2730.0,PCS,"[1, 2]","[2, 1]",2,4,1.3333333333333333,0.5773502691896257,3,1.0,0.1874999999999999,7.0,1.3333333333333333,4,CY,3
1178,11103388001,ARIEL抗菌3D洗衣膠囊17顆盒裝,39.0,30.0,14.0,16380.0,2.646,6,2730.0,PCS,[2],[1],2,2,2.0,0.0,1,1.0,0.0,21.0,2.0,1,BY,2
1179,11104005001,白鴿貼心衣物手洗精,46.0,24.0,27.0,29808.0,13.68,12,2484.0,PCS,"[1, 2]","[15, 3]",2,21,1.2352941176470589,0.4372373160976031,18,1.0588235294117647,0.1252834467120181,1.2352941176470589,1.3079584775086506,4,CX,3
1180,11104005002,白鴿貼心衣物手洗精,46.0,24.0,27.0,29808.0,13.79,12,2484.0,PCS,"[1, 2, 3]","[23, 3, 1]",2,32,1.1851851851851851,0.4833407013879895,27,1.0,0.1663161057692308,0.7777777777777778,1.1851851851851851,4,CX,3
1181,11110012001,毛寶衣物柔軟精瓶裝 -溫暖花香 柔軟精瓶裝,38.0,25.0,33.0,31350.0,14.0,4,7837.5,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
1182,11110020001,毛寶衣物柔軟精--防霉日光浴,38.0,25.0,33.0,31350.0,14.06,4,7837.5,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
1183,11110022001,蘭諾衣物柔軟芳香豆-梔子蒼蘭330ml 蘭諾柔軟芳香豆,23.0,22.0,19.0,9614.0,2.6,10,961.4,PCS,"[1, 2]","[2, 1]",2,4,1.3333333333333333,0.5773502691896257,3,1.0,0.1874999999999999,7.0,1.3333333333333333,4,CY,3
1184,11110031001,一匙靈抗菌EX抑菌柔衣精瓶裝,36.0,25.0,26.0,23400.0,10.586,16,1462.5,PCS,"[1, 2, 5]","[1, 1, 1]",5,8,2.6666666666666665,2.081665999466133,3,1.0,0.6093750000000002,7.0,2.6666666666666665,1,BZ,9
1185,11110033001,家福Horizon茉莉金橘濃縮柔軟精,33.0,24.0,26.0,20592.0,12.91,8,2574.0,PCS,[2],[2],2,4,2.0,0.0,2,1.0,0.0,10.5,2.0,1,BY,2
1186,11110045001,家福Horizon日本櫻桃花濃縮柔軟精,33.0,24.0,26.0,20592.0,12.91,8,2574.0,PCS,"[1, 2]","[2, 1]",2,4,1.3333333333333333,0.5773502691896257,3,1.0,0.1874999999999999,7.0,1.3333333333333333,4,CY,3
1187,11110053001,妙管家衣物柔軟精--玫瑰花香 柔軟精瓶裝玫瑰,36.0,25.0,34.0,30600.0,13.53,4,7650.0,PCS,[2],[1],2,2,2.0,0.0,1,1.0,0.0,21.0,2.0,1,BY,2
1188,11110056001,蘭諾芳香豆Hebe限定組(清晨草木),36.0,26.0,25.0,23400.0,4.59,6,3900.0,PCS,"[1, 2]","[4, 1]",2,6,1.2,0.4472135954999579,5,1.0,0.1388888888888889,4.2,1.2,4,CY,3
1189,11110060001,一匙靈抗菌EX抑菌柔衣精補充包,36.0,22.0,26.0,20592.0,7.818,15,1372.8,PCS,"[1, 2, 3, 4, 12]","[3, 18, 1, 8, 1]",5,86,2.8666666666666667,1.9953970019528195,31,1.0333333333333334,0.4845116652057963,0.7,2.9622222222222225,3,BX,9
1190,11110060002,一匙靈抗菌EX抑菌柔衣精補充包,36.0,22.0,26.0,20592.0,7.81,15,1372.8,PCS,"[1, 2, 4, 10]","[3, 15, 4, 1]",5,59,2.6818181818181817,1.8357913471116123,23,1.0454545454545454,0.4685845610867156,0.9545454545454546,2.8037190082644625,3,BX,8
1191,11110077003,蘭諾衣物芳香豆40ml,34.0,18.0,14.0,8568.0,1.73,50,171.4,PCS,"[1, 2, 5, 6, 10, 12]","[5, 3, 1, 1, 1, 1]",8,44,3.6666666666666665,3.821787619172552,12,1.0,1.0864012021036815,1.75,3.6666666666666665,1,BZ,14
1192,11110078001,蘭諾衣物芳香豆455ml補充包,27.0,25.0,27.0,18225.0,2.92,10,1822.5,PCS,"[1, 2, 3]","[6, 2, 1]",3,13,1.625,0.7440238091428449,9,1.125,0.209636517328825,2.625,1.828125,1,BY,4
1193,11110078002,蘭諾衣物芳香豆455ml補充包,27.0,25.0,27.0,18225.0,2.92,10,1822.5,PCS,[1],[8],1,8,1.0,0.0,8,1.0,0.0,2.625,1.0,4,CY,1
1194,11110078003,蘭諾衣物芳香豆455ml補充包,27.0,25.0,27.0,18225.0,2.92,10,1822.5,PCS,"[1, 2, 3, 5]","[5, 3, 2, 1]",4,22,2.0,1.2649110640673518,11,1.0,0.4,1.9090909090909087,2.0,1,BY,6
1195,11110078004,蘭諾衣物芳香豆455ml補充包,23.0,22.0,20.0,10120.0,2.88,10,1012.0,PCS,"[1, 2, 3]","[15, 1, 1]",2,20,1.25,0.5773502691896257,17,1.0625,0.2133333333333333,1.3125,1.328125,4,CX,3
1196,11110078005,蘭諾衣物芳香豆455ml補充包,23.0,22.0,20.0,10120.0,2.88,10,1012.0,PCS,"[1, 2]","[9, 2]",2,13,1.181818181818182,0.4045199174779452,11,1.0,0.1171597633136094,1.9090909090909087,1.181818181818182,4,CY,3
1197,11110079001,蘭諾衣物芳香豆520ml,24.0,16.0,26.0,9984.0,2.46,6,1664.0,PCS,"[1, 2, 3]","[6, 2, 1]",3,13,1.4444444444444444,0.7264831572567789,9,1.0,0.2529585798816567,2.333333333333333,1.4444444444444444,4,CY,4
1198,11110079003,蘭諾衣物芳香豆520ml,24.0,16.0,26.0,9984.0,2.46,6,1664.0,PCS,"[1, 2]","[2, 1]",2,4,1.3333333333333333,0.5773502691896257,3,1.0,0.1874999999999999,7.0,1.3333333333333333,4,CY,3
1199,11110079004,蘭諾衣物芳香豆520ml,24.0,16.0,26.0,9984.0,2.46,6,1664.0,PCS,"[1, 2]","[3, 2]",2,7,1.4,0.5477225575051661,5,1.0,0.1530612244897959,4.2,1.4,4,CY,3
1200,11110079005,蘭諾衣物芳香豆520ml,24.0,16.0,26.0,9984.0,2.46,6,1664.0,PCS,"[1, 2]","[5, 1]",2,7,1.1666666666666667,0.408248290463863,6,1.0,0.1224489795918367,3.5,1.1666666666666667,4,CY,3
1201,11110082001,新熊寶貝舒恬薰衣草柔軟護衣精補充包,38.0,24.0,29.0,26448.0,11.54,6,4408.0,PCS,"[1, 2, 3, 4, 6]","[8, 5, 1, 1, 1]",4,31,2.3846153846153846,1.850155918585491,16,1.2307692307692308,0.6019771071800206,1.6153846153846154,2.93491124260355,1,BZ,8
1202,11110085001,新熊寶貝沁藍海洋香柔軟護衣精補充包,38.0,24.0,28.0,25536.0,12.03,6,4256.0,PCS,"[1, 2, 3, 4, 5, 6, 7]","[21, 16, 4, 4, 1, 2, 1]",5,105,2.5609756097560976,2.11008033600388,49,1.195121951219512,0.6788707482993197,0.5121951219512195,3.0606781677572874,1,BY,8
1203,11110087001,新熊寶貝柔軟護衣精補充包,38.0,24.0,28.0,25536.0,11.54,6,4256.0,PCS,[1],[6],1,6,1.0,0.0,6,1.0,0.0,3.5,1.0,4,CY,1
1204,11110087002,新熊寶貝柔軟護衣精補充包,38.0,24.0,28.0,25536.0,10.37,6,4256.0,PCS,"[1, 2]","[4, 3]",3,10,1.6666666666666667,0.816496580927726,7,1.1666666666666667,0.24,3.5,1.9444444444444449,1,BY,4
1205,11110089001,新熊寶貝柔軟護衣精補充包,38.0,24.0,28.0,25536.0,11.54,6,4256.0,PCS,"[1, 2, 3, 5]","[19, 6, 4, 1]",3,48,1.6551724137931034,1.0445731209092586,30,1.0344827586206895,0.3982824900793651,0.7241379310344828,1.7122473246135554,4,CX,5
1206,11110090001,新熊寶貝純淨溫和柔軟護衣精補充包,38.0,24.0,28.0,25536.0,12.03,6,4256.0,PCS,"[1, 2, 3, 4, 8]","[12, 5, 1, 1, 1]",4,37,2.3125,3.2397273547836294,20,1.25,1.962697832968103,1.3125,2.890625,1,BY,11
1207,11110093001,新熊寶貝柔軟護衣精茶樹抗菌補充包,38.0,24.0,28.0,25536.0,11.54,6,4256.0,PCS,"[1, 2, 3, 6]","[10, 8, 3, 2]",4,47,2.238095238095238,1.894855189843327,23,1.0952380952380951,0.7167949298325035,1.0,2.45124716553288,1,BY,8
1208,11110095001,新熊寶貝玫瑰甜心香柔軟護衣精補充包,38.0,24.0,28.0,25536.0,12.03,6,4256.0,PCS,"[1, 2, 4, 5, 6]","[12, 4, 1, 1, 1]",4,35,2.0588235294117645,1.6759545129303972,19,1.1176470588235294,0.66265306122449,1.2352941176470589,2.301038062283737,1,BY,7
1209,11110100001,家福BLUE蓮花野生漿果柔軟精,29.0,22.0,30.0,19140.0,10.05,8,2392.5,PCS,[2],[1],2,2,2.0,0.0,1,1.0,0.0,21.0,2.0,1,BY,2
1210,11110101001,家福JUNGLE廣藿香柑橘柔軟精,29.0,22.0,30.0,19140.0,10.05,8,2392.5,PCS,[2],[1],2,2,2.0,0.0,1,1.0,0.0,21.0,2.0,1,BY,2
1211,11110999001,蘭諾衣物柔軟芳香豆-薔葳鈴蘭330ml 蘭諾柔軟芳香豆,23.0,22.0,19.0,9614.0,2.6,10,961.4,PCS,"[1, 2]","[2, 3]",3,8,1.6,0.5477225575051661,5,1.0,0.1171874999999999,4.2,1.6,4,CY,4
1212,11111003001,妙管家(彩漂)新型漂白水,36.0,25.0,33.0,29700.0,13.02,4,7425.0,PCS,"[1, 2, 3]","[12, 2, 4]",3,28,1.5555555555555556,0.8555852638929973,18,1.0,0.3025210084033614,1.1666666666666667,1.5555555555555556,4,CX,4
1213,11111005001,新奇漂白水陽光萊姆香1500ml,33.0,22.0,32.0,23232.0,11.05,6,3872.0,PCS,"[1, 2, 3, 20]","[12, 2, 8, 1]",7,60,2.857142857142857,4.138667832596791,23,1.0952380952380951,2.0982499999999997,1.0,3.1292517006802725,1,BY,14
1214,11111009001,妙管家彩漂漂白水 -玫瑰香,36.0,24.0,32.0,27648.0,12.994,4,6912.0,PCS,"[1, 2, 3]","[8, 1, 1]",3,13,1.4444444444444444,0.7264831572567789,10,1.1111111111111112,0.2529585798816567,2.333333333333333,1.6049382716049383,4,CY,4
1215,11111011001,新奇漂白水 1500ml瓶裝,33.0,22.0,32.0,23232.0,11.05,6,3872.0,PCS,"[1, 2, 3]","[53, 8, 30]",3,159,2.064935064935065,1.6490640274957755,91,1.181818181818182,0.637767285188169,0.2727272727272727,2.440377804014168,1,BY,7
1216,11111015001,新奇潔艷漂白水沁雅薔薇補充包,30.0,25.0,33.0,24750.0,10.7,6,4125.0,PCS,"[1, 2, 3]","[14, 6, 3]",3,35,1.6666666666666667,0.8563488385776753,23,1.0952380952380951,0.2639999999999999,1.0,1.8253968253968256,3,BX,4
1217,11111019001,家福超值增豔雙氧漂白水,36.0,25.0,33.0,29700.0,13.12,4,7425.0,PCS,"[1, 2, 3]","[25, 12, 8]",3,73,1.7804878048780488,0.9357402182751156,45,1.0975609756097562,0.2762056671045224,0.5121951219512195,1.9541939321832245,3,BX,5
1218,11111020001,新奇漂白水600ml,32.0,24.0,26.0,19968.0,9.06,12,1664.0,PCS,"[1, 2]","[13, 5]",2,23,1.3529411764705883,0.492592183071889,18,1.0588235294117647,0.1325614366729678,1.2352941176470589,1.4325259515570936,4,CX,3
1219,11111021001,白蘭漂白水,32.0,23.0,31.0,22816.0,11.0,6,3802.7,PCS,"[1, 2, 3]","[37, 23, 22]",3,149,1.9866666666666664,1.2680409803819148,82,1.0933333333333333,0.4073958197646319,0.28,2.1720888888888887,3,BX,6
1220,11111023001,白鴿殺菌漂白素,26.0,18.0,26.0,12168.0,6.7,6,2028.0,PCS,"[1, 2]","[1, 1]",3,3,1.5,0.7071067811865476,2,1.0,0.2222222222222222,10.5,1.5,4,CY,4
1221,11111025001,公道先生漂白水,37.0,25.0,31.0,28675.0,13.1,6,4779.2,PCS,"[1, 2, 3]","[15, 8, 14]",3,73,2.147058823529412,1.158168693976687,37,1.088235294117647,0.2909750535946821,0.6176470588235294,2.3365051903114185,3,BX,6
1222,11111033001,妙管家超強漂白水4L,39.0,24.0,32.0,29952.0,17.19,4,7488.0,PCS,"[1, 2, 3]","[36, 16, 43]",4,197,2.5584415584415585,1.53463099022042,95,1.2337662337662338,0.3597964932171185,0.2727272727272727,3.1565188058694558,3,BX,7
1223,11111037001,白蘭鮮彩漂白水,45.0,22.0,30.0,29700.0,13.72,6,4950.0,PCS,"[1, 2]","[7, 1]",2,9,1.2857142857142858,0.4879500364742666,8,1.1428571428571428,0.1440329218106996,3.0,1.469387755102041,4,CY,3
1224,11111050001,新奇漂白水,41.0,22.0,35.0,31570.0,18.07,3,10523.3,PCS,"[1, 2, 3]","[17, 15, 9]",3,74,2.3870967741935485,1.5637011512186656,41,1.3225806451612905,0.4291088385682979,0.6774193548387096,3.1571279916753383,3,BX,7
1225,11112001001,毛寶衣領精補充包,43.0,24.0,25.0,25800.0,8.01,12,2150.0,PCS,"[1, 2]","[2, 1]",2,4,1.3333333333333333,0.5773502691896257,3,1.0,0.1874999999999999,7.0,1.3333333333333333,4,CY,3
1226,11112002001,毛寶衣領精附噴槍651g,48.0,25.0,35.0,42000.0,21.2,4,10500.0,PCS,[1],[2],1,2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,1
1227,11112007001,效達衣領去漬凝膠,20.0,18.0,20.0,7200.0,3.66,12,600.0,PCS,"[1, 2, 3, 4, 6]","[2, 1, 2, 2, 1]",5,24,3.0,1.6903085094570331,8,1.0,0.3174603174603174,2.625,3.0,1,BY,8
1228,11112008001,妙管家衣領精組裝包,41.0,22.0,29.0,26158.0,8.98,6,4359.7,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
1229,11112017001,碧蓮衣物去漬凝膠,17.0,13.0,20.0,4420.0,2.07,8,552.5,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
1230,11112021001,橘子工坊溫和無氯漂白粉,8.0,8.0,10.0,640.0,0.45,1,640.0,PCS,"[1, 2]","[5, 1]",2,7,1.1666666666666667,0.408248290463863,6,1.0,0.1224489795918367,3.5,1.1666666666666667,4,CY,3
1231,11112038001,Tide To Go 去漬筆3支,20.0,16.0,25.0,8000.0,0.63,6,1333.3,PCS,[1],[2],1,2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,1
1232,12000003001,566香水能量洗髮露白麝香 566洗髮白麝,32.0,22.0,23.0,16192.0,7.67,12,1349.3,PCS,[1],[6],1,6,1.0,0.0,6,1.0,0.0,3.5,1.0,4,CY,1
1233,12000005001,潘婷淨化極潤順澤洗髮露500ml 潘婷護色洗髮露,22.0,22.0,24.0,11616.0,5.84,9,1290.7,PCS,[1],[3],1,3,1.0,0.0,3,1.0,0.0,7.0,1.0,4,CY,1
1234,12000007001,絲蘊無矽靈修護洗髮乳,31.0,22.0,26.0,17732.0,8.14,9,1970.2,PCS,[1],[2],1,2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,1
1235,12000011001,美吾髮琥珀檀香雪松精油洗髮露,43.0,23.0,25.0,24725.0,12.05,12,2060.4,PCS,"[1, 2]","[24, 2]",2,28,1.0769230769230769,0.271746488194703,26,1.0,0.0636734693877551,0.8076923076923077,1.0769230769230769,4,CX,2
1236,12000016001,566洗潤雙效洗髮乳,38.0,24.0,21.0,19152.0,10.068,12,1596.0,PCS,"[1, 2, 3]","[18, 1, 1]",2,23,1.15,0.4893604849295929,20,1.0,0.1810765098000199,1.05,1.15,4,CX,3
1237,12000018001,潘婷淨化極潤淨澈洗髮露500ml 潘婷淨澈洗髮露,22.0,22.0,24.0,11616.0,5.84,9,1290.7,PCS,"[1, 2]","[2, 1]",2,4,1.3333333333333333,0.5773502691896257,3,1.0,0.1874999999999999,7.0,1.3333333333333333,4,CY,3
1238,12000019001,飛柔淨油柔順微米洗髮露530ML 0矽靈淨油洗髮露,29.0,23.0,24.0,16008.0,8.166,12,1334.0,PCS,"[1, 2]","[6, 1]",2,8,1.1428571428571428,0.3779644730092273,7,1.0,0.109375,3.0,1.1428571428571428,4,CY,3
1239,12000020001,飛柔熱油滋潤洗髮乳,26.0,22.0,23.0,13156.0,7.03,6,2192.7,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
1240,12000022001,魅尚萱 完美造型持久洗髮精680ml 魅尚萱造型洗,21.0,19.0,28.0,11172.0,5.1,6,1862.0,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
1241,12000026001,ES無限濃情奢華香水洗髮精 無限濃情洗髮精,29.0,22.0,28.0,17864.0,8.39,12,1488.7,PCS,"[1, 2, 3]","[7, 1, 1]",3,12,1.3333333333333333,0.7071067811865476,9,1.0,0.28125,2.333333333333333,1.3333333333333333,4,CY,4
1242,12000028001,花王植萃弱酸洗髮精長效潔味型,42.0,23.0,26.0,25116.0,10.74,12,2093.0,PCS,"[1, 2]","[8, 1]",2,10,1.1111111111111112,0.3333333333333333,9,1.0,0.09,2.333333333333333,1.1111111111111112,4,CY,2
1243,12000032001,ANTICA義大利草本專家洋甘菊洗髮乳,26.0,20.0,16.0,8320.0,3.68,12,693.3,PCS,[1],[2],1,2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,1
1244,12000035001,ES大馬士革玫瑰香水洗髮精 玫瑰香水洗髮精,28.0,24.0,27.0,18144.0,8.724,12,1512.0,PCS,[1],[5],1,5,1.0,0.0,5,1.0,0.0,4.2,1.0,4,CY,1
1245,12000036001,飛柔檸檬均衡滋潤洗髮乳,26.0,22.0,23.0,13156.0,7.003,6,2192.7,PCS,"[1, 2]","[1, 1]",3,3,1.5,0.7071067811865476,2,1.0,0.2222222222222222,10.5,1.5,4,CY,4
1246,12000039001,麗仕髮的補給乳木果萃取胺基酸洗髮精,34.0,22.0,23.0,17204.0,6.7,12,1433.7,PCS,"[1, 2]","[3, 2]",2,7,1.4,0.5477225575051661,5,1.0,0.1530612244897959,4.2,1.4,4,CY,3
1247,12000041001,ES綠野迷情奢華香水洗髮精 綠野迷情洗髮精,29.0,22.0,28.0,17864.0,8.39,12,1488.7,PCS,"[1, 3]","[6, 1]",3,9,1.2857142857142858,0.7559289460184545,7,1.0,0.345679012345679,3.0,1.2857142857142858,4,CY,4
1248,12000042001,麗仕柔亮直順洗髮乳 麗仕直順洗髮乳,25.0,17.0,26.0,11050.0,5.31,6,1841.7,PCS,[1],[3],1,3,1.0,0.0,3,1.0,0.0,7.0,1.0,4,CY,1
1249,12000044001,思波綺瞬亮修護洗髮乳 思波綺瞬亮修洗,27.0,18.0,22.0,10692.0,5.676,9,1188.0,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
1250,12000045001,美吾髮白茶茉莉馨香洗髮露,43.0,23.0,25.0,24725.0,12.1,12,2060.4,PCS,"[1, 2]","[19, 1]",2,21,1.05,0.223606797749979,20,1.0,0.0453514739229025,1.05,1.05,4,CX,2
1251,12000047001,上山採藥日光金萱頭皮洗髮露600ml 金萱頭皮洗髮露,32.0,19.0,23.0,13984.0,8.604,12,1165.3,PCS,"[1, 2]","[2, 1]",2,4,1.3333333333333333,0.5773502691896257,3,1.0,0.1874999999999999,7.0,1.3333333333333333,4,CY,3
1252,12000048001,多芬植萃藍風鈴豐盈洗髮露 多芬藍鈴洗髮露,28.0,22.0,25.0,15400.0,7.35,12,1283.3,PCS,[1],[4],1,4,1.0,0.0,4,1.0,0.0,5.25,1.0,4,CY,1
1253,12000049001,潘婷乳液修護去屑洗髮乳700ml,29.0,17.0,25.0,12325.0,4.97,6,2054.2,PCS,"[1, 2, 5]","[8, 2, 1]",3,17,1.7,1.567021236472421,11,1.1,0.8496732026143788,2.1,1.87,1,BZ,6
1254,12000050001,飛柔薄荷水涼洗髮乳,26.0,22.0,23.0,13156.0,7.024,6,2192.7,PCS,"[1, 3]","[6, 1]",3,9,1.2857142857142858,0.7559289460184545,7,1.0,0.345679012345679,3.0,1.2857142857142858,4,CY,4
1255,12000051001,思波綺豐盈洗髮精(軟塌髮用),28.0,20.0,23.0,12880.0,5.5,9,1431.1,PCS,"[1, 2, 3, 4]","[2, 1, 3, 2]",5,21,3.5,2.8106938645110398,8,1.3333333333333333,0.6448979591836734,3.5,4.666666666666666,1,BZ,11
1256,12000053001,麗仕璐咪可草本純淨洗髮精 璐咪可草本洗髮,40.0,23.0,22.0,20240.0,8.2,12,1686.7,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
1257,12000054001,多芬植萃橙花淨化洗髮露 多芬橙花洗髮露,28.0,22.0,25.0,15400.0,7.35,12,1283.3,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
1258,12000057001,美吾髮鼠尾草沁香洗髮露,43.0,23.0,25.0,24725.0,12.1,12,2060.4,PCS,[1],[7],1,7,1.0,0.0,7,1.0,0.0,3.0,1.0,4,CY,1
1259,12000058001,566洗髮露800g-(無矽靈咖啡因控油),44.0,23.0,23.0,23276.0,11.1,12,1939.7,PCS,"[1, 2]","[5, 2]",2,9,1.2857142857142858,0.4879500364742666,7,1.0,0.1440329218106996,3.0,1.2857142857142858,4,CY,3
1260,12000061001,絲蘊無矽靈水潤洗髮乳,31.0,23.0,28.0,19964.0,8.26,9,2218.2,PCS,"[1, 2]","[4, 1]",2,6,1.2,0.447213595499958,5,1.0,0.1388888888888889,4.2,1.2,4,CY,3
1261,12000064001,艾瑪花園植物性清爽滑順洗髮精500ml 清爽滑順洗髮精,33.0,26.0,22.0,18876.0,7.526,12,1573.0,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
1262,12000067001,Drs Formula髮根強化洗髮精清,33.0,25.0,24.0,19800.0,8.44,12,1650.0,PCS,"[1, 2, 4]","[11, 1, 1]",3,17,1.8888888888888888,1.6914819275153696,13,1.4444444444444444,0.801903114186851,2.333333333333333,2.7283950617283947,1,BZ,7
1263,12000069001,Farcent香水奇蹟洗髮露-療癒鼠尾草,36.0,21.0,24.0,18144.0,8.6,12,1512.0,PCS,"[1, 3]","[2, 1]",3,5,1.6666666666666667,1.1547005383792517,3,1.0,0.4800000000000001,7.0,1.6666666666666667,4,CY,5
1264,12000070001,Farcent香水奇蹟洗髮露-微醺小蒼蘭,36.0,21.0,24.0,18144.0,8.6,12,1512.0,PCS,"[1, 2]","[4, 1]",2,6,1.2,0.447213595499958,5,1.0,0.1388888888888889,4.2,1.2,4,CY,3
1265,12000071001,上山採藥魚池紅玉修護洗髮露600ml 紅玉修護洗髮露,33.0,19.0,23.0,14421.0,8.586,12,1201.8,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
1266,12000075001,美國箭牌馬洗髮精 箭牌馬洗髮精,26.0,18.0,22.0,10296.0,3.02,6,1716.0,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
1267,12000076001,美國箭牌馬洗髮精,26.0,18.0,27.0,12636.0,7.9,6,2106.0,PCS,"[1, 3]","[4, 1]",3,7,1.4,0.8944271909999159,5,1.0,0.4081632653061225,4.2,1.4,4,CY,4
1268,12000080001,Farcent香水奇蹟洗髮露-同名花語,36.0,21.0,24.0,18144.0,8.6,12,1512.0,PCS,[1],[2],1,2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,1
1269,12000081001,麗仕柔亮清爽洗髮乳 麗仕清爽洗髮乳,25.0,17.0,26.0,11050.0,5.31,6,1841.7,PCS,"[1, 2, 3]","[13, 2, 2]",3,23,1.5333333333333334,1.1254628677422758,17,1.1333333333333333,0.5387523629489605,1.4,1.737777777777778,4,CZ,5
